type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol
white;6.5000000000;0.2300000000;0.3300000000;13.8000000000;0.0420000000;25.0000000000;139.0000000000;0.9969500000;3.3500000000;0.5600000000;10.4000000000
white;7.0000000000;0.3500000000;0.1700000000;1.1000000000;0.0490000000;7.0000000000;119.0000000000;0.9929700000;3.1300000000;0.3600000000;9.7000000000
white;7.1000000000;0.1800000000;0.2600000000;1.3000000000;0.0410000000;20.0000000000;71.0000000000;0.9926000000;3.0400000000;0.7400000000;9.9000000000
white;7.8000000000;0.2800000000;0.3400000000;1.6000000000;0.0280000000;32.0000000000;118.0000000000;0.9901000000;3.0000000000;0.3800000000;12.1000000000
white;6.2000000000;0.1800000000;0.4900000000;4.5000000000;0.0470000000;17.0000000000;90.0000000000;0.9919000000;3.2700000000;0.3700000000;11.6000000000
white;6.5000000000;0.2800000000;0.2800000000;20.4000000000;0.0410000000;40.0000000000;144.0000000000;1.0002000000;3.1400000000;0.3800000000;8.7000000000
white;6.5000000000;0.2600000000;0.2400000000;10.8000000000;0.0420000000;47.0000000000;130.0000000000;0.9960000000;3.0800000000;0.4000000000;10.1000000000
white;6.2000000000;0.2300000000;0.2300000000;1.2000000000;0.0180000000;18.0000000000;128.0000000000;0.9917800000;3.0500000000;0.2800000000;10.6000000000
white;5.4000000000;0.5950000000;0.1000000000;2.8000000000;0.0420000000;26.0000000000;80.0000000000;0.9932000000;3.3600000000;0.3800000000;9.3000000000
white;6.5000000000;0.1800000000;0.4800000000;18.0000000000;0.0540000000;56.0000000000;183.0000000000;1.0003800000;2.9800000000;0.6100000000;8.5000000000
white;7.0000000000;0.2100000000;0.2200000000;5.1000000000;0.0480000000;38.0000000000;168.0000000000;0.9945000000;3.3400000000;0.4900000000;10.4000000000
white;6.4000000000;0.1300000000;0.2800000000;0.9000000000;0.0450000000;32.0000000000;87.0000000000;0.9917500000;3.4700000000;0.5200000000;11.2000000000
white;6.8000000000;0.3900000000;0.3400000000;7.4000000000;0.0200000000;38.0000000000;133.0000000000;0.9921200000;3.1800000000;0.4400000000;12.0000000000
white;5.4000000000;0.3750000000;0.4000000000;3.3000000000;0.0540000000;29.0000000000;147.0000000000;0.9948200000;3.4200000000;0.5200000000;9.1000000000
white;5.1000000000;0.4200000000;0.0100000000;1.5000000000;0.0170000000;25.0000000000;102.0000000000;0.9894000000;3.3800000000;0.3600000000;12.3000000000
white;6.8000000000;0.2200000000;0.3000000000;10.6000000000;0.0700000000;67.0000000000;194.0000000000;0.9965400000;2.8900000000;0.4200000000;9.0000000000
white;8.8000000000;0.2700000000;0.2500000000;5.0000000000;0.0240000000;52.0000000000;99.0000000000;0.9925000000;2.8700000000;0.4900000000;11.4000000000
white;6.4000000000;0.2700000000;0.4900000000;7.3000000000;0.0460000000;53.0000000000;206.0000000000;0.9956000000;3.2400000000;0.4300000000;9.2000000000
white;7.7000000000;0.2800000000;0.2400000000;2.4000000000;0.0440000000;29.0000000000;157.0000000000;0.9931200000;3.2700000000;0.5600000000;10.6000000000
white;6.7000000000;0.3000000000;0.4400000000;18.7500000000;0.0570000000;65.0000000000;224.0000000000;0.9995600000;3.1100000000;0.5300000000;9.1000000000
white;7.0000000000;0.3900000000;0.3100000000;5.3000000000;0.1690000000;32.0000000000;162.0000000000;0.9965000000;3.2000000000;0.4800000000;9.4000000000
white;6.2000000000;0.3300000000;0.2900000000;1.3000000000;0.0420000000;26.0000000000;138.0000000000;0.9956000000;3.7700000000;0.6400000000;9.5000000000
white;6.6000000000;0.2500000000;0.2400000000;1.7000000000;0.0480000000;26.0000000000;124.0000000000;0.9942000000;3.3700000000;0.6000000000;10.1000000000
white;5.5000000000;0.2300000000;0.1900000000;2.2000000000;0.0440000000;39.0000000000;161.0000000000;0.9920900000;3.1900000000;0.4300000000;10.4000000000
white;7.0000000000;0.3400000000;0.3000000000;1.8000000000;0.0450000000;44.0000000000;142.0000000000;0.9914000000;2.9900000000;0.4500000000;10.8000000000
white;6.5000000000;0.2600000000;0.3200000000;6.6500000000;0.0590000000;34.0000000000;104.0000000000;0.9925400000;3.1800000000;0.4200000000;11.1000000000
white;8.0000000000;0.1900000000;0.3600000000;1.8000000000;0.0500000000;16.0000000000;84.0000000000;0.9936000000;3.1500000000;0.4500000000;9.8000000000
white;5.7000000000;0.2500000000;0.3200000000;12.2000000000;0.0410000000;43.0000000000;127.0000000000;0.9952400000;3.2300000000;0.5300000000;10.4000000000
white;7.0000000000;0.1600000000;0.2500000000;14.3000000000;0.0440000000;27.0000000000;149.0000000000;0.9980000000;2.9100000000;0.4600000000;9.2000000000
white;5.7000000000;0.2100000000;0.2400000000;2.3000000000;0.0470000000;60.0000000000;189.0000000000;0.9950000000;3.6500000000;0.7200000000;10.1000000000
white;6.8000000000;0.2600000000;0.4000000000;7.5000000000;0.0460000000;45.0000000000;179.0000000000;0.9958300000;3.2000000000;0.4900000000;9.3000000000
white;7.3000000000;0.3000000000;0.3300000000;2.3000000000;0.0430000000;28.0000000000;125.0000000000;0.9908400000;3.3400000000;0.4400000000;12.6000000000
white;6.7000000000;0.2400000000;0.3600000000;8.4000000000;0.0420000000;42.0000000000;123.0000000000;0.9947300000;3.3400000000;0.5200000000;10.9000000000
white;6.8000000000;0.1900000000;0.3200000000;7.6000000000;0.0490000000;37.0000000000;107.0000000000;0.9933200000;3.1200000000;0.4400000000;10.7000000000
white;5.9000000000;0.1900000000;0.2100000000;1.7000000000;0.0450000000;57.0000000000;135.0000000000;0.9934100000;3.3200000000;0.4400000000;9.5000000000
white;7.1000000000;0.2500000000;0.2500000000;1.6000000000;0.0460000000;50.0000000000;181.0000000000;0.9925000000;3.2000000000;0.4200000000;11.0000000000
white;6.2000000000;0.2700000000;0.4700000000;1.2000000000;0.1460000000;28.0000000000;105.0000000000;0.9922400000;3.2300000000;0.5100000000;10.1000000000
white;7.5000000000;0.3800000000;0.3300000000;5.0000000000;0.0450000000;30.0000000000;131.0000000000;0.9942000000;3.3200000000;0.4400000000;10.9000000000
white;7.1000000000;0.2100000000;0.3100000000;3.8000000000;0.0210000000;40.0000000000;142.0000000000;0.9921500000;3.1700000000;0.3900000000;10.8000000000
white;6.3000000000;0.2500000000;0.2200000000;3.3000000000;0.0480000000;41.0000000000;161.0000000000;0.9925600000;3.1600000000;0.5000000000;10.5000000000
white;7.1000000000;0.2000000000;0.3700000000;1.5000000000;0.0490000000;28.0000000000;129.0000000000;0.9922600000;3.1500000000;0.5200000000;10.8000000000
white;6.5000000000;0.2900000000;0.5200000000;7.9000000000;0.0490000000;35.0000000000;192.0000000000;0.9955100000;3.1600000000;0.5100000000;9.5000000000
white;6.8000000000;0.1800000000;0.3700000000;1.5000000000;0.0270000000;37.0000000000;93.0000000000;0.9920000000;3.3000000000;0.4500000000;10.8000000000
white;6.8000000000;0.2400000000;0.4900000000;19.3000000000;0.0570000000;55.0000000000;247.0000000000;1.0005500000;3.0000000000;0.5600000000;8.7000000000
white;6.9000000000;0.2100000000;0.4900000000;1.4000000000;0.0410000000;15.0000000000;164.0000000000;0.9927000000;3.2500000000;0.6300000000;11.0000000000
white;6.6000000000;0.6400000000;0.2800000000;4.4000000000;0.0320000000;19.0000000000;78.0000000000;0.9903600000;3.1100000000;0.6200000000;12.9000000000
white;7.3000000000;0.2400000000;0.3400000000;15.4000000000;0.0500000000;38.0000000000;174.0000000000;0.9983000000;3.0300000000;0.4200000000;9.0000000000
white;8.3000000000;0.3000000000;0.3600000000;10.0000000000;0.0420000000;33.0000000000;169.0000000000;0.9982000000;3.2300000000;0.5100000000;9.3000000000
white;7.7000000000;0.4200000000;0.3100000000;9.2000000000;0.0480000000;22.0000000000;221.0000000000;0.9969000000;3.0600000000;0.6100000000;9.2000000000
white;6.6000000000;0.2900000000;0.7300000000;2.2000000000;0.0270000000;21.0000000000;92.0000000000;0.9900000000;3.1200000000;0.4800000000;12.4000000000
white;6.8000000000;0.3300000000;0.3100000000;7.4000000000;0.0450000000;34.0000000000;143.0000000000;0.9922600000;3.0600000000;0.5500000000;12.2000000000
white;7.2000000000;0.1800000000;0.4500000000;4.4000000000;0.0460000000;57.0000000000;166.0000000000;0.9943000000;3.1300000000;0.6200000000;11.2000000000
white;6.9000000000;0.2200000000;0.4900000000;7.0000000000;0.0630000000;50.0000000000;168.0000000000;0.9957000000;3.5400000000;0.5000000000;10.3000000000
white;8.9000000000;0.3000000000;0.3500000000;4.6000000000;0.0320000000;32.0000000000;148.0000000000;0.9945800000;3.1500000000;0.4500000000;11.5000000000
white;6.5000000000;0.2100000000;0.3500000000;5.7000000000;0.0430000000;47.0000000000;197.0000000000;0.9939200000;3.2400000000;0.5000000000;10.1000000000
white;7.4000000000;0.2700000000;0.2800000000;1.8000000000;0.0400000000;45.0000000000;121.0000000000;0.9904300000;3.0200000000;0.4000000000;11.9000000000
white;6.2000000000;0.2200000000;0.4900000000;6.0000000000;0.0290000000;31.0000000000;128.0000000000;0.9928000000;3.4100000000;0.3600000000;11.3000000000
white;8.2000000000;0.3100000000;0.4300000000;7.0000000000;0.0470000000;18.0000000000;87.0000000000;0.9962800000;3.2300000000;0.6400000000;10.6000000000
white;6.0000000000;0.2600000000;0.3400000000;1.3000000000;0.0460000000;6.0000000000;29.0000000000;0.9924000000;3.2900000000;0.6300000000;10.4000000000
white;6.1000000000;0.2800000000;0.3000000000;7.7500000000;0.0310000000;33.0000000000;139.0000000000;0.9929600000;3.2200000000;0.4600000000;11.0000000000
white;7.9000000000;0.4100000000;0.3700000000;4.5000000000;0.0300000000;40.0000000000;114.0000000000;0.9920000000;3.1700000000;0.5400000000;12.4000000000
white;6.6000000000;0.3200000000;0.3300000000;2.5000000000;0.0520000000;40.0000000000;219.5000000000;0.9931600000;3.1500000000;0.6000000000;10.0000000000
white;6.3000000000;0.2600000000;0.2900000000;2.2000000000;0.0430000000;35.0000000000;175.0000000000;0.9918000000;3.3800000000;0.4300000000;11.6000000000
white;6.3000000000;0.2100000000;0.4000000000;1.7000000000;0.0310000000;48.0000000000;134.0000000000;0.9917000000;3.4200000000;0.4900000000;11.5000000000
white;8.4000000000;0.3000000000;0.2500000000;17.7500000000;0.0470000000;25.0000000000;218.0000000000;1.0001600000;2.9800000000;0.6600000000;9.1000000000
white;7.7000000000;0.2400000000;0.3000000000;1.4000000000;0.0410000000;15.0000000000;102.0000000000;0.9929000000;3.2600000000;0.5300000000;10.4000000000
white;6.0000000000;0.1600000000;0.3000000000;6.7000000000;0.0430000000;43.0000000000;153.0000000000;0.9951000000;3.6300000000;0.4600000000;10.6000000000
white;7.9000000000;0.3000000000;0.6000000000;1.8500000000;0.0480000000;13.0000000000;106.0000000000;0.9933100000;3.2400000000;0.4900000000;11.8500000000
white;7.6000000000;0.3700000000;0.3400000000;3.2000000000;0.0280000000;42.0000000000;162.0000000000;0.9903000000;3.0100000000;0.3300000000;12.4000000000
white;7.6000000000;0.1900000000;0.4200000000;1.5000000000;0.0440000000;6.0000000000;114.0000000000;0.9914000000;3.0400000000;0.7400000000;12.8000000000
white;7.9000000000;0.4600000000;0.3200000000;4.1000000000;0.0330000000;40.0000000000;138.0000000000;0.9912000000;3.1800000000;0.4400000000;12.8000000000
white;7.0000000000;0.2800000000;0.2600000000;1.7000000000;0.0420000000;34.0000000000;130.0000000000;0.9925000000;3.4300000000;0.5000000000;10.7000000000
white;6.9000000000;0.2500000000;0.2400000000;3.6000000000;0.0570000000;13.0000000000;85.0000000000;0.9942000000;2.9900000000;0.4800000000;9.5000000000
white;7.0000000000;0.2900000000;0.3700000000;4.9000000000;0.0340000000;26.0000000000;127.0000000000;0.9928000000;3.1700000000;0.4400000000;10.8000000000
white;5.8000000000;0.2700000000;0.2200000000;12.7000000000;0.0580000000;42.0000000000;206.0000000000;0.9946000000;3.3200000000;0.3800000000;12.3000000000
white;6.1000000000;0.1700000000;0.4200000000;15.1000000000;0.0330000000;28.0000000000;124.0000000000;0.9968400000;2.8700000000;0.4700000000;9.5000000000
white;9.0000000000;0.2000000000;0.3300000000;3.5000000000;0.0490000000;10.0000000000;40.0000000000;0.9944000000;3.1400000000;0.3600000000;9.8000000000
white;5.5000000000;0.1600000000;0.3100000000;1.2000000000;0.0260000000;31.0000000000;68.0000000000;0.9898000000;3.3300000000;0.4400000000;11.6333333300
white;8.1000000000;0.3300000000;0.2200000000;5.2000000000;0.0470000000;24.0000000000;151.0000000000;0.9952700000;3.2200000000;0.4700000000;10.3000000000
white;7.9000000000;0.1400000000;0.2800000000;1.8000000000;0.0410000000;44.0000000000;178.0000000000;0.9954000000;3.4500000000;0.4300000000;9.2000000000
white;5.8000000000;0.2200000000;0.2500000000;1.5000000000;0.0240000000;21.0000000000;109.0000000000;0.9923400000;3.3700000000;0.5800000000;10.4000000000
white;7.6000000000;0.2200000000;0.3400000000;9.7000000000;0.0350000000;26.0000000000;143.0000000000;0.9965000000;3.0800000000;0.4900000000;9.8000000000
white;7.2000000000;0.4000000000;0.3800000000;2.2000000000;0.0300000000;40.0000000000;109.0000000000;0.9907500000;3.2700000000;0.4600000000;12.6000000000
white;6.6000000000;0.3500000000;0.3500000000;6.0000000000;0.0630000000;31.0000000000;150.0000000000;0.9953700000;3.1000000000;0.4700000000;9.4000000000
white;6.8000000000;0.3200000000;0.3200000000;8.7000000000;0.0290000000;31.0000000000;105.0000000000;0.9914600000;3.0000000000;0.3400000000;12.3000000000
white;8.0000000000;0.2900000000;0.2900000000;13.2000000000;0.0460000000;26.0000000000;113.0000000000;0.9983000000;3.2500000000;0.3700000000;9.7000000000
white;5.6000000000;0.1800000000;0.3000000000;10.2000000000;0.0280000000;28.0000000000;131.0000000000;0.9954000000;3.4900000000;0.4200000000;10.8000000000
white;6.6000000000;0.3900000000;0.2800000000;9.2000000000;0.0360000000;10.0000000000;92.0000000000;0.9920600000;3.0700000000;0.3500000000;12.1000000000
white;6.4000000000;0.2600000000;0.2100000000;8.2000000000;0.0500000000;51.0000000000;182.0000000000;0.9954200000;3.2300000000;0.4800000000;9.5000000000
white;5.6000000000;0.1850000000;0.1900000000;7.1000000000;0.0480000000;36.0000000000;110.0000000000;0.9943800000;3.2600000000;0.4100000000;9.5000000000
white;6.7000000000;0.1900000000;0.3600000000;1.1000000000;0.0260000000;63.0000000000;143.0000000000;0.9912000000;3.2700000000;0.4800000000;11.0000000000
white;5.8000000000;0.3100000000;0.3300000000;1.2000000000;0.0360000000;23.0000000000;99.0000000000;0.9916000000;3.1800000000;0.6000000000;10.5000000000
white;6.1000000000;0.2600000000;0.2800000000;1.7000000000;0.0430000000;24.0000000000;98.0000000000;0.9891800000;3.1400000000;0.4400000000;12.5000000000
white;6.8000000000;0.2600000000;0.3400000000;15.1000000000;0.0600000000;42.0000000000;162.0000000000;0.9970500000;3.2400000000;0.5200000000;10.5000000000
white;6.0000000000;0.3200000000;0.3000000000;1.9000000000;0.0330000000;41.0000000000;142.0000000000;0.9891200000;3.2900000000;0.4200000000;12.8000000000
white;6.0000000000;0.2900000000;0.2100000000;15.5500000000;0.0430000000;20.0000000000;142.0000000000;0.9965800000;3.1100000000;0.5400000000;10.1000000000
white;6.4000000000;0.4500000000;0.0700000000;1.1000000000;0.0300000000;10.0000000000;131.0000000000;0.9905000000;2.9700000000;0.2800000000;10.8000000000
white;9.0000000000;0.3100000000;0.4800000000;6.6000000000;0.0430000000;11.0000000000;73.0000000000;0.9938000000;2.9000000000;0.3800000000;11.6000000000
white;6.7000000000;0.3000000000;0.4500000000;10.6000000000;0.0320000000;56.0000000000;212.0000000000;0.9970000000;3.2200000000;0.5900000000;9.5000000000
white;5.0000000000;0.3300000000;0.2300000000;11.8000000000;0.0300000000;23.0000000000;158.0000000000;0.9932200000;3.4100000000;0.6400000000;11.8000000000
white;6.7000000000;0.1400000000;0.5100000000;4.3000000000;0.0280000000;57.0000000000;124.0000000000;0.9917600000;2.9100000000;0.5400000000;10.7000000000
white;6.6000000000;0.3100000000;0.4900000000;7.7000000000;0.0500000000;52.0000000000;220.0000000000;0.9964000000;3.1200000000;0.4500000000;8.8000000000
white;6.2000000000;0.2800000000;0.5700000000;1.0000000000;0.0430000000;50.0000000000;92.0000000000;0.9900400000;3.1700000000;0.3600000000;11.5000000000
white;6.3000000000;0.2200000000;0.3000000000;2.0000000000;0.0500000000;23.0000000000;120.0000000000;0.9920400000;3.2400000000;0.4700000000;10.4000000000
white;6.2000000000;0.2000000000;0.2600000000;1.1000000000;0.0470000000;42.0000000000;119.0000000000;0.9915800000;3.4800000000;0.6000000000;11.0000000000
white;7.2000000000;0.2000000000;0.3400000000;2.7000000000;0.0320000000;49.0000000000;151.0000000000;0.9900000000;3.1600000000;0.3900000000;12.7000000000
white;6.7000000000;0.1800000000;0.3000000000;6.4000000000;0.0480000000;40.0000000000;251.0000000000;0.9956000000;3.2900000000;0.5200000000;10.0000000000
white;6.6000000000;0.5450000000;0.0400000000;2.5000000000;0.0310000000;48.0000000000;111.0000000000;0.9906000000;3.1400000000;0.3200000000;11.9000000000
white;6.9000000000;0.1800000000;0.3800000000;8.1000000000;0.0490000000;44.0000000000;176.0000000000;0.9958000000;3.3000000000;0.5400000000;9.8000000000
white;5.8000000000;0.2300000000;0.2000000000;2.0000000000;0.0430000000;39.0000000000;154.0000000000;0.9922600000;3.2100000000;0.3900000000;10.2000000000
white;6.7000000000;0.2000000000;0.3000000000;1.4000000000;0.0250000000;17.0000000000;76.0000000000;0.9910400000;3.1100000000;0.4400000000;11.0000000000
white;5.9000000000;0.3400000000;0.3100000000;2.0000000000;0.0300000000;38.0000000000;142.0000000000;0.9889200000;3.4000000000;0.4100000000;12.9000000000
white;6.2000000000;0.2600000000;0.3200000000;15.3000000000;0.0310000000;64.0000000000;185.0000000000;0.9983500000;3.3100000000;0.6100000000;9.4000000000
white;8.0000000000;0.1600000000;0.3600000000;1.5000000000;0.0330000000;14.0000000000;122.0000000000;0.9941000000;3.2000000000;0.3900000000;10.3000000000
white;8.3000000000;0.2800000000;0.4000000000;7.8000000000;0.0410000000;38.0000000000;194.0000000000;0.9976000000;3.3400000000;0.5100000000;9.6000000000
white;6.2000000000;0.2700000000;0.1800000000;1.5000000000;0.0280000000;20.0000000000;111.0000000000;0.9922800000;3.4100000000;0.5000000000;10.0000000000
white;8.8000000000;0.3900000000;0.3500000000;1.8000000000;0.0960000000;22.0000000000;80.0000000000;0.9901600000;2.9500000000;0.5400000000;12.6000000000
white;5.7000000000;0.2800000000;0.2800000000;2.2000000000;0.0190000000;15.0000000000;65.0000000000;0.9902000000;3.0600000000;0.5200000000;11.2000000000
white;6.0000000000;0.2700000000;0.1500000000;1.5000000000;0.0560000000;35.0000000000;128.0000000000;0.9936000000;3.1200000000;0.4500000000;8.8000000000
white;8.0000000000;0.2200000000;0.3200000000;10.4000000000;0.0430000000;63.0000000000;201.0000000000;0.9970000000;3.1100000000;0.5300000000;9.5000000000
white;5.6000000000;0.2450000000;0.2500000000;9.7000000000;0.0320000000;12.0000000000;68.0000000000;0.9940000000;3.3100000000;0.3400000000;10.5000000000
white;5.7000000000;0.3300000000;0.1500000000;1.9000000000;0.0500000000;20.0000000000;93.0000000000;0.9934000000;3.3800000000;0.6200000000;9.9000000000
white;8.7000000000;0.3100000000;0.7300000000;14.3500000000;0.0440000000;27.0000000000;191.0000000000;1.0001300000;2.9600000000;0.8800000000;8.7000000000
white;7.3000000000;0.2300000000;0.3700000000;1.9000000000;0.0410000000;51.0000000000;165.0000000000;0.9908000000;3.2600000000;0.4000000000;12.2000000000
white;6.4000000000;0.3000000000;0.5100000000;5.5000000000;0.0480000000;62.0000000000;172.0000000000;0.9942000000;3.0800000000;0.4500000000;9.1000000000
white;5.9000000000;0.4400000000;0.3300000000;1.2000000000;0.0490000000;12.0000000000;117.0000000000;0.9913400000;3.4600000000;0.4400000000;11.5000000000
white;8.9000000000;0.3400000000;0.3400000000;1.6000000000;0.0560000000;13.0000000000;176.0000000000;0.9946000000;3.1400000000;0.4700000000;9.7000000000
white;6.5000000000;0.1700000000;0.3300000000;1.4000000000;0.0280000000;14.0000000000;99.0000000000;0.9928000000;3.2300000000;0.5500000000;10.1000000000
white;7.6000000000;0.1800000000;0.3600000000;2.4000000000;0.0490000000;38.0000000000;123.0000000000;0.9960000000;3.6000000000;0.4600000000;10.3000000000
white;6.9000000000;0.2200000000;0.3200000000;5.8000000000;0.0410000000;20.0000000000;119.0000000000;0.9929600000;3.1700000000;0.5500000000;11.2000000000
white;6.0000000000;0.5550000000;0.2600000000;4.5000000000;0.0530000000;17.0000000000;126.0000000000;0.9943000000;3.2400000000;0.4600000000;9.1000000000
white;7.6000000000;0.2500000000;0.3400000000;1.3000000000;0.0560000000;34.0000000000;176.0000000000;0.9943400000;3.1000000000;0.5100000000;9.5000000000
white;6.8000000000;0.2700000000;0.2900000000;4.6000000000;0.0460000000;6.0000000000;88.0000000000;0.9945800000;3.3400000000;0.4800000000;10.6000000000
white;6.0000000000;0.1800000000;0.2700000000;1.5000000000;0.0890000000;40.0000000000;143.0000000000;0.9923000000;3.4900000000;0.6200000000;10.8000000000
white;7.3000000000;0.2600000000;0.3200000000;1.2000000000;0.0410000000;29.0000000000;94.0000000000;0.9897800000;3.0700000000;0.4500000000;12.0000000000
white;5.9000000000;0.3400000000;0.3000000000;3.8000000000;0.0350000000;57.0000000000;135.0000000000;0.9901600000;3.0900000000;0.3400000000;12.0000000000
white;6.8000000000;0.2700000000;0.4200000000;7.3000000000;0.0540000000;58.0000000000;200.0000000000;0.9955600000;3.1200000000;0.4900000000;9.4000000000
white;6.9000000000;0.2700000000;0.4900000000;23.5000000000;0.0570000000;59.0000000000;235.0000000000;1.0024000000;2.9800000000;0.4700000000;8.6000000000
white;6.8000000000;0.1500000000;0.3300000000;4.7000000000;0.0590000000;31.0000000000;118.0000000000;0.9956000000;3.4300000000;0.3900000000;9.0000000000
white;6.0000000000;0.3800000000;0.2600000000;6.0000000000;0.0340000000;42.0000000000;134.0000000000;0.9912000000;3.3800000000;0.3800000000;12.3000000000
white;5.8000000000;0.6100000000;0.0100000000;8.4000000000;0.0410000000;31.0000000000;104.0000000000;0.9909000000;3.2600000000;0.7200000000;14.0500000000
white;7.7000000000;0.2900000000;0.2900000000;4.8000000000;0.0600000000;27.0000000000;156.0000000000;0.9957200000;3.4900000000;0.5900000000;10.3000000000
white;7.2000000000;0.2900000000;0.4000000000;7.6000000000;0.0240000000;56.0000000000;177.0000000000;0.9928000000;3.0400000000;0.3200000000;11.5000000000
white;7.1000000000;0.3700000000;0.3000000000;6.2000000000;0.0400000000;49.0000000000;139.0000000000;0.9902100000;3.1700000000;0.2700000000;13.6000000000
white;5.3000000000;0.2100000000;0.2900000000;0.7000000000;0.0280000000;11.0000000000;66.0000000000;0.9921500000;3.3000000000;0.4000000000;9.8000000000
white;8.0000000000;0.2400000000;0.4800000000;6.8000000000;0.0470000000;13.0000000000;134.0000000000;0.9961600000;3.2300000000;0.7000000000;10.0000000000
white;7.5000000000;0.2900000000;0.2600000000;14.9500000000;0.0670000000;47.0000000000;178.0000000000;0.9983800000;3.0400000000;0.4900000000;9.2000000000
white;7.8000000000;0.2600000000;0.4900000000;3.2000000000;0.0270000000;28.0000000000;87.0000000000;0.9919000000;3.0300000000;0.3200000000;11.3000000000
white;7.4000000000;0.1800000000;0.2900000000;1.4000000000;0.0420000000;34.0000000000;101.0000000000;0.9938400000;3.5400000000;0.6000000000;10.5000000000
white;7.4000000000;0.2800000000;0.3000000000;5.3000000000;0.0540000000;44.0000000000;161.0000000000;0.9941000000;3.1200000000;0.4800000000;10.3000000000
white;6.8000000000;0.1900000000;0.5800000000;14.2000000000;0.0380000000;51.0000000000;164.0000000000;0.9975000000;3.1200000000;0.4800000000;9.6000000000
white;6.7000000000;0.1600000000;0.3600000000;2.0000000000;0.0450000000;24.0000000000;131.0000000000;0.9928400000;3.3000000000;0.5900000000;10.5000000000
white;5.0000000000;0.6100000000;0.1200000000;1.3000000000;0.0090000000;65.0000000000;100.0000000000;0.9874000000;3.2600000000;0.3700000000;13.5000000000
white;6.3000000000;0.2400000000;0.2900000000;13.7000000000;0.0350000000;53.0000000000;134.0000000000;0.9956700000;3.1700000000;0.3800000000;10.6000000000
white;6.2000000000;0.3200000000;0.5000000000;6.5000000000;0.0480000000;61.0000000000;186.0000000000;0.9948000000;3.1900000000;0.4500000000;9.6000000000
white;6.7000000000;0.2600000000;0.4900000000;8.3000000000;0.0470000000;54.0000000000;191.0000000000;0.9954000000;3.2300000000;0.4000000000;10.3000000000
white;7.7000000000;0.2800000000;0.3900000000;8.9000000000;0.0360000000;8.0000000000;117.0000000000;0.9935000000;3.0600000000;0.3800000000;12.0000000000
white;7.3000000000;0.3000000000;0.7400000000;13.5000000000;0.0390000000;46.0000000000;165.0000000000;0.9982000000;3.0200000000;0.4000000000;8.7000000000
white;7.5000000000;0.3400000000;0.2400000000;3.8500000000;0.0310000000;5.0000000000;34.0000000000;0.9909800000;3.0100000000;0.3600000000;11.8000000000
white;6.8000000000;0.1600000000;0.4000000000;2.3000000000;0.0370000000;18.0000000000;102.0000000000;0.9923000000;3.4900000000;0.4200000000;11.4000000000
white;7.2000000000;0.3100000000;0.2400000000;1.4000000000;0.0570000000;17.0000000000;117.0000000000;0.9928000000;3.1600000000;0.3500000000;10.5000000000
white;6.7000000000;0.2400000000;0.4600000000;2.2000000000;0.0330000000;19.0000000000;111.0000000000;0.9904500000;3.1000000000;0.6200000000;11.9000000000
white;7.0000000000;0.2600000000;0.5900000000;1.4000000000;0.0370000000;40.0000000000;120.0000000000;0.9918000000;3.3400000000;0.4100000000;11.1000000000
white;5.2000000000;0.1600000000;0.3400000000;0.8000000000;0.0290000000;26.0000000000;77.0000000000;0.9915500000;3.2500000000;0.5100000000;10.1000000000
white;7.1000000000;0.4000000000;0.5200000000;1.3000000000;0.1480000000;45.0000000000;149.0000000000;0.9946800000;3.0800000000;0.5600000000;8.7000000000
white;8.1000000000;0.2800000000;0.4600000000;15.4000000000;0.0590000000;32.0000000000;177.0000000000;1.0004000000;3.2700000000;0.5800000000;9.0000000000
white;9.4000000000;0.1600000000;0.2300000000;1.6000000000;0.0420000000;14.0000000000;67.0000000000;0.9942000000;3.0700000000;0.3200000000;9.5000000000
white;8.3000000000;0.4900000000;0.2300000000;6.6500000000;0.0340000000;6.0000000000;158.0000000000;0.9934400000;3.0500000000;0.4800000000;11.2000000000
white;6.1000000000;0.2600000000;0.5100000000;2.2000000000;0.0500000000;61.0000000000;154.0000000000;0.9929000000;3.0800000000;0.6000000000;9.8000000000
white;6.9000000000;0.3300000000;0.3100000000;4.2000000000;0.0400000000;21.0000000000;93.0000000000;0.9896000000;3.1800000000;0.4800000000;13.4000000000
white;6.5000000000;0.2900000000;0.4200000000;10.6000000000;0.0420000000;66.0000000000;202.0000000000;0.9967400000;3.2400000000;0.5300000000;9.5000000000
white;6.8000000000;0.2200000000;0.4900000000;0.9000000000;0.0520000000;26.0000000000;128.0000000000;0.9910000000;3.2500000000;0.3500000000;11.4000000000
white;6.0000000000;0.2100000000;0.3400000000;2.0000000000;0.0420000000;63.0000000000;123.0000000000;0.9905200000;3.4400000000;0.4200000000;11.4000000000
white;7.9000000000;0.4600000000;0.4000000000;10.1000000000;0.1680000000;19.0000000000;184.0000000000;0.9978200000;3.0600000000;0.6200000000;9.5000000000
white;9.6000000000;0.6550000000;0.2100000000;2.0000000000;0.0390000000;21.0000000000;120.0000000000;0.9918800000;3.0000000000;1.0000000000;12.6000000000
white;7.0000000000;0.1400000000;0.2800000000;1.3000000000;0.0260000000;10.0000000000;56.0000000000;0.9935200000;3.4600000000;0.4500000000;9.9000000000
