type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum
white;7.2000000000;0.2900000000;0.1800000000;8.2000000000;0.0420000000;41.0000000000;180.0000000000;0.9964400000;3.1600000000;0.4900000000;9.1000000000;5;0.055700;0.146027;0.435307;0.506257;0.250749;0.343519;0.555821;0.001751;0.018124;0.077472;0.132740;0;2.523467;342
red;7.4000000000;0.3600000000;0.2900000000;2.6000000000;0.0870000000;26.0000000000;72.0000000000;0.9964500000;3.3900000000;0.6800000000;11.0000000000;5;0.571735;0.060104;0.090217;0.522406;0.552019;0.148012;0.377671;0.001761;0.053340;0.280241;0.048335;0;2.705841;36
red;7.4000000000;0.4700000000;0.4600000000;2.2000000000;0.1140000000;7.0000000000;20.0000000000;0.9964700000;3.3200000000;0.6300000000;10.5000000000;5;0.571735;0.384025;0.443103;0.595882;1.033680;0.770618;0.827130;0.001781;0.031590;0.186106;0.000683;0;4.846333;350
red;7.3000000000;0.4300000000;0.2400000000;2.5000000000;0.0780000000;27.0000000000;67.0000000000;0.9964800000;3.6000000000;0.5900000000;11.1000000000;6;0.258017;0.266235;0.247076;0.540775;0.391465;0.115243;0.420888;0.001791;0.118591;0.110798;0.057865;0;2.528744;24
red;7.5000000000;0.4000000000;0.1800000000;1.6000000000;0.0790000000;24.0000000000;58.0000000000;0.9965000000;3.3400000000;0.5800000000;9.4000000000;5;0.885453;0.177893;0.435307;0.706096;0.409304;0.213549;0.498679;0.001811;0.037804;0.091971;0.104149;0;3.562016;122
red;7.1000000000;0.3100000000;0.3000000000;2.2000000000;0.0530000000;36.0000000000;127.0000000000;0.9965000000;2.9400000000;1.6200000000;9.5000000000;5;0.369418;0.087132;0.058845;0.595882;0.054517;0.179675;0.097718;0.001811;0.086483;2.049988;0.094619;0;3.676088;136
red;7.5000000000;0.5300000000;0.0600000000;2.6000000000;0.0860000000;20.0000000000;44.0000000000;0.9965000000;3.3800000000;0.5900000000;10.7000000000;6;0.885453;0.560709;0.811769;0.522406;0.534179;0.344624;0.619688;0.001811;0.050233;0.110798;0.019744;0;4.461414;256
red;7.5000000000;0.6400000000;0.0000000000;2.4000000000;0.0770000000;18.0000000000;29.0000000000;0.9965000000;3.3200000000;0.6000000000;10.0000000000;6;0.885453;0.884630;1.000000;0.559144;0.373626;0.410162;0.749339;0.001811;0.031590;0.129625;0.046967;0;5.072347;417
red;7.9000000000;0.5450000000;0.0600000000;4.0000000000;0.0870000000;27.0000000000;61.0000000000;0.9965000000;3.3600000000;0.6700000000;10.7000000000;6;2.140326;0.604880;0.811769;0.265240;0.552019;0.115243;0.472749;0.001811;0.044019;0.261414;0.019744;0;5.289214;470
red;7.9000000000;0.5450000000;0.0600000000;4.0000000000;0.0870000000;27.0000000000;61.0000000000;0.9965000000;3.3600000000;0.6700000000;10.7000000000;6;2.140326;0.604880;0.811769;0.265240;0.552019;0.115243;0.472749;0.001811;0.044019;0.261414;0.019744;0;5.289214;471
white;6.9000000000;0.3200000000;0.2600000000;8.3000000000;0.0530000000;32.0000000000;180.0000000000;0.9965000000;3.2500000000;0.5100000000;9.2000000000;6;0.996854;0.057684;0.184333;0.524626;0.054517;0.048600;0.555821;0.001811;0.009839;0.039818;0.123210;0;2.597113;393
white;6.9000000000;0.3200000000;0.2600000000;8.3000000000;0.0530000000;32.0000000000;180.0000000000;0.9965000000;3.2500000000;0.5100000000;9.2000000000;6;0.996854;0.057684;0.184333;0.524626;0.054517;0.048600;0.555821;0.001811;0.009839;0.039818;0.123210;0;2.597113;394
white;7.4000000000;0.3700000000;0.3500000000;5.7000000000;0.0610000000;12.0000000000;94.0000000000;0.9965000000;3.4800000000;0.6900000000;10.7000000000;6;0.571735;0.089551;0.098013;0.047032;0.088197;0.606774;0.187515;0.001811;0.081305;0.299068;0.019744;0;2.090745;139
white;7.3000000000;0.2500000000;0.2900000000;7.5000000000;0.0490000000;38.0000000000;158.0000000000;0.9965000000;3.4300000000;0.3800000000;9.6000000000;5;0.258017;0.263816;0.090217;0.377674;0.125874;0.245213;0.365665;0.001811;0.065769;0.284570;0.085089;0;2.163715;164
white;7.3000000000;0.2500000000;0.2900000000;7.5000000000;0.0490000000;38.0000000000;158.0000000000;0.9965000000;3.4300000000;0.3800000000;9.6000000000;5;0.258017;0.263816;0.090217;0.377674;0.125874;0.245213;0.365665;0.001811;0.065769;0.284570;0.085089;0;2.163715;165
red;6.8000000000;0.6200000000;0.0800000000;1.9000000000;0.0680000000;28.0000000000;38.0000000000;0.9965100000;3.4200000000;0.8200000000;9.5000000000;6;1.310572;0.825735;0.749025;0.650989;0.213072;0.082474;0.671548;0.001821;0.062662;0.543821;0.094619;0;5.206338;445
white;7.2000000000;0.3000000000;0.3000000000;8.1000000000;0.0500000000;40.0000000000;188.0000000000;0.9965200000;3.1500000000;0.4900000000;9.1000000000;6;0.055700;0.116579;0.058845;0.487888;0.108034;0.310750;0.624969;0.001832;0.021232;0.077472;0.132740;0;1.996041;103
white;7.0000000000;0.3100000000;0.3900000000;7.5000000000;0.0550000000;42.0000000000;218.0000000000;0.9965200000;3.3700000000;0.5400000000;10.3000000000;5;0.683136;0.087132;0.223500;0.377674;0.018838;0.376288;0.884272;0.001832;0.047126;0.016662;0.018376;0;2.734836;491
red;7.4000000000;0.5500000000;0.1900000000;1.8000000000;0.0820000000;15.0000000000;34.0000000000;0.9965500000;3.4900000000;0.6800000000;10.5000000000;5;0.571735;0.619603;0.403935;0.669358;0.462822;0.508468;0.706122;0.001862;0.084412;0.280241;0.000683;0;4.309241;231
red;7.4000000000;0.5500000000;0.1900000000;1.8000000000;0.0820000000;15.0000000000;34.0000000000;0.9965500000;3.4900000000;0.6800000000;10.5000000000;5;0.571735;0.619603;0.403935;0.669358;0.462822;0.508468;0.706122;0.001862;0.084412;0.280241;0.000683;0;4.309241;232
red;7.6000000000;0.6650000000;0.1000000000;1.5000000000;0.0660000000;27.0000000000;55.0000000000;0.9965500000;3.3900000000;0.5100000000;9.3000000000;5;1.199171;0.958248;0.686281;0.724465;0.177393;0.115243;0.524610;0.001862;0.053340;0.039818;0.113680;0;4.594111;275
red;7.8000000000;0.5300000000;0.3300000000;2.4000000000;0.0800000000;24.0000000000;144.0000000000;0.9965500000;3.3000000000;0.6000000000;9.5000000000;5;1.826608;0.560709;0.035269;0.559144;0.427144;0.213549;0.244657;0.001862;0.025375;0.129625;0.094619;0;4.118561;195
red;7.6000000000;0.3500000000;0.6000000000;2.6000000000;0.0730000000;23.0000000000;44.0000000000;0.9965600000;3.3800000000;0.7900000000;11.1000000000;6;1.199171;0.030657;0.882308;0.522406;0.302268;0.246318;0.619688;0.001872;0.050233;0.487339;0.057865;0;4.400125;252
red;7.8000000000;0.4400000000;0.2800000000;2.7000000000;0.1000000000;18.0000000000;95.0000000000;0.9966000000;3.2200000000;0.6700000000;9.4000000000;5;1.826608;0.295683;0.121589;0.504037;0.783930;0.410162;0.178871;0.001912;0.000518;0.261414;0.104149;0;4.488873;260
red;7.1000000000;0.7350000000;0.1600000000;1.9000000000;0.1000000000;15.0000000000;77.0000000000;0.9966000000;3.2700000000;0.6400000000;9.3000000000;5;0.369418;1.164379;0.498051;0.650989;0.783930;0.508468;0.334454;0.001912;0.016054;0.204933;0.113680;0;4.646268;294
red;7.7000000000;0.4900000000;0.2600000000;1.9000000000;0.0620000000;9.0000000000;31.0000000000;0.9966000000;3.3900000000;0.6400000000;9.6000000000;5;1.512889;0.442919;0.184333;0.650989;0.106036;0.705081;0.732052;0.001912;0.053340;0.204933;0.085089;0;4.679573;302
red;7.7000000000;0.4900000000;0.2600000000;1.9000000000;0.0620000000;9.0000000000;31.0000000000;0.9966000000;3.3900000000;0.6400000000;9.6000000000;5;1.512889;0.442919;0.184333;0.650989;0.106036;0.705081;0.732052;0.001912;0.053340;0.204933;0.085089;0;4.679573;303
red;7.6000000000;0.6200000000;0.3200000000;2.2000000000;0.0820000000;7.0000000000;54.0000000000;0.9966000000;3.3600000000;0.5200000000;9.4000000000;5;1.199171;0.825735;0.003897;0.595882;0.462822;0.770618;0.533253;0.001912;0.044019;0.020991;0.104149;0;4.562449;271
red;7.4000000000;0.4900000000;0.1900000000;3.0000000000;0.0770000000;16.0000000000;37.0000000000;0.9966000000;3.3700000000;0.5100000000;10.5000000000;5;0.571735;0.442919;0.403935;0.448930;0.373626;0.475699;0.680192;0.001912;0.047126;0.039818;0.000683;0;3.486575;105
red;7.2000000000;0.3400000000;0.3200000000;2.5000000000;0.0900000000;43.0000000000;113.0000000000;0.9966000000;3.3200000000;0.7900000000;11.1000000000;5;0.055700;0.001209;0.003897;0.540775;0.605537;0.409056;0.023289;0.001912;0.031590;0.487339;0.057865;0;2.218169;15
red;7.3000000000;0.3650000000;0.4900000000;2.5000000000;0.0880000000;39.0000000000;106.0000000000;0.9966000000;3.3600000000;0.7800000000;11.0000000000;5;0.258017;0.074828;0.537218;0.540775;0.569858;0.277981;0.083793;0.001912;0.044019;0.468512;0.048335;0;2.905248;42
red;7.3000000000;0.3650000000;0.4900000000;2.5000000000;0.0880000000;39.0000000000;106.0000000000;0.9966000000;3.3600000000;0.7800000000;11.0000000000;5;0.258017;0.074828;0.537218;0.540775;0.569858;0.277981;0.083793;0.001912;0.044019;0.468512;0.048335;0;2.905248;43
red;7.0000000000;0.7350000000;0.0500000000;2.0000000000;0.0810000000;13.0000000000;54.0000000000;0.9966000000;3.3900000000;0.5700000000;9.8000000000;5;0.683136;1.164379;0.843140;0.632620;0.444983;0.574006;0.533253;0.001912;0.053340;0.073143;0.066028;0;5.069940;416
red;7.0000000000;0.6000000000;0.1200000000;2.2000000000;0.0830000000;13.0000000000;28.0000000000;0.9966000000;3.5200000000;0.6200000000;10.2000000000;7;0.683136;0.766840;0.623538;0.595882;0.480661;0.574006;0.757983;0.001912;0.093734;0.167279;0.027907;0;4.772878;334
white;7.2000000000;0.2600000000;0.3200000000;10.4000000000;0.0620000000;23.0000000000;114.0000000000;0.9966000000;3.2300000000;0.4900000000;10.5000000000;5;0.055700;0.234369;0.003897;0.910374;0.106036;0.246318;0.014646;0.001912;0.003625;0.077472;0.000683;0;1.655032;24
white;7.0000000000;0.1200000000;0.3200000000;7.2000000000;0.0580000000;22.0000000000;89.0000000000;0.9966000000;3.2900000000;0.3800000000;9.2000000000;6;0.683136;0.646631;0.003897;0.322567;0.034679;0.279087;0.230732;0.001912;0.022268;0.284570;0.123210;0;2.632689;418
white;7.2000000000;0.1600000000;0.2600000000;7.1000000000;0.0540000000;41.0000000000;224.0000000000;0.9966000000;3.3800000000;0.5500000000;10.1000000000;5;0.055700;0.528842;0.184333;0.304198;0.036677;0.343519;0.936133;0.001912;0.050233;0.035489;0.037437;0;2.514473;332
white;7.2000000000;0.1600000000;0.2600000000;7.1000000000;0.0540000000;41.0000000000;224.0000000000;0.9966000000;3.3800000000;0.5500000000;10.1000000000;5;0.055700;0.528842;0.184333;0.304198;0.036677;0.343519;0.936133;0.001912;0.050233;0.035489;0.037437;0;2.514473;333
red;6.4000000000;0.3600000000;0.2100000000;2.2000000000;0.0470000000;26.0000000000;48.0000000000;0.9966100000;3.4700000000;0.7700000000;9.7000000000;6;2.565444;0.060104;0.341192;0.595882;0.161552;0.148012;0.585114;0.001922;0.078198;0.449685;0.075558;0;5.062663;415
white;7.1000000000;0.3100000000;0.2500000000;11.2000000000;0.0480000000;32.0000000000;136.0000000000;0.9966300000;3.1400000000;0.4000000000;9.5000000000;5;0.369418;0.087132;0.215704;1.057326;0.143713;0.048600;0.175509;0.001942;0.024339;0.246916;0.094619;0;2.465218;301
white;7.1000000000;0.3100000000;0.2500000000;11.2000000000;0.0480000000;32.0000000000;136.0000000000;0.9966300000;3.1400000000;0.4000000000;9.5000000000;5;0.369418;0.087132;0.215704;1.057326;0.143713;0.048600;0.175509;0.001942;0.024339;0.246916;0.094619;0;2.465218;302
red;7.7000000000;0.7500000000;0.2700000000;3.8000000000;0.1100000000;34.0000000000;89.0000000000;0.9966400000;3.2400000000;0.4500000000;9.3000000000;5;1.512889;1.208550;0.152961;0.301978;0.962323;0.114138;0.230732;0.001952;0.006732;0.152781;0.113680;0;4.758716;326
red;7.4000000000;0.2500000000;0.2900000000;2.2000000000;0.0540000000;19.0000000000;49.0000000000;0.9966600000;3.4000000000;0.7600000000;10.9000000000;7;0.571735;0.263816;0.090217;0.595882;0.036677;0.377393;0.576470;0.001972;0.056447;0.430858;0.038805;0;3.040272;54
red;6.9000000000;0.4100000000;0.3100000000;2.0000000000;0.0790000000;21.0000000000;51.0000000000;0.9966800000;3.4700000000;0.5500000000;9.5000000000;6;0.996854;0.207341;0.027473;0.632620;0.409304;0.311855;0.559183;0.001992;0.078198;0.035489;0.094619;0;3.354928;84
red;6.4000000000;0.5700000000;0.1400000000;3.9000000000;0.0700000000;27.0000000000;73.0000000000;0.9966900000;3.3200000000;0.4800000000;9.2000000000;5;2.565444;0.678498;0.560794;0.283609;0.248751;0.115243;0.369027;0.002002;0.031590;0.096299;0.123210;0;5.074467;418
red;7.5000000000;0.4000000000;0.1200000000;3.0000000000;0.0920000000;29.0000000000;53.0000000000;0.9967000000;3.3700000000;0.7000000000;10.3000000000;6;0.885453;0.177893;0.623538;0.448930;0.641215;0.049705;0.541896;0.002012;0.047126;0.317896;0.018376;0;3.754040;143
red;7.2000000000;0.4900000000;0.1800000000;2.7000000000;0.0690000000;13.0000000000;34.0000000000;0.9967000000;3.2900000000;0.4800000000;9.2000000000;6;0.055700;0.442919;0.435307;0.504037;0.230911;0.574006;0.706122;0.002012;0.022268;0.096299;0.123210;0;3.192791;62
red;7.3000000000;0.7300000000;0.2400000000;1.9000000000;0.1080000000;18.0000000000;102.0000000000;0.9967000000;3.2600000000;0.5900000000;9.3000000000;5;0.258017;1.149656;0.247076;0.650989;0.926644;0.410162;0.118367;0.002012;0.012947;0.110798;0.113680;0;4.000348;178
white;7.1000000000;0.1800000000;0.3200000000;12.2000000000;0.0480000000;36.0000000000;125.0000000000;0.9967000000;2.9200000000;0.5400000000;9.4000000000;6;0.369418;0.469947;0.003897;1.241016;0.143713;0.179675;0.080431;0.002012;0.092697;0.016662;0.104149;0;2.703617;468
white;7.1000000000;0.1800000000;0.3200000000;12.2000000000;0.0480000000;36.0000000000;125.0000000000;0.9967000000;2.9200000000;0.5400000000;9.4000000000;6;0.369418;0.469947;0.003897;1.241016;0.143713;0.179675;0.080431;0.002012;0.092697;0.016662;0.104149;0;2.703617;469
red;7.0000000000;0.2200000000;0.3000000000;1.8000000000;0.0650000000;16.0000000000;20.0000000000;0.9967200000;3.6100000000;0.8200000000;10.0000000000;6;0.683136;0.352158;0.058845;0.669358;0.159554;0.475699;0.827130;0.002033;0.121699;0.543821;0.046967;0;3.940400;167
red;7.3000000000;0.9100000000;0.1000000000;1.8000000000;0.0740000000;20.0000000000;56.0000000000;0.9967200000;3.3500000000;0.5600000000;9.2000000000;5;0.258017;1.679708;0.686281;0.669358;0.320108;0.344624;0.515966;0.002033;0.040911;0.054316;0.123210;0;4.694532;311
red;7.2000000000;0.6300000000;0.0000000000;1.9000000000;0.0970000000;14.0000000000;38.0000000000;0.9967500000;3.3700000000;0.5800000000;9.0000000000;6;0.055700;0.855182;1.000000;0.650989;0.730412;0.541237;0.671548;0.002063;0.047126;0.091971;0.142271;0;4.788499;340
red;7.2000000000;0.6300000000;0.0000000000;1.9000000000;0.0970000000;14.0000000000;38.0000000000;0.9967500000;3.3700000000;0.5800000000;9.0000000000;6;0.055700;0.855182;1.000000;0.650989;0.730412;0.541237;0.671548;0.002063;0.047126;0.091971;0.142271;0;4.788499;341
red;7.2000000000;0.6300000000;0.0000000000;1.9000000000;0.0970000000;14.0000000000;38.0000000000;0.9967500000;3.3700000000;0.5800000000;9.0000000000;6;0.055700;0.855182;1.000000;0.650989;0.730412;0.541237;0.671548;0.002063;0.047126;0.091971;0.142271;0;4.788499;342
red;8.0000000000;0.5700000000;0.2300000000;3.2000000000;0.0730000000;17.0000000000;119.0000000000;0.9967500000;3.2600000000;0.5700000000;9.3000000000;5;2.454044;0.678498;0.278448;0.412192;0.302268;0.442930;0.028571;0.002063;0.012947;0.073143;0.113680;0;4.798784;343
red;7.2000000000;0.6450000000;0.0000000000;1.9000000000;0.0970000000;15.0000000000;39.0000000000;0.9967500000;3.3700000000;0.5800000000;9.2000000000;6;0.055700;0.899353;1.000000;0.650989;0.730412;0.508468;0.662905;0.002063;0.047126;0.091971;0.123210;0;4.772197;333
red;7.9000000000;0.5700000000;0.3100000000;2.0000000000;0.0790000000;10.0000000000;79.0000000000;0.9967700000;3.2900000000;0.6900000000;9.5000000000;6;2.140326;0.678498;0.027473;0.632620;0.409304;0.672312;0.317167;0.002083;0.022268;0.299068;0.094619;0;5.295738;472
white;7.4000000000;0.3400000000;0.2800000000;12.1000000000;0.0490000000;31.0000000000;149.0000000000;0.9967700000;3.2200000000;0.4900000000;10.3000000000;5;0.571735;0.001209;0.121589;1.222647;0.125874;0.015831;0.287874;0.002083;0.000518;0.077472;0.018376;0;2.445208;297
red;8.1000000000;0.5300000000;0.2200000000;2.2000000000;0.0780000000;33.0000000000;89.0000000000;0.9967800000;3.2600000000;0.4600000000;9.6000000000;6;2.767762;0.560709;0.309820;0.595882;0.391465;0.081369;0.230732;0.002093;0.012947;0.133954;0.085089;0;5.171822;436
red;7.5000000000;0.5200000000;0.1100000000;1.5000000000;0.0790000000;11.0000000000;39.0000000000;0.9968000000;3.4200000000;0.5800000000;9.6000000000;5;0.885453;0.531261;0.654910;0.724465;0.409304;0.639543;0.662905;0.002113;0.062662;0.091971;0.085089;0;4.749676;323
red;7.5000000000;0.5200000000;0.1600000000;1.9000000000;0.0850000000;12.0000000000;35.0000000000;0.9968000000;3.3800000000;0.6200000000;9.5000000000;7;0.885453;0.531261;0.498051;0.650989;0.516340;0.606774;0.697479;0.002113;0.050233;0.167279;0.094619;0;4.700591;312
red;7.8000000000;0.5900000000;0.3300000000;2.0000000000;0.0740000000;24.0000000000;120.0000000000;0.9968000000;3.2500000000;0.5400000000;9.4000000000;5;1.826608;0.737393;0.035269;0.632620;0.320108;0.213549;0.037214;0.002113;0.009839;0.016662;0.104149;0;3.935524;166
red;6.9000000000;0.4000000000;0.1400000000;2.4000000000;0.0850000000;21.0000000000;40.0000000000;0.9968000000;3.4300000000;0.6300000000;9.7000000000;6;0.996854;0.177893;0.560794;0.559144;0.516340;0.311855;0.654261;0.002113;0.065769;0.186106;0.075558;0;4.106687;193
red;6.8000000000;0.6000000000;0.1800000000;1.9000000000;0.0790000000;18.0000000000;86.0000000000;0.9968000000;3.5900000000;0.5700000000;9.3000000000;6;1.310572;0.766840;0.435307;0.650989;0.409304;0.410162;0.256662;0.002113;0.115484;0.073143;0.113680;0;4.544256;268
red;7.9000000000;0.5000000000;0.3300000000;2.0000000000;0.0840000000;15.0000000000;143.0000000000;0.9968000000;3.2000000000;0.5500000000;9.5000000000;5;2.140326;0.472367;0.035269;0.632620;0.498501;0.508468;0.236013;0.002113;0.005696;0.035489;0.094619;0;4.661481;297
red;7.9000000000;0.4900000000;0.3200000000;1.9000000000;0.0820000000;17.0000000000;144.0000000000;0.9968000000;3.2000000000;0.5500000000;9.5000000000;5;2.140326;0.442919;0.003897;0.650989;0.462822;0.442930;0.244657;0.002113;0.005696;0.035489;0.094619;0;4.526457;265
red;7.6000000000;0.4200000000;0.0800000000;2.7000000000;0.0840000000;15.0000000000;48.0000000000;0.9968000000;3.2100000000;0.5900000000;10.0000000000;5;1.199171;0.236788;0.749025;0.504037;0.498501;0.508468;0.585114;0.002113;0.002588;0.110798;0.046967;0;4.443570;254
red;7.6000000000;0.4600000000;0.1100000000;2.6000000000;0.0790000000;12.0000000000;49.0000000000;0.9968000000;3.2100000000;0.5700000000;10.0000000000;5;1.199171;0.354577;0.654910;0.522406;0.409304;0.606774;0.576470;0.002113;0.002588;0.073143;0.046967;0;4.448423;255
red;7.3000000000;0.5800000000;0.3000000000;2.4000000000;0.0740000000;15.0000000000;55.0000000000;0.9968000000;3.4600000000;0.5900000000;10.2000000000;5;0.258017;0.707945;0.058845;0.559144;0.320108;0.508468;0.524610;0.002113;0.075091;0.110798;0.027907;0;3.153046;59
red;7.4000000000;0.2900000000;0.3800000000;1.7000000000;0.0620000000;9.0000000000;30.0000000000;0.9968000000;3.4100000000;0.5300000000;9.5000000000;6;0.571735;0.146027;0.192128;0.687727;0.106036;0.705081;0.740696;0.002113;0.059555;0.002164;0.094619;0;3.307881;75
red;7.2000000000;0.3500000000;0.2600000000;1.8000000000;0.0830000000;33.0000000000;75.0000000000;0.9968000000;3.4000000000;0.5800000000;9.5000000000;6;0.055700;0.030657;0.184333;0.669358;0.480661;0.081369;0.351740;0.002113;0.056447;0.091971;0.094619;0;2.098968;8
white;7.5000000000;0.2900000000;0.3100000000;8.9500000000;0.0550000000;20.0000000000;151.0000000000;0.9968000000;3.0800000000;0.5400000000;9.3000000000;5;0.885453;0.146027;0.027473;0.644024;0.018838;0.344624;0.305161;0.002113;0.042982;0.016662;0.113680;0;2.547037;354
red;7.1000000000;0.4800000000;0.2800000000;2.8000000000;0.0680000000;6.0000000000;16.0000000000;0.9968200000;3.2400000000;0.5300000000;10.3000000000;5;0.369418;0.413472;0.121589;0.485668;0.213072;0.803387;0.861704;0.002133;0.006732;0.002164;0.018376;0;3.297715;73
red;6.9000000000;0.5800000000;0.0100000000;1.9000000000;0.0800000000;40.0000000000;54.0000000000;0.9968300000;3.4000000000;0.7300000000;9.7000000000;5;0.996854;0.707945;0.968628;0.650989;0.427144;0.310750;0.533253;0.002143;0.056447;0.374377;0.075558;0;5.104088;423
red;7.2000000000;0.4800000000;0.0700000000;5.5000000000;0.0890000000;10.0000000000;18.0000000000;0.9968400000;3.3700000000;0.6800000000;11.2000000000;7;0.055700;0.413472;0.780397;0.010294;0.587697;0.672312;0.844417;0.002153;0.047126;0.280241;0.067396;0;3.761205;145
red;7.2000000000;0.3800000000;0.3000000000;1.8000000000;0.0730000000;31.0000000000;70.0000000000;0.9968500000;3.4200000000;0.5900000000;9.5000000000;6;0.055700;0.118999;0.058845;0.669358;0.302268;0.015831;0.394958;0.002163;0.062662;0.110798;0.094619;0;1.886201;5
red;7.2000000000;0.3800000000;0.3000000000;1.8000000000;0.0730000000;31.0000000000;70.0000000000;0.9968500000;3.4200000000;0.5900000000;9.5000000000;6;0.055700;0.118999;0.058845;0.669358;0.302268;0.015831;0.394958;0.002163;0.062662;0.110798;0.094619;0;1.886201;6
red;7.1000000000;0.6800000000;0.0700000000;1.9000000000;0.0750000000;16.0000000000;51.0000000000;0.9968500000;3.3800000000;0.5200000000;9.5000000000;5;0.369418;1.002419;0.780397;0.650989;0.337947;0.475699;0.559183;0.002163;0.050233;0.020991;0.094619;0;4.344058;242
red;6.9000000000;0.5200000000;0.2500000000;2.6000000000;0.0810000000;10.0000000000;37.0000000000;0.9968500000;3.4600000000;0.5000000000;11.0000000000;5;0.996854;0.531261;0.215704;0.522406;0.444983;0.672312;0.680192;0.002163;0.075091;0.058645;0.048335;0;4.247946;220
red;6.9000000000;0.5200000000;0.2500000000;2.6000000000;0.0810000000;10.0000000000;37.0000000000;0.9968500000;3.4600000000;0.5000000000;11.0000000000;5;0.996854;0.531261;0.215704;0.522406;0.444983;0.672312;0.680192;0.002163;0.075091;0.058645;0.048335;0;4.247946;221
red;7.9000000000;0.5800000000;0.2300000000;2.3000000000;0.0760000000;23.0000000000;94.0000000000;0.9968600000;3.2100000000;0.5800000000;9.5000000000;6;2.140326;0.707945;0.278448;0.577513;0.355786;0.246318;0.187515;0.002173;0.002588;0.091971;0.094619;0;4.685202;307
red;7.9000000000;0.5800000000;0.2300000000;2.3000000000;0.0760000000;23.0000000000;94.0000000000;0.9968600000;3.2100000000;0.5800000000;9.5000000000;6;2.140326;0.707945;0.278448;0.577513;0.355786;0.246318;0.187515;0.002173;0.002588;0.091971;0.094619;0;4.685202;308
red;6.8000000000;0.6300000000;0.1200000000;3.8000000000;0.0990000000;16.0000000000;126.0000000000;0.9969000000;3.2800000000;0.6100000000;9.5000000000;5;1.310572;0.855182;0.623538;0.301978;0.766090;0.475699;0.089075;0.002214;0.019161;0.148452;0.094619;0;4.686580;309
red;7.1000000000;0.6800000000;0.0000000000;2.2000000000;0.0730000000;12.0000000000;22.0000000000;0.9969000000;3.4800000000;0.5000000000;9.3000000000;5;0.369418;1.002419;1.000000;0.595882;0.302268;0.606774;0.809844;0.002214;0.081305;0.058645;0.113680;0;4.942449;380
red;7.6000000000;0.6450000000;0.0300000000;1.9000000000;0.0860000000;14.0000000000;57.0000000000;0.9969000000;3.3700000000;0.4600000000;10.3000000000;5;1.199171;0.899353;0.905884;0.650989;0.534179;0.541237;0.507323;0.002214;0.047126;0.133954;0.018376;0;5.439806;498
red;7.6000000000;0.6450000000;0.0300000000;1.9000000000;0.0860000000;14.0000000000;57.0000000000;0.9969000000;3.3700000000;0.4600000000;10.3000000000;5;1.199171;0.899353;0.905884;0.650989;0.534179;0.541237;0.507323;0.002214;0.047126;0.133954;0.018376;0;5.439806;499
red;7.3000000000;0.4000000000;0.3000000000;1.7000000000;0.0800000000;33.0000000000;79.0000000000;0.9969000000;3.4100000000;0.6500000000;9.5000000000;6;0.258017;0.177893;0.058845;0.687727;0.427144;0.081369;0.317167;0.002214;0.059555;0.223760;0.094619;0;2.388310;21
white;7.5000000000;0.3500000000;0.2800000000;9.6000000000;0.0510000000;26.0000000000;157.0000000000;0.9969000000;3.1200000000;0.5300000000;9.2000000000;6;0.885453;0.030657;0.121589;0.763422;0.090195;0.148012;0.357022;0.002214;0.030553;0.002164;0.123210;0;2.554491;360
white;7.2000000000;0.3400000000;0.2300000000;8.9000000000;0.1050000000;22.0000000000;155.0000000000;0.9969200000;3.0100000000;0.5800000000;9.5000000000;5;0.055700;0.001209;0.278448;0.634839;0.873126;0.279087;0.339735;0.002234;0.064732;0.091971;0.094619;0;2.715700;477
white;7.3000000000;0.2600000000;0.3300000000;11.8000000000;0.0570000000;48.0000000000;127.0000000000;0.9969300000;3.1000000000;0.5500000000;10.0000000000;6;0.258017;0.234369;0.035269;1.167540;0.016840;0.572900;0.097718;0.002244;0.036768;0.035489;0.046967;0;2.504121;321
white;7.3000000000;0.2600000000;0.3300000000;11.8000000000;0.0570000000;48.0000000000;127.0000000000;0.9969300000;3.1000000000;0.5500000000;10.0000000000;6;0.258017;0.234369;0.035269;1.167540;0.016840;0.572900;0.097718;0.002244;0.036768;0.035489;0.046967;0;2.504121;322
red;7.1000000000;0.3600000000;0.3000000000;1.6000000000;0.0800000000;35.0000000000;70.0000000000;0.9969300000;3.4400000000;0.5000000000;9.4000000000;5;0.369418;0.060104;0.058845;0.706096;0.427144;0.146906;0.394958;0.002244;0.068876;0.058645;0.104149;0;2.397385;22
red;7.6000000000;0.4800000000;0.3100000000;2.8000000000;0.0700000000;4.0000000000;15.0000000000;0.9969300000;3.2200000000;0.5500000000;10.3000000000;6;1.199171;0.413472;0.027473;0.485668;0.248751;0.868924;0.870348;0.002244;0.000518;0.035489;0.018376;0;4.170434;203
red;7.1000000000;0.3400000000;0.2800000000;2.0000000000;0.0820000000;31.0000000000;68.0000000000;0.9969400000;3.4500000000;0.4800000000;9.4000000000;5;0.369418;0.001209;0.121589;0.632620;0.462822;0.015831;0.412245;0.002254;0.071983;0.096299;0.104149;0;2.290419;19
