type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;random_num;rnum
white;7.1000000000;0.3900000000;0.3500000000;12.5000000000;0.0440000000;26.0000000000;72.0000000000;0.9941000000;3.1700000000;0.2900000000;11.6000000000;5;60048233,0260735;219
red;7.1000000000;0.4300000000;0.1700000000;1.8000000000;0.0820000000;27.0000000000;51.0000000000;0.9963400000;3.4900000000;0.6400000000;10.4000000000;5;125657940,448775;156
red;7.1000000000;0.4700000000;0.0000000000;2.2000000000;0.0670000000;7.0000000000;14.0000000000;0.9951700000;3.4000000000;0.5800000000;10.9000000000;4;236449433,416141;305
red;7.1000000000;0.4800000000;0.2800000000;2.8000000000;0.0680000000;6.0000000000;16.0000000000;0.9968200000;3.2400000000;0.5300000000;10.3000000000;5;352420803,45198;493
red;7.1000000000;0.5900000000;0.0000000000;2.2000000000;0.0780000000;26.0000000000;44.0000000000;0.9952200000;3.4200000000;0.6800000000;10.8000000000;6;24902269,9229408;32
red;7.1000000000;0.6000000000;0.0000000000;1.8000000000;0.0740000000;16.0000000000;34.0000000000;0.9972000000;3.4700000000;0.7000000000;9.9000000000;6;63441416,11522;79
red;7.1000000000;0.6300000000;0.0600000000;2.0000000000;0.0830000000;8.0000000000;29.0000000000;0.9985500000;3.6700000000;0.7300000000;9.6000000000;5;323649765,897589;448
red;7.1000000000;0.6500000000;0.1800000000;1.8000000000;0.0700000000;13.0000000000;40.0000000000;0.9970000000;3.4400000000;0.6000000000;9.1000000000;5;155310538,174002;195
red;7.1000000000;0.6900000000;0.0400000000;2.1000000000;0.0680000000;19.0000000000;27.0000000000;0.9971200000;3.4400000000;0.6700000000;9.8000000000;5;178496812,213168;228
red;7.1000000000;0.7150000000;0.0000000000;2.3500000000;0.0710000000;21.0000000000;47.0000000000;0.9963200000;3.2900000000;0.4500000000;9.4000000000;5;304128905,200163;412
red;7.1000000000;0.7550000000;0.1500000000;1.8000000000;0.1070000000;20.0000000000;84.0000000000;0.9959300000;3.1900000000;0.5000000000;9.5000000000;5;341322822,951969;478
red;7.1000000000;0.8400000000;0.0200000000;4.4000000000;0.0960000000;5.0000000000;13.0000000000;0.9970000000;3.4100000000;0.5700000000;11.0000000000;4;72099846,8902894;93
white;7.2000000000;0.1300000000;0.4600000000;1.3000000000;0.0440000000;48.0000000000;111.0000000000;0.9912700000;2.9700000000;0.4500000000;11.1000000000;5;87466,0933016;3
white;7.2000000000;0.1400000000;0.3200000000;1.1000000000;0.0220000000;48.0000000000;116.0000000000;0.9921800000;3.0400000000;0.6700000000;10.0000000000;6;6276557,3930852;29
white;7.2000000000;0.2000000000;0.3000000000;2.0000000000;0.0390000000;43.0000000000;188.0000000000;0.9911000000;3.3000000000;0.4100000000;12.0000000000;6;103819211,515049;411
white;7.2000000000;0.2100000000;0.3400000000;1.1000000000;0.0460000000;25.0000000000;80.0000000000;0.9920000000;3.2500000000;0.4000000000;11.3000000000;6;113360953,813104;450
white;7.2000000000;0.2400000000;0.2900000000;2.2000000000;0.0370000000;37.0000000000;102.0000000000;0.9920000000;3.2700000000;0.6400000000;11.0000000000;7;50436164,2301855;187
white;7.2000000000;0.2400000000;0.2800000000;1.9000000000;0.0320000000;30.0000000000;92.0000000000;0.9914000000;3.1000000000;0.3900000000;10.9000000000;6;783569,2008326;8
red;7.2000000000;0.2500000000;0.3700000000;2.5000000000;0.0630000000;11.0000000000;41.0000000000;0.9943900000;3.5200000000;0.8000000000;12.4000000000;7;140363600,671228;184
white;7.2000000000;0.2500000000;0.3200000000;1.5000000000;0.0540000000;24.0000000000;105.0000000000;0.9915400000;3.1700000000;0.4800000000;11.1000000000;6;121077339,67108;475
white;7.2000000000;0.2500000000;0.3200000000;1.5000000000;0.0470000000;27.0000000000;132.0000000000;0.9933000000;3.2600000000;0.4400000000;10.5000000000;5;89122650,780059;363
white;7.2000000000;0.2700000000;0.4600000000;18.7500000000;0.0520000000;45.0000000000;255.0000000000;1.0000000000;3.0400000000;0.5200000000;8.9000000000;5;119967264,13351;472
white;7.2000000000;0.2700000000;0.7400000000;12.5000000000;0.0370000000;47.0000000000;156.0000000000;0.9981000000;3.0400000000;0.4400000000;8.7000000000;5;76240537,9035352;294
white;7.2000000000;0.2700000000;0.2700000000;2.4000000000;0.0480000000;30.0000000000;149.0000000000;0.9936000000;3.1000000000;0.5100000000;9.2000000000;6;78557078,0738068;312
white;7.2000000000;0.2900000000;0.4000000000;7.6000000000;0.0240000000;56.0000000000;177.0000000000;0.9928000000;3.0400000000;0.3200000000;11.5000000000;6;20761665,0570355;78
white;7.2000000000;0.3000000000;0.3000000000;8.7000000000;0.0220000000;14.0000000000;111.0000000000;0.9957600000;3.1100000000;0.6100000000;10.6000000000;5;75030915,1558967;289
white;7.2000000000;0.3300000000;0.2800000000;1.4000000000;0.0340000000;26.0000000000;109.0000000000;0.9924600000;3.2800000000;0.5700000000;10.6000000000;6;29402189,758136;111
red;7.2000000000;0.3400000000;0.2400000000;2.0000000000;0.0710000000;30.0000000000;52.0000000000;0.9957600000;3.4400000000;0.5800000000;10.1000000000;5;120887666,976025;148
red;7.2000000000;0.3400000000;0.3200000000;2.5000000000;0.0900000000;43.0000000000;113.0000000000;0.9966000000;3.3200000000;0.7900000000;11.1000000000;5;69655912,0328864;89
red;7.2000000000;0.3400000000;0.2100000000;2.5000000000;0.0750000000;41.0000000000;68.0000000000;0.9958600000;3.3700000000;0.5400000000;10.1000000000;6;43858947,9621423;56
red;7.2000000000;0.3500000000;0.2600000000;1.8000000000;0.0830000000;33.0000000000;75.0000000000;0.9968000000;3.4000000000;0.5800000000;9.5000000000;6;175109087,140118;222
red;7.2000000000;0.3600000000;0.4600000000;2.1000000000;0.0740000000;24.0000000000;44.0000000000;0.9953400000;3.4000000000;0.8500000000;11.0000000000;7;115793016,635664;137
red;7.2000000000;0.3800000000;0.3800000000;2.8000000000;0.0680000000;23.0000000000;42.0000000000;0.9935600000;3.3400000000;0.7200000000;12.9000000000;7;16737346,0622888;16
red;7.2000000000;0.3900000000;0.4400000000;2.6000000000;0.0660000000;22.0000000000;48.0000000000;0.9949400000;3.3000000000;0.8400000000;11.5000000000;6;344679855,357413;485
white;7.2000000000;0.3900000000;0.5400000000;1.4000000000;0.1570000000;34.0000000000;132.0000000000;0.9944900000;3.1100000000;0.5300000000;9.0000000000;6;38286313,526799;136
white;7.2000000000;0.3900000000;0.6200000000;11.0000000000;0.0470000000;66.0000000000;178.0000000000;0.9976000000;3.1600000000;0.5000000000;8.7000000000;5;68715170,9674326;261
white;7.2000000000;0.4000000000;0.3800000000;2.2000000000;0.0300000000;40.0000000000;109.0000000000;0.9907500000;3.2700000000;0.4600000000;12.6000000000;6;78134522,1090252;309
red;7.2000000000;0.4100000000;0.3000000000;2.1000000000;0.0830000000;35.0000000000;72.0000000000;0.9970000000;3.4400000000;0.5200000000;9.4000000000;5;132691796,294792;168
white;7.2000000000;0.4700000000;0.6500000000;8.3000000000;0.0830000000;27.0000000000;182.0000000000;0.9964000000;3.0000000000;0.3500000000;9.2000000000;5;81662980,271483;326
white;7.2000000000;0.5100000000;0.2400000000;10.0000000000;0.0930000000;35.0000000000;197.0000000000;0.9981000000;3.4100000000;0.4700000000;9.0000000000;5;123258605,233702;482
red;7.2000000000;0.5200000000;0.0700000000;1.4000000000;0.0740000000;5.0000000000;20.0000000000;0.9973000000;3.3200000000;0.8100000000;9.6000000000;6;118673252,848102;142
red;7.2000000000;0.5300000000;0.1300000000;2.0000000000;0.0580000000;18.0000000000;22.0000000000;0.9957300000;3.2100000000;0.6800000000;9.9000000000;6;347639095,200348;488
red;7.2000000000;0.5700000000;0.0500000000;2.3000000000;0.0810000000;16.0000000000;36.0000000000;0.9956400000;3.3800000000;0.6000000000;10.3000000000;6;89640402,3500609;108
red;7.2000000000;0.6000000000;0.0400000000;2.5000000000;0.0760000000;18.0000000000;88.0000000000;0.9974500000;3.5300000000;0.5500000000;9.5000000000;5;132378779,234593;167
red;7.2000000000;0.6050000000;0.0200000000;1.9000000000;0.0960000000;10.0000000000;31.0000000000;0.9950000000;3.4600000000;0.5300000000;11.8000000000;6;76427760,2888293;95
red;7.2000000000;0.6200000000;0.0600000000;2.5000000000;0.0780000000;17.0000000000;84.0000000000;0.9974600000;3.5100000000;0.5300000000;9.7000000000;5;343512217,098244;482
red;7.2000000000;0.6300000000;0.0000000000;1.9000000000;0.0970000000;14.0000000000;38.0000000000;0.9967500000;3.3700000000;0.5800000000;9.0000000000;6;272603481,521934;367
red;7.2000000000;0.6450000000;0.0000000000;1.9000000000;0.0970000000;15.0000000000;39.0000000000;0.9967500000;3.3700000000;0.5800000000;9.2000000000;6;244328892,464393;316
red;7.2000000000;0.6950000000;0.1300000000;2.0000000000;0.0760000000;12.0000000000;20.0000000000;0.9954600000;3.2900000000;0.5400000000;10.1000000000;5;27401108,110259;34
red;7.2000000000;0.7300000000;0.0200000000;2.5000000000;0.0760000000;16.0000000000;42.0000000000;0.9972000000;3.4400000000;0.5200000000;9.3000000000;5;102699534,507135;124
white;7.3000000000;0.1800000000;0.6500000000;1.4000000000;0.0460000000;28.0000000000;157.0000000000;0.9946000000;3.3300000000;0.6200000000;9.4000000000;6;79919615,6104619;316
white;7.3000000000;0.1800000000;0.2900000000;1.2000000000;0.0440000000;12.0000000000;143.0000000000;0.9918000000;3.2000000000;0.4800000000;11.3000000000;7;40851400,8816069;146
white;7.3000000000;0.2050000000;0.3100000000;1.7000000000;0.0600000000;34.0000000000;110.0000000000;0.9963000000;3.7200000000;0.6900000000;10.5000000000;6;16061465,6936942;61
white;7.3000000000;0.2100000000;0.2900000000;1.6000000000;0.0340000000;29.0000000000;118.0000000000;0.9917000000;3.3000000000;0.5000000000;11.0000000000;8;20291685,6798006;77
white;7.3000000000;0.2200000000;0.4100000000;15.4000000000;0.0500000000;55.0000000000;191.0000000000;1.0000000000;3.3200000000;0.5900000000;8.9000000000;6;37879043,3598512;135
white;7.3000000000;0.2200000000;0.3000000000;8.2000000000;0.0470000000;42.0000000000;207.0000000000;0.9966000000;3.3300000000;0.4600000000;9.5000000000;6;57611821,8582946;210
white;7.3000000000;0.2200000000;0.4900000000;9.4000000000;0.0340000000;29.0000000000;134.0000000000;0.9939000000;2.9900000000;0.3200000000;11.0000000000;7;59076301,5010844;214
white;7.3000000000;0.2200000000;0.5000000000;13.7000000000;0.0490000000;56.0000000000;189.0000000000;0.9994000000;3.2400000000;0.6600000000;9.0000000000;6;64066158,9568325;241
white;7.3000000000;0.2500000000;0.2900000000;7.5000000000;0.0490000000;38.0000000000;158.0000000000;0.9965000000;3.4300000000;0.3800000000;9.6000000000;5;96145035,5256118;386
white;7.3000000000;0.2600000000;0.3300000000;11.8000000000;0.0570000000;48.0000000000;127.0000000000;0.9969300000;3.1000000000;0.5500000000;10.0000000000;6;7281607,2153916;33
white;7.3000000000;0.2900000000;0.3700000000;8.3000000000;0.0440000000;45.0000000000;227.0000000000;0.9966000000;3.1200000000;0.4700000000;9.0000000000;5;114631916,726808;457
white;7.3000000000;0.3000000000;0.3300000000;2.3000000000;0.0430000000;28.0000000000;125.0000000000;0.9908400000;3.3400000000;0.4400000000;12.6000000000;7;46630920,7162981;172
red;7.3000000000;0.3200000000;0.2300000000;2.3000000000;0.0660000000;35.0000000000;70.0000000000;0.9958800000;3.4300000000;0.6200000000;10.1000000000;5;206952050,846753;268
red;7.3000000000;0.3400000000;0.3300000000;2.5000000000;0.0640000000;21.0000000000;37.0000000000;0.9952000000;3.3500000000;0.7700000000;12.1000000000;7;286502520,912221;385
white;7.3000000000;0.3400000000;0.3900000000;5.2000000000;0.0400000000;45.0000000000;163.0000000000;0.9925000000;3.3000000000;0.4700000000;12.4000000000;6;44220580,5277223;160
white;7.3000000000;0.3400000000;0.3000000000;9.4000000000;0.0570000000;34.0000000000;178.0000000000;0.9955400000;3.1500000000;0.4400000000;10.4000000000;6;37375237,880123;133
white;7.3000000000;0.3500000000;0.6700000000;8.3000000000;0.0530000000;10.0000000000;100.0000000000;0.9959000000;3.1900000000;0.5000000000;10.9000000000;5;19419611,4953061;74
red;7.3000000000;0.3500000000;0.2400000000;2.0000000000;0.0670000000;28.0000000000;48.0000000000;0.9957600000;3.4300000000;0.5400000000;10.0000000000;4;27818678,2395015;38
white;7.3000000000;0.3900000000;0.3700000000;1.1000000000;0.0430000000;36.0000000000;113.0000000000;0.9910000000;3.3900000000;0.4800000000;12.7000000000;8;13279855,1476123;51
red;7.3000000000;0.4000000000;0.3000000000;1.7000000000;0.0800000000;33.0000000000;79.0000000000;0.9969000000;3.4100000000;0.6500000000;9.5000000000;6;207311504,58311;269
white;7.3000000000;0.4000000000;0.2400000000;6.7000000000;0.0580000000;41.0000000000;166.0000000000;0.9950000000;3.2000000000;0.4100000000;9.9000000000;6;35385969,5937657;121
white;7.3000000000;0.4900000000;0.3200000000;5.2000000000;0.0430000000;18.0000000000;104.0000000000;0.9952000000;3.2400000000;0.4500000000;10.7000000000;4;71389836,3423726;274
red;7.3000000000;0.5850000000;0.1800000000;2.4000000000;0.0780000000;15.0000000000;60.0000000000;0.9963800000;3.3100000000;0.5400000000;9.8000000000;5;113505728,376936;135
red;7.3000000000;0.6700000000;0.2600000000;1.8000000000;0.4010000000;16.0000000000;51.0000000000;0.9969000000;3.1600000000;1.1400000000;9.4000000000;5;162674654,983818;211
red;7.3000000000;0.6700000000;0.0200000000;2.2000000000;0.0720000000;31.0000000000;92.0000000000;0.9956600000;3.3200000000;0.6800000000;11.0666666700;6;267219268,084071;355
red;7.3000000000;0.6700000000;0.0500000000;3.6000000000;0.1070000000;6.0000000000;20.0000000000;0.9972000000;3.4000000000;0.6300000000;10.1000000000;5;226667755,407971;292
red;7.3000000000;0.6700000000;0.0200000000;2.2000000000;0.0720000000;31.0000000000;92.0000000000;0.9956600000;3.3200000000;0.6800000000;11.1000000000;6;258191113,878334;336
red;7.3000000000;0.7300000000;0.2400000000;1.9000000000;0.1080000000;18.0000000000;102.0000000000;0.9967000000;3.2600000000;0.5900000000;9.3000000000;5;115307311,876328;136
red;7.3000000000;0.7400000000;0.0800000000;1.7000000000;0.0940000000;10.0000000000;45.0000000000;0.9957600000;3.2400000000;0.5000000000;9.8000000000;5;293447919,73769;392
red;7.3000000000;0.9100000000;0.1000000000;1.8000000000;0.0740000000;20.0000000000;56.0000000000;0.9967200000;3.3500000000;0.5600000000;9.2000000000;5;78388103,5578758;98
red;7.3000000000;1.0700000000;0.0900000000;1.7000000000;0.1780000000;10.0000000000;89.0000000000;0.9962000000;3.3000000000;0.5700000000;9.0000000000;5;359153201,348248;496
white;7.4000000000;0.1700000000;0.4000000000;5.5000000000;0.0370000000;34.0000000000;161.0000000000;0.9935000000;3.0500000000;0.6200000000;11.5000000000;4;81616526,3658563;325
white;7.4000000000;0.1700000000;0.2900000000;1.4000000000;0.0470000000;23.0000000000;107.0000000000;0.9939000000;3.5200000000;0.6500000000;10.4000000000;6;88853224,2741533;359
white;7.4000000000;0.1800000000;0.2700000000;1.3000000000;0.0480000000;26.0000000000;105.0000000000;0.9940000000;3.5200000000;0.6600000000;10.6000000000;6;126093118,163093;494
white;7.4000000000;0.1800000000;0.3600000000;13.1000000000;0.0560000000;72.0000000000;163.0000000000;1.0000000000;3.4200000000;0.3500000000;9.1000000000;6;96559672,4543256;389
white;7.4000000000;0.1800000000;0.4000000000;1.6000000000;0.0470000000;22.0000000000;102.0000000000;0.9937000000;3.2800000000;0.4400000000;10.7000000000;5;105919698,81196;419
white;7.4000000000;0.1900000000;0.4200000000;6.4000000000;0.0670000000;39.0000000000;212.0000000000;0.9958000000;3.3000000000;0.3300000000;9.6000000000;6;6910904,9646715;31
white;7.4000000000;0.2000000000;0.4300000000;7.8000000000;0.0450000000;27.0000000000;153.0000000000;0.9964000000;3.1900000000;0.5500000000;9.0000000000;7;28958,5449244;1
white;7.4000000000;0.2000000000;0.3600000000;1.2000000000;0.0380000000;44.0000000000;111.0000000000;0.9926000000;3.3600000000;0.3400000000;9.9000000000;6;13900904,3637932;53
white;7.4000000000;0.2000000000;0.2800000000;9.1000000000;0.0470000000;29.0000000000;95.0000000000;0.9953200000;3.1600000000;0.4700000000;9.8000000000;7;94660771,7968302;377
white;7.4000000000;0.2000000000;0.3300000000;1.9000000000;0.0350000000;39.0000000000;138.0000000000;0.9910000000;3.1700000000;0.4400000000;11.7000000000;7;74301650,4445475;285
white;7.4000000000;0.2500000000;0.3700000000;13.5000000000;0.0600000000;52.0000000000;192.0000000000;0.9975000000;3.0000000000;0.4400000000;9.1000000000;5;41507962,8255097;150
white;7.4000000000;0.2500000000;0.2900000000;6.8000000000;0.0200000000;31.0000000000;113.0000000000;0.9933800000;3.1300000000;0.2900000000;10.8000000000;6;3209271,5556954;17
white;7.4000000000;0.2700000000;0.4900000000;1.1000000000;0.0370000000;33.0000000000;156.0000000000;0.9920000000;3.1500000000;0.5400000000;11.1000000000;6;75407913,1473928;291
white;7.4000000000;0.2900000000;0.5000000000;1.8000000000;0.0420000000;35.0000000000;127.0000000000;0.9937000000;3.4500000000;0.5000000000;10.2000000000;7;49676305,5714263;185
white;7.4000000000;0.3100000000;0.2600000000;8.6000000000;0.0480000000;47.0000000000;206.0000000000;0.9964000000;3.2600000000;0.3600000000;9.1000000000;5;97665292,5445769;393
white;7.4000000000;0.3300000000;0.2600000000;2.6000000000;0.0400000000;29.0000000000;115.0000000000;0.9913000000;3.0700000000;0.5200000000;11.8000000000;7;113868125,092709;453
white;7.4000000000;0.3400000000;0.4200000000;1.1000000000;0.0330000000;17.0000000000;171.0000000000;0.9917000000;3.1200000000;0.5300000000;11.3000000000;6;100968900,560394;405
red;7.4000000000;0.3500000000;0.3300000000;2.4000000000;0.0680000000;9.0000000000;26.0000000000;0.9947000000;3.3600000000;0.6000000000;11.9000000000;6;178210339,709714;227
red;7.4000000000;0.3600000000;0.2900000000;2.6000000000;0.0870000000;26.0000000000;72.0000000000;0.9964500000;3.3900000000;0.6800000000;11.0000000000;5;56802946,2941135;68
red;7.4000000000;0.3600000000;0.3000000000;1.8000000000;0.0740000000;17.0000000000;24.0000000000;0.9941900000;3.2400000000;0.7000000000;11.4000000000;8;249718858,681956;324
red;7.4000000000;0.3700000000;0.4300000000;2.6000000000;0.0820000000;18.0000000000;82.0000000000;0.9970800000;3.3300000000;0.6800000000;9.7000000000;6;92720264,3021798;114
white;7.4000000000;0.3700000000;0.3500000000;5.7000000000;0.0610000000;12.0000000000;94.0000000000;0.9965000000;3.4800000000;0.6900000000;10.7000000000;6;30950158,2810641;114
white;7.4000000000;0.3800000000;0.2700000000;7.5000000000;0.0410000000;24.0000000000;160.0000000000;0.9953500000;3.1700000000;0.4300000000;10.0000000000;5;21538726,1755393;80
red;7.4000000000;0.5000000000;0.4700000000;2.0000000000;0.0860000000;21.0000000000;73.0000000000;0.9970000000;3.3600000000;0.5700000000;9.1000000000;5;52300718,1758542;64
red;7.4000000000;0.5300000000;0.1200000000;1.9000000000;0.1650000000;4.0000000000;12.0000000000;0.9970200000;3.2600000000;0.8600000000;9.2000000000;5;307902316,107582;420
red;7.4000000000;0.5300000000;0.2600000000;2.0000000000;0.1010000000;16.0000000000;72.0000000000;0.9957000000;3.1500000000;0.5700000000;9.4000000000;5;277140129,926505;372
red;7.4000000000;0.5500000000;0.1900000000;1.8000000000;0.0820000000;15.0000000000;34.0000000000;0.9965500000;3.4900000000;0.6800000000;10.5000000000;5;39649814,5166838;51
red;7.4000000000;0.5800000000;0.0000000000;2.0000000000;0.0640000000;7.0000000000;11.0000000000;0.9956200000;3.4500000000;0.5800000000;11.3000000000;6;6844727,0433607;10
red;7.4000000000;0.5900000000;0.0800000000;4.4000000000;0.0860000000;6.0000000000;29.0000000000;0.9974000000;3.3800000000;0.5000000000;9.0000000000;4;242013151,368912;312
red;7.4000000000;0.6350000000;0.1000000000;2.4000000000;0.0800000000;16.0000000000;33.0000000000;0.9973600000;3.5800000000;0.6900000000;10.8000000000;7;286028892,147378;384
red;7.4000000000;0.6600000000;0.0000000000;1.8000000000;0.0750000000;13.0000000000;40.0000000000;0.9978000000;3.5100000000;0.5600000000;9.4000000000;5;16973698,974362;17
red;7.4000000000;0.6700000000;0.1200000000;1.6000000000;0.1860000000;5.0000000000;21.0000000000;0.9960000000;3.3900000000;0.5400000000;9.5000000000;5;138401036,19778;181
red;7.4000000000;0.7000000000;0.0000000000;1.9000000000;0.0760000000;11.0000000000;34.0000000000;0.9978000000;3.5100000000;0.5600000000;9.4000000000;5;128885623,320949;159
red;7.4000000000;0.9650000000;0.0000000000;2.2000000000;0.0880000000;16.0000000000;32.0000000000;0.9975600000;3.5800000000;0.6700000000;10.2000000000;5;100106257,87987;122
white;7.5000000000;0.1400000000;0.7400000000;1.6000000000;0.0350000000;21.0000000000;126.0000000000;0.9933000000;3.2600000000;0.4500000000;10.2000000000;6;124283565,801873;485
white;7.5000000000;0.1700000000;0.7100000000;11.8000000000;0.0380000000;52.0000000000;148.0000000000;0.9980100000;3.0300000000;0.4600000000;8.9000000000;5;93096394,766674;372
white;7.5000000000;0.1800000000;0.3700000000;6.2000000000;0.0500000000;21.0000000000;138.0000000000;0.9954600000;3.2000000000;0.5500000000;10.5000000000;6;120730347,962433;473
white;7.5000000000;0.1900000000;0.4900000000;1.8000000000;0.0550000000;19.0000000000;110.0000000000;0.9946000000;3.3300000000;0.4400000000;9.9000000000;5;25529002,5352882;98
white;7.5000000000;0.1900000000;0.4000000000;7.1000000000;0.0560000000;50.0000000000;110.0000000000;0.9954000000;3.0600000000;0.5200000000;9.9000000000;6;44223456,9175724;161
white;7.5000000000;0.2000000000;0.4900000000;1.3000000000;0.0310000000;8.0000000000;97.0000000000;0.9918000000;3.0600000000;0.6200000000;11.1000000000;5;44290615,9872423;162
white;7.5000000000;0.2300000000;0.3600000000;7.0000000000;0.0360000000;43.0000000000;161.0000000000;0.9938000000;3.0400000000;0.3200000000;11.0000000000;5;55819329,4644622;201
white;7.5000000000;0.2300000000;0.3500000000;17.8000000000;0.0580000000;128.0000000000;212.0000000000;1.0024100000;3.4400000000;0.4300000000;8.9000000000;5;2250050,7215511;12
white;7.5000000000;0.2600000000;0.3000000000;4.6000000000;0.0270000000;29.0000000000;92.0000000000;0.9908500000;3.1500000000;0.3800000000;12.0000000000;7;72643305,2923578;279
white;7.5000000000;0.2600000000;0.5200000000;13.2000000000;0.0470000000;64.0000000000;179.0000000000;0.9982000000;3.1000000000;0.4600000000;9.0000000000;5;95616298,5398816;383
white;7.5000000000;0.2800000000;0.7800000000;12.1000000000;0.0410000000;53.0000000000;161.0000000000;0.9983800000;2.9800000000;0.4400000000;8.7000000000;5;125404901,961;489
white;7.5000000000;0.2900000000;0.6700000000;8.1000000000;0.0370000000;53.0000000000;166.0000000000;0.9966000000;2.9000000000;0.4100000000;8.9000000000;6;67014924,6801463;251
white;7.5000000000;0.3000000000;0.3200000000;1.4000000000;0.0320000000;31.0000000000;161.0000000000;0.9915400000;2.9500000000;0.4200000000;10.5000000000;5;111769329,543301;445
red;7.5000000000;0.3100000000;0.4100000000;2.4000000000;0.0650000000;34.0000000000;60.0000000000;0.9949200000;3.3400000000;0.8500000000;11.4000000000;6;27568263,7531522;36
white;7.5000000000;0.3200000000;0.2400000000;4.6000000000;0.0530000000;8.0000000000;134.0000000000;0.9958000000;3.1400000000;0.5000000000;9.1000000000;3;17905248,8170764;70
white;7.5000000000;0.3300000000;0.3900000000;12.4000000000;0.0650000000;29.0000000000;119.0000000000;0.9974000000;3.1600000000;0.3900000000;9.4000000000;5;36328301,8238816;127
white;7.5000000000;0.3300000000;0.2800000000;4.9000000000;0.0420000000;21.0000000000;155.0000000000;0.9938500000;3.3600000000;0.5700000000;10.9000000000;6;52668284,1977188;193
white;7.5000000000;0.3800000000;0.3300000000;9.2000000000;0.0430000000;19.0000000000;116.0000000000;0.9944400000;3.0800000000;0.4200000000;11.4000000000;6;56743833,8517076;205
red;7.5000000000;0.3800000000;0.5700000000;2.3000000000;0.1060000000;5.0000000000;12.0000000000;0.9960500000;3.3600000000;0.5500000000;11.4000000000;6;333657153,663161;462
red;7.5000000000;0.4000000000;0.1200000000;3.0000000000;0.0920000000;29.0000000000;53.0000000000;0.9967000000;3.3700000000;0.7000000000;10.3000000000;6;110445465,643273;132
red;7.5000000000;0.4100000000;0.1500000000;3.7000000000;0.1040000000;29.0000000000;94.0000000000;0.9978600000;3.1400000000;0.5800000000;9.1000000000;5;75622044,70223;94
red;7.5000000000;0.4900000000;0.2000000000;2.6000000000;0.3320000000;8.0000000000;14.0000000000;0.9968000000;3.2100000000;0.9000000000;10.5000000000;6;24566953,2744077;31
red;7.5000000000;0.4900000000;0.1900000000;1.9000000000;0.0760000000;10.0000000000;44.0000000000;0.9957000000;3.3900000000;0.5400000000;9.7000000000;5;336976256,558735;470
red;7.5000000000;0.5700000000;0.0200000000;2.6000000000;0.0770000000;11.0000000000;35.0000000000;0.9955700000;3.3600000000;0.6200000000;10.8000000000;6;64288469,3867429;82
red;7.5000000000;0.5800000000;0.0300000000;4.1000000000;0.0800000000;27.0000000000;46.0000000000;0.9959200000;3.0200000000;0.4700000000;9.2000000000;5;267613035,470303;356
red;7.5000000000;0.6100000000;0.2600000000;1.9000000000;0.0730000000;24.0000000000;88.0000000000;0.9961200000;3.3000000000;0.5300000000;9.8000000000;5;150183454,989757;190
red;7.5000000000;0.6500000000;0.1800000000;7.0000000000;0.0880000000;27.0000000000;94.0000000000;0.9991500000;3.3800000000;0.7700000000;9.4000000000;5;313442978,238068;427
red;7.5000000000;0.6850000000;0.0700000000;2.5000000000;0.0580000000;5.0000000000;9.0000000000;0.9963200000;3.3800000000;0.5500000000;10.9000000000;4;263303799,280844;351
red;7.5000000000;0.7700000000;0.2000000000;8.1000000000;0.0980000000;30.0000000000;92.0000000000;0.9989200000;3.2000000000;0.5800000000;9.2000000000;5;204961569,97837;261
white;7.6000000000;0.1700000000;0.4500000000;11.2000000000;0.0540000000;56.0000000000;137.0000000000;0.9970000000;3.1500000000;0.4700000000;10.0000000000;5;22386002,0331636;82
white;7.6000000000;0.1700000000;0.4600000000;0.9000000000;0.0360000000;63.0000000000;147.0000000000;0.9912600000;3.0200000000;0.4100000000;10.7000000000;6;60784221,8865947;225
white;7.6000000000;0.1900000000;0.4100000000;1.1000000000;0.0400000000;38.0000000000;143.0000000000;0.9907000000;2.9200000000;0.4200000000;11.4000000000;5;113746886,913625;452
white;7.6000000000;0.1900000000;0.3700000000;13.1000000000;0.0330000000;52.0000000000;151.0000000000;0.9972600000;3.1800000000;0.7900000000;10.4000000000;6;124445900,453328;486
white;7.6000000000;0.2000000000;0.3600000000;1.9000000000;0.0430000000;24.0000000000;111.0000000000;0.9923700000;3.2900000000;0.5400000000;11.3000000000;6;4806293,3056268;24
white;7.6000000000;0.2200000000;0.2800000000;12.0000000000;0.0560000000;68.0000000000;143.0000000000;0.9983000000;2.9900000000;0.3000000000;9.2000000000;6;82013791,7997736;328
white;7.6000000000;0.2300000000;0.3400000000;1.6000000000;0.0430000000;24.0000000000;129.0000000000;0.9930500000;3.1200000000;0.7000000000;10.4000000000;5;24295781,9356109;95
white;7.6000000000;0.2500000000;1.2300000000;4.6000000000;0.0350000000;51.0000000000;294.0000000000;0.9901800000;3.0300000000;0.4300000000;13.1000000000;6;71966044,2380087;277
white;7.6000000000;0.2800000000;0.4900000000;20.1500000000;0.0600000000;30.0000000000;145.0000000000;1.0019600000;3.0100000000;0.4400000000;8.5000000000;5;109315305,668173;433
