type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rnum
white;6.3000000000;0.3000000000;0.3400000000;1.6000000000;0.0490000000;14.0000000000;132.0000000000;0.9940000000;3.3000000000;0.4900000000;9.5000000000;6;2
white;8.1000000000;0.2800000000;0.4000000000;6.9000000000;0.0500000000;30.0000000000;97.0000000000;0.9951000000;3.2600000000;0.4400000000;10.1000000000;6;3
white;7.2000000000;0.2300000000;0.3200000000;8.5000000000;0.0580000000;47.0000000000;186.0000000000;0.9956000000;3.1900000000;0.4000000000;9.9000000000;6;4
white;7.2000000000;0.2300000000;0.3200000000;8.5000000000;0.0580000000;47.0000000000;186.0000000000;0.9956000000;3.1900000000;0.4000000000;9.9000000000;6;5
white;8.1000000000;0.2800000000;0.4000000000;6.9000000000;0.0500000000;30.0000000000;97.0000000000;0.9951000000;3.2600000000;0.4400000000;10.1000000000;6;6
white;6.2000000000;0.3200000000;0.1600000000;7.0000000000;0.0450000000;30.0000000000;136.0000000000;0.9949000000;3.1800000000;0.4700000000;9.6000000000;6;7
white;7.0000000000;0.2700000000;0.3600000000;20.7000000000;0.0450000000;45.0000000000;170.0000000000;1.0010000000;3.0000000000;0.4500000000;8.8000000000;6;8
white;6.3000000000;0.3000000000;0.3400000000;1.6000000000;0.0490000000;14.0000000000;132.0000000000;0.9940000000;3.3000000000;0.4900000000;9.5000000000;6;9
white;8.1000000000;0.2200000000;0.4300000000;1.5000000000;0.0440000000;28.0000000000;129.0000000000;0.9938000000;3.2200000000;0.4500000000;11.0000000000;6;10
white;8.1000000000;0.2700000000;0.4100000000;1.4500000000;0.0330000000;11.0000000000;63.0000000000;0.9908000000;2.9900000000;0.5600000000;12.0000000000;5;11
white;8.6000000000;0.2300000000;0.4000000000;4.2000000000;0.0350000000;17.0000000000;109.0000000000;0.9947000000;3.1400000000;0.5300000000;9.7000000000;5;12
white;7.9000000000;0.1800000000;0.3700000000;1.2000000000;0.0400000000;16.0000000000;75.0000000000;0.9920000000;3.1800000000;0.6300000000;10.8000000000;5;13
white;6.6000000000;0.1600000000;0.4000000000;1.5000000000;0.0440000000;48.0000000000;143.0000000000;0.9912000000;3.5400000000;0.5200000000;12.4000000000;7;14
white;8.3000000000;0.4200000000;0.6200000000;19.2500000000;0.0400000000;41.0000000000;172.0000000000;1.0002000000;2.9800000000;0.6700000000;9.7000000000;5;15
white;6.6000000000;0.1700000000;0.3800000000;1.5000000000;0.0320000000;28.0000000000;112.0000000000;0.9914000000;3.2500000000;0.5500000000;11.4000000000;7;16
white;6.3000000000;0.4800000000;0.0400000000;1.1000000000;0.0460000000;30.0000000000;99.0000000000;0.9928000000;3.2400000000;0.3600000000;9.6000000000;6;17
white;7.4000000000;0.3400000000;0.4200000000;1.1000000000;0.0330000000;17.0000000000;171.0000000000;0.9917000000;3.1200000000;0.5300000000;11.3000000000;6;18
white;6.5000000000;0.3100000000;0.1400000000;7.5000000000;0.0440000000;34.0000000000;133.0000000000;0.9955000000;3.2200000000;0.5000000000;9.5000000000;5;19
white;6.2000000000;0.6600000000;0.4800000000;1.2000000000;0.0290000000;29.0000000000;75.0000000000;0.9892000000;3.3300000000;0.3900000000;12.8000000000;8;20
white;6.4000000000;0.3100000000;0.3800000000;2.9000000000;0.0380000000;19.0000000000;102.0000000000;0.9912000000;3.1700000000;0.3500000000;11.0000000000;7;21
white;6.8000000000;0.2600000000;0.4200000000;1.7000000000;0.0490000000;41.0000000000;122.0000000000;0.9930000000;3.4700000000;0.4800000000;10.5000000000;8;22
white;7.6000000000;0.6700000000;0.1400000000;1.5000000000;0.0740000000;25.0000000000;168.0000000000;0.9937000000;3.0500000000;0.5100000000;9.3000000000;5;23
white;6.6000000000;0.2700000000;0.4100000000;1.3000000000;0.0520000000;16.0000000000;142.0000000000;0.9951000000;3.4200000000;0.4700000000;10.0000000000;6;24
white;7.0000000000;0.2500000000;0.3200000000;9.0000000000;0.0460000000;56.0000000000;245.0000000000;0.9955000000;3.2500000000;0.5000000000;10.4000000000;6;25
white;6.9000000000;0.2400000000;0.3500000000;1.0000000000;0.0520000000;35.0000000000;146.0000000000;0.9930000000;3.4500000000;0.4400000000;10.0000000000;6;26
white;7.0000000000;0.2800000000;0.3900000000;8.7000000000;0.0510000000;32.0000000000;141.0000000000;0.9961000000;3.3800000000;0.5300000000;10.5000000000;6;27
white;7.4000000000;0.2700000000;0.4800000000;1.1000000000;0.0470000000;17.0000000000;132.0000000000;0.9914000000;3.1900000000;0.4900000000;11.6000000000;6;28
white;7.2000000000;0.3200000000;0.3600000000;2.0000000000;0.0330000000;37.0000000000;114.0000000000;0.9906000000;3.1000000000;0.7100000000;12.3000000000;7;29
white;8.5000000000;0.2400000000;0.3900000000;10.4000000000;0.0440000000;20.0000000000;142.0000000000;0.9974000000;3.2000000000;0.5300000000;10.0000000000;6;30
white;8.3000000000;0.1400000000;0.3400000000;1.1000000000;0.0420000000;7.0000000000;47.0000000000;0.9934000000;3.4700000000;0.4000000000;10.2000000000;6;31
white;7.4000000000;0.2500000000;0.3600000000;2.0500000000;0.0500000000;31.0000000000;100.0000000000;0.9920000000;3.1900000000;0.4400000000;10.8000000000;6;32
white;5.8000000000;0.2700000000;0.2000000000;14.9500000000;0.0440000000;22.0000000000;179.0000000000;0.9962000000;3.3700000000;0.3700000000;10.2000000000;5;33
white;7.3000000000;0.2800000000;0.4300000000;1.7000000000;0.0800000000;21.0000000000;123.0000000000;0.9905000000;3.1900000000;0.4200000000;12.8000000000;5;34
white;6.5000000000;0.3900000000;0.2300000000;5.4000000000;0.0510000000;25.0000000000;149.0000000000;0.9934000000;3.2400000000;0.3500000000;10.0000000000;5;35
white;7.0000000000;0.3300000000;0.3200000000;1.2000000000;0.0530000000;38.0000000000;138.0000000000;0.9906000000;3.1300000000;0.2800000000;11.2000000000;6;36
white;7.3000000000;0.2400000000;0.3900000000;17.9500000000;0.0570000000;45.0000000000;149.0000000000;0.9999000000;3.2100000000;0.3600000000;8.6000000000;5;37
white;7.3000000000;0.2400000000;0.3900000000;17.9500000000;0.0570000000;45.0000000000;149.0000000000;0.9999000000;3.2100000000;0.3600000000;8.6000000000;5;38
white;6.7000000000;0.2300000000;0.3900000000;2.5000000000;0.1720000000;63.0000000000;158.0000000000;0.9937000000;3.1100000000;0.3600000000;9.4000000000;6;39
white;6.7000000000;0.2400000000;0.3900000000;2.9000000000;0.1730000000;63.0000000000;157.0000000000;0.9937000000;3.1000000000;0.3400000000;9.4000000000;6;40
white;7.0000000000;0.3100000000;0.2600000000;7.4000000000;0.0690000000;28.0000000000;160.0000000000;0.9954000000;3.1300000000;0.4600000000;9.8000000000;6;41
white;6.6000000000;0.2400000000;0.2700000000;1.4000000000;0.0570000000;33.0000000000;152.0000000000;0.9934000000;3.2200000000;0.5600000000;9.5000000000;6;42
white;6.7000000000;0.2300000000;0.2600000000;1.4000000000;0.0600000000;33.0000000000;154.0000000000;0.9934000000;3.2400000000;0.5600000000;9.5000000000;6;43
white;7.4000000000;0.1800000000;0.3100000000;1.4000000000;0.0580000000;38.0000000000;167.0000000000;0.9931000000;3.1600000000;0.5300000000;10.0000000000;7;44
white;6.2000000000;0.4500000000;0.2600000000;4.4000000000;0.0630000000;63.0000000000;206.0000000000;0.9940000000;3.2700000000;0.5200000000;9.8000000000;4;45
white;6.2000000000;0.4600000000;0.2500000000;4.4000000000;0.0660000000;62.0000000000;207.0000000000;0.9939000000;3.2500000000;0.5200000000;9.8000000000;5;46
white;7.0000000000;0.3100000000;0.2600000000;7.4000000000;0.0690000000;28.0000000000;160.0000000000;0.9954000000;3.1300000000;0.4600000000;9.8000000000;6;47
white;6.9000000000;0.1900000000;0.3500000000;5.0000000000;0.0670000000;32.0000000000;150.0000000000;0.9950000000;3.3600000000;0.4800000000;9.8000000000;5;48
white;7.2000000000;0.1900000000;0.3100000000;1.6000000000;0.0620000000;31.0000000000;173.0000000000;0.9917000000;3.3500000000;0.4400000000;11.7000000000;6;49
white;6.6000000000;0.2500000000;0.2900000000;1.1000000000;0.0680000000;39.0000000000;124.0000000000;0.9914000000;3.3400000000;0.5800000000;11.0000000000;7;50
white;6.2000000000;0.1600000000;0.3300000000;1.1000000000;0.0570000000;21.0000000000;82.0000000000;0.9910000000;3.3200000000;0.4600000000;10.9000000000;7;51
white;6.4000000000;0.1800000000;0.3500000000;1.0000000000;0.0450000000;39.0000000000;108.0000000000;0.9911000000;3.3100000000;0.3500000000;10.9000000000;6;52
white;6.9000000000;0.2500000000;0.3500000000;1.3000000000;0.0390000000;29.0000000000;191.0000000000;0.9908000000;3.1300000000;0.5200000000;11.0000000000;6;53
white;7.2000000000;0.2100000000;0.3400000000;11.9000000000;0.0430000000;37.0000000000;213.0000000000;0.9962000000;3.0900000000;0.5000000000;9.6000000000;6;54
white;6.0000000000;0.1900000000;0.2600000000;12.4000000000;0.0480000000;50.0000000000;147.0000000000;0.9972000000;3.3000000000;0.3600000000;8.9000000000;6;55
white;6.6000000000;0.3800000000;0.1500000000;4.6000000000;0.0440000000;25.0000000000;78.0000000000;0.9931000000;3.1100000000;0.3800000000;10.2000000000;6;56
white;7.4000000000;0.2000000000;0.3600000000;1.2000000000;0.0380000000;44.0000000000;111.0000000000;0.9926000000;3.3600000000;0.3400000000;9.9000000000;6;57
white;6.8000000000;0.2200000000;0.2400000000;4.9000000000;0.0920000000;30.0000000000;123.0000000000;0.9951000000;3.0300000000;0.4600000000;8.6000000000;6;58
white;6.0000000000;0.1900000000;0.2600000000;12.4000000000;0.0480000000;50.0000000000;147.0000000000;0.9972000000;3.3000000000;0.3600000000;8.9000000000;6;59
white;7.0000000000;0.4700000000;0.0700000000;1.1000000000;0.0350000000;17.0000000000;151.0000000000;0.9910000000;3.0200000000;0.3400000000;10.5000000000;5;60
white;6.6000000000;0.3800000000;0.1500000000;4.6000000000;0.0440000000;25.0000000000;78.0000000000;0.9931000000;3.1100000000;0.3800000000;10.2000000000;6;61
white;7.2000000000;0.2400000000;0.2700000000;1.4000000000;0.0380000000;31.0000000000;122.0000000000;0.9927000000;3.1500000000;0.4600000000;10.3000000000;6;62
white;6.2000000000;0.3500000000;0.0300000000;1.2000000000;0.0640000000;29.0000000000;120.0000000000;0.9934000000;3.2200000000;0.5400000000;9.1000000000;5;63
white;6.4000000000;0.2600000000;0.2400000000;6.4000000000;0.0400000000;27.0000000000;124.0000000000;0.9903000000;3.2200000000;0.4900000000;12.6000000000;7;64
white;6.7000000000;0.2500000000;0.1300000000;1.2000000000;0.0410000000;81.0000000000;174.0000000000;0.9920000000;3.1400000000;0.4200000000;9.8000000000;5;65
white;6.7000000000;0.2300000000;0.3100000000;2.1000000000;0.0460000000;30.0000000000;96.0000000000;0.9926000000;3.3300000000;0.6400000000;10.7000000000;8;66
white;7.4000000000;0.2400000000;0.2900000000;10.1000000000;0.0500000000;21.0000000000;105.0000000000;0.9962000000;3.1300000000;0.3500000000;9.5000000000;5;67
white;6.2000000000;0.2700000000;0.4300000000;7.8000000000;0.0560000000;48.0000000000;244.0000000000;0.9956000000;3.1000000000;0.5100000000;9.0000000000;6;68
white;6.8000000000;0.3000000000;0.2300000000;4.6000000000;0.0610000000;50.5000000000;238.5000000000;0.9958000000;3.3200000000;0.6000000000;9.5000000000;5;69
white;6.0000000000;0.2700000000;0.2800000000;4.8000000000;0.0630000000;31.0000000000;201.0000000000;0.9964000000;3.6900000000;0.7100000000;10.0000000000;5;70
white;8.6000000000;0.2300000000;0.4600000000;1.0000000000;0.0540000000;9.0000000000;72.0000000000;0.9941000000;2.9500000000;0.4900000000;9.1000000000;6;71
white;6.7000000000;0.2300000000;0.3100000000;2.1000000000;0.0460000000;30.0000000000;96.0000000000;0.9926000000;3.3300000000;0.6400000000;10.7000000000;8;72
white;7.4000000000;0.2400000000;0.2900000000;10.1000000000;0.0500000000;21.0000000000;105.0000000000;0.9962000000;3.1300000000;0.3500000000;9.5000000000;5;73
white;7.1000000000;0.1800000000;0.3600000000;1.4000000000;0.0430000000;31.0000000000;87.0000000000;0.9898000000;3.2600000000;0.3700000000;12.7000000000;7;74
white;7.0000000000;0.3200000000;0.3400000000;1.3000000000;0.0420000000;20.0000000000;69.0000000000;0.9912000000;3.3100000000;0.6500000000;12.0000000000;7;75
white;7.4000000000;0.1800000000;0.3000000000;8.8000000000;0.0640000000;26.0000000000;103.0000000000;0.9961000000;2.9400000000;0.5600000000;9.3000000000;5;76
white;6.7000000000;0.5400000000;0.2800000000;5.4000000000;0.0600000000;21.0000000000;105.0000000000;0.9949000000;3.2700000000;0.3700000000;9.0000000000;5;77
white;6.8000000000;0.2200000000;0.3100000000;1.4000000000;0.0530000000;34.0000000000;114.0000000000;0.9929000000;3.3900000000;0.7700000000;10.6000000000;6;78
white;7.1000000000;0.2000000000;0.3400000000;16.0000000000;0.0500000000;51.0000000000;166.0000000000;0.9985000000;3.2100000000;0.6000000000;9.2000000000;6;79
white;7.1000000000;0.3400000000;0.2000000000;6.1000000000;0.0630000000;47.0000000000;164.0000000000;0.9946000000;3.1700000000;0.4200000000;10.0000000000;5;80
white;7.3000000000;0.2200000000;0.3000000000;8.2000000000;0.0470000000;42.0000000000;207.0000000000;0.9966000000;3.3300000000;0.4600000000;9.5000000000;6;81
white;7.1000000000;0.4300000000;0.6100000000;11.8000000000;0.0450000000;54.0000000000;155.0000000000;0.9974000000;3.1100000000;0.4500000000;8.7000000000;5;82
white;7.1000000000;0.4400000000;0.6200000000;11.8000000000;0.0440000000;52.0000000000;152.0000000000;0.9975000000;3.1200000000;0.4600000000;8.7000000000;6;83
white;6.8000000000;0.2500000000;0.3100000000;13.3000000000;0.0500000000;69.0000000000;202.0000000000;0.9972000000;3.2200000000;0.4800000000;9.7000000000;6;84
white;7.1000000000;0.4300000000;0.6100000000;11.8000000000;0.0450000000;54.0000000000;155.0000000000;0.9974000000;3.1100000000;0.4500000000;8.7000000000;5;85
white;7.1000000000;0.4400000000;0.6200000000;11.8000000000;0.0440000000;52.0000000000;152.0000000000;0.9975000000;3.1200000000;0.4600000000;8.7000000000;6;86
white;7.2000000000;0.3900000000;0.6300000000;11.0000000000;0.0440000000;55.0000000000;156.0000000000;0.9974000000;3.0900000000;0.4400000000;8.7000000000;6;87
white;6.1000000000;0.2700000000;0.4300000000;7.5000000000;0.0490000000;65.0000000000;243.0000000000;0.9957000000;3.1200000000;0.4700000000;9.0000000000;5;88
white;6.9000000000;0.2400000000;0.3300000000;1.7000000000;0.0350000000;47.0000000000;136.0000000000;0.9900000000;3.2600000000;0.4000000000;12.6000000000;7;89
white;6.9000000000;0.2100000000;0.3300000000;1.8000000000;0.0340000000;48.0000000000;136.0000000000;0.9899000000;3.2500000000;0.4100000000;12.6000000000;7;90
white;7.5000000000;0.1700000000;0.3200000000;1.7000000000;0.0400000000;51.0000000000;148.0000000000;0.9916000000;3.2100000000;0.4400000000;11.5000000000;7;91
white;7.1000000000;0.2600000000;0.2900000000;12.4000000000;0.0440000000;62.0000000000;240.0000000000;0.9969000000;3.0400000000;0.4200000000;9.2000000000;6;92
white;6.0000000000;0.3400000000;0.6600000000;15.9000000000;0.0460000000;26.0000000000;164.0000000000;0.9979000000;3.1400000000;0.5000000000;8.8000000000;6;93
white;8.6000000000;0.2650000000;0.3600000000;1.2000000000;0.0340000000;15.0000000000;80.0000000000;0.9913000000;2.9500000000;0.3600000000;11.4000000000;7;94
white;6.0000000000;0.3400000000;0.6600000000;15.9000000000;0.0460000000;26.0000000000;164.0000000000;0.9979000000;3.1400000000;0.5000000000;8.8000000000;6;95
white;7.4000000000;0.2500000000;0.3700000000;13.5000000000;0.0600000000;52.0000000000;192.0000000000;0.9975000000;3.0000000000;0.4400000000;9.1000000000;5;96
white;7.1000000000;0.1200000000;0.3200000000;9.6000000000;0.0540000000;64.0000000000;162.0000000000;0.9962000000;3.4000000000;0.4100000000;9.4000000000;5;97
white;6.0000000000;0.2100000000;0.2400000000;12.1000000000;0.0500000000;55.0000000000;164.0000000000;0.9970000000;3.3400000000;0.3900000000;9.4000000000;5;98
white;7.5000000000;0.3050000000;0.4000000000;18.9000000000;0.0590000000;44.0000000000;170.0000000000;1.0000000000;2.9900000000;0.4600000000;9.0000000000;5;99
white;7.4000000000;0.2500000000;0.3700000000;13.5000000000;0.0600000000;52.0000000000;192.0000000000;0.9975000000;3.0000000000;0.4400000000;9.1000000000;5;100
white;7.3000000000;0.1300000000;0.3200000000;14.4000000000;0.0510000000;34.0000000000;109.0000000000;0.9974000000;3.2000000000;0.3500000000;9.2000000000;6;101
white;7.1000000000;0.1200000000;0.3200000000;9.6000000000;0.0540000000;64.0000000000;162.0000000000;0.9962000000;3.4000000000;0.4100000000;9.4000000000;5;102
white;7.1000000000;0.2300000000;0.3500000000;16.5000000000;0.0400000000;60.0000000000;171.0000000000;0.9990000000;3.1600000000;0.5900000000;9.1000000000;6;103
white;7.1000000000;0.2300000000;0.3500000000;16.5000000000;0.0400000000;60.0000000000;171.0000000000;0.9990000000;3.1600000000;0.5900000000;9.1000000000;6;104
white;6.9000000000;0.3300000000;0.2800000000;1.3000000000;0.0510000000;37.0000000000;187.0000000000;0.9927000000;3.2700000000;0.6000000000;10.3000000000;5;105
white;6.5000000000;0.1700000000;0.5400000000;8.5000000000;0.0820000000;64.0000000000;163.0000000000;0.9959000000;2.8900000000;0.3900000000;8.8000000000;6;106
white;7.2000000000;0.2700000000;0.4600000000;18.7500000000;0.0520000000;45.0000000000;255.0000000000;1.0000000000;3.0400000000;0.5200000000;8.9000000000;5;107
white;7.2000000000;0.3100000000;0.5000000000;13.3000000000;0.0560000000;68.0000000000;195.0000000000;0.9982000000;3.0100000000;0.4700000000;9.2000000000;5;108
white;6.7000000000;0.4100000000;0.3400000000;9.2000000000;0.0490000000;29.0000000000;150.0000000000;0.9968000000;3.2200000000;0.5100000000;9.1000000000;5;109
white;6.7000000000;0.4100000000;0.3400000000;9.2000000000;0.0490000000;29.0000000000;150.0000000000;0.9968000000;3.2200000000;0.5100000000;9.1000000000;5;110
white;5.5000000000;0.4850000000;0.0000000000;1.5000000000;0.0650000000;8.0000000000;103.0000000000;0.9940000000;3.6300000000;0.4000000000;9.7000000000;4;111
white;6.0000000000;0.3100000000;0.2400000000;3.3000000000;0.0410000000;25.0000000000;143.0000000000;0.9914000000;3.3100000000;0.4400000000;11.3000000000;6;112
white;7.0000000000;0.1400000000;0.4000000000;1.7000000000;0.0350000000;16.0000000000;85.0000000000;0.9911000000;3.1900000000;0.4200000000;11.8000000000;6;113
white;7.2000000000;0.3100000000;0.5000000000;13.3000000000;0.0560000000;68.0000000000;195.0000000000;0.9982000000;3.0100000000;0.4700000000;9.2000000000;5;114
white;7.3000000000;0.3200000000;0.4800000000;13.3000000000;0.0600000000;57.0000000000;196.0000000000;0.9982000000;3.0400000000;0.5000000000;9.2000000000;5;115
white;5.9000000000;0.3600000000;0.0400000000;5.7000000000;0.0460000000;21.0000000000;87.0000000000;0.9934000000;3.2200000000;0.5100000000;10.2000000000;5;116
white;7.8000000000;0.2400000000;0.3200000000;12.2000000000;0.0540000000;42.0000000000;138.0000000000;0.9984000000;3.0100000000;0.5400000000;8.8000000000;5;117
white;7.4000000000;0.1600000000;0.3100000000;6.8500000000;0.0590000000;31.0000000000;131.0000000000;0.9952000000;3.2900000000;0.3400000000;9.7000000000;5;118
white;6.9000000000;0.1900000000;0.2800000000;5.0000000000;0.0580000000;14.0000000000;146.0000000000;0.9952000000;3.2900000000;0.3600000000;9.1000000000;6;119
white;6.4000000000;0.1300000000;0.4700000000;1.6000000000;0.0920000000;40.0000000000;158.0000000000;0.9928000000;3.2100000000;0.3600000000;9.8000000000;6;120
white;6.7000000000;0.1900000000;0.3600000000;1.1000000000;0.0260000000;63.0000000000;143.0000000000;0.9912000000;3.2700000000;0.4800000000;11.0000000000;6;121
white;7.4000000000;0.3900000000;0.2300000000;7.0000000000;0.0330000000;29.0000000000;126.0000000000;0.9940000000;3.1400000000;0.4200000000;10.5000000000;5;122
white;6.5000000000;0.2400000000;0.3200000000;7.6000000000;0.0380000000;48.0000000000;203.0000000000;0.9958000000;3.4500000000;0.5400000000;9.7000000000;7;123
white;6.1000000000;0.3000000000;0.5600000000;2.8000000000;0.0440000000;47.0000000000;179.0000000000;0.9924000000;3.3000000000;0.5700000000;10.9000000000;7;124
white;6.1000000000;0.3000000000;0.5600000000;2.7000000000;0.0460000000;46.0000000000;184.0000000000;0.9924000000;3.3100000000;0.5700000000;10.9000000000;6;125
white;5.7000000000;0.2600000000;0.2500000000;10.4000000000;0.0200000000;7.0000000000;57.0000000000;0.9940000000;3.3900000000;0.3700000000;10.6000000000;5;126
white;6.5000000000;0.2400000000;0.3200000000;7.6000000000;0.0380000000;48.0000000000;203.0000000000;0.9958000000;3.4500000000;0.5400000000;9.7000000000;7;127
white;6.5000000000;0.4250000000;0.4000000000;13.1000000000;0.0380000000;59.0000000000;241.0000000000;0.9979000000;3.2300000000;0.5700000000;9.0000000000;5;128
white;6.6000000000;0.2400000000;0.2700000000;15.8000000000;0.0350000000;46.0000000000;188.0000000000;0.9982000000;3.2400000000;0.5100000000;9.2000000000;5;129
white;6.8000000000;0.2700000000;0.2200000000;8.1000000000;0.0340000000;55.0000000000;203.0000000000;0.9961000000;3.1900000000;0.5200000000;8.9000000000;5;130
white;6.7000000000;0.2700000000;0.3100000000;15.7000000000;0.0360000000;44.0000000000;179.0000000000;0.9979000000;3.2600000000;0.5600000000;9.6000000000;5;131
white;8.2000000000;0.2300000000;0.4000000000;1.2000000000;0.0270000000;36.0000000000;121.0000000000;0.9920000000;3.1200000000;0.3800000000;10.7000000000;6;132
white;7.1000000000;0.3700000000;0.6700000000;10.5000000000;0.0450000000;49.0000000000;155.0000000000;0.9975000000;3.1600000000;0.4400000000;8.7000000000;5;133
white;6.8000000000;0.1900000000;0.3600000000;1.9000000000;0.0350000000;30.0000000000;96.0000000000;0.9917000000;3.1500000000;0.5400000000;10.8000000000;7;134
white;6.3000000000;0.3100000000;0.3400000000;2.2000000000;0.0450000000;20.0000000000;77.0000000000;0.9927000000;3.3000000000;0.4300000000;10.2000000000;5;135
white;7.1000000000;0.3700000000;0.6700000000;10.5000000000;0.0450000000;49.0000000000;155.0000000000;0.9975000000;3.1600000000;0.4400000000;8.7000000000;5;136
white;7.9000000000;0.2100000000;0.4000000000;1.2000000000;0.0390000000;38.0000000000;107.0000000000;0.9920000000;3.2100000000;0.5400000000;10.8000000000;6;137
white;8.5000000000;0.2100000000;0.4100000000;4.3000000000;0.0360000000;24.0000000000;99.0000000000;0.9947000000;3.1800000000;0.5300000000;9.7000000000;6;138
white;8.1000000000;0.2000000000;0.4000000000;2.0000000000;0.0370000000;19.0000000000;87.0000000000;0.9921000000;3.1200000000;0.5400000000;11.2000000000;6;139
white;6.3000000000;0.2550000000;0.3700000000;1.1000000000;0.0400000000;37.0000000000;114.0000000000;0.9905000000;3.0000000000;0.3900000000;10.9000000000;6;140
white;5.6000000000;0.1600000000;0.2700000000;1.4000000000;0.0440000000;53.0000000000;168.0000000000;0.9918000000;3.2800000000;0.3700000000;10.1000000000;6;141
white;6.4000000000;0.5950000000;0.1400000000;5.2000000000;0.0580000000;15.0000000000;97.0000000000;0.9951000000;3.3800000000;0.3600000000;9.0000000000;4;142
white;6.3000000000;0.3400000000;0.3300000000;4.6000000000;0.0340000000;19.0000000000;80.0000000000;0.9917000000;3.3800000000;0.5800000000;12.0000000000;7;143
white;6.9000000000;0.2500000000;0.3000000000;4.1000000000;0.0540000000;23.0000000000;116.0000000000;0.9940000000;2.9900000000;0.3800000000;9.4000000000;6;144
white;7.9000000000;0.2200000000;0.3800000000;8.0000000000;0.0430000000;46.0000000000;152.0000000000;0.9934000000;3.1200000000;0.3200000000;11.5000000000;7;145
white;7.6000000000;0.1800000000;0.4600000000;10.2000000000;0.0550000000;58.0000000000;135.0000000000;0.9968000000;3.1400000000;0.4300000000;9.9000000000;6;146
white;6.9000000000;0.2500000000;0.3000000000;4.1000000000;0.0540000000;23.0000000000;116.0000000000;0.9940000000;2.9900000000;0.3800000000;9.4000000000;6;147
white;7.2000000000;0.1800000000;0.4100000000;1.2000000000;0.0480000000;41.0000000000;97.0000000000;0.9919000000;3.1400000000;0.4500000000;10.4000000000;5;148
white;8.2000000000;0.2300000000;0.4000000000;7.5000000000;0.0490000000;12.0000000000;76.0000000000;0.9966000000;3.0600000000;0.8400000000;9.7000000000;6;149
white;7.4000000000;0.2400000000;0.4200000000;14.0000000000;0.0660000000;48.0000000000;198.0000000000;0.9979000000;2.8900000000;0.4200000000;8.9000000000;6;150
white;7.4000000000;0.2400000000;0.4200000000;14.0000000000;0.0660000000;48.0000000000;198.0000000000;0.9979000000;2.8900000000;0.4200000000;8.9000000000;6;151
white;6.1000000000;0.3200000000;0.2400000000;1.5000000000;0.0360000000;38.0000000000;124.0000000000;0.9898000000;3.2900000000;0.4200000000;12.4000000000;7;152
white;5.2000000000;0.4400000000;0.0400000000;1.4000000000;0.0360000000;43.0000000000;119.0000000000;0.9894000000;3.3600000000;0.3300000000;12.1000000000;8;153
white;5.2000000000;0.4400000000;0.0400000000;1.4000000000;0.0360000000;43.0000000000;119.0000000000;0.9894000000;3.3600000000;0.3300000000;12.1000000000;8;154
white;6.1000000000;0.3200000000;0.2400000000;1.5000000000;0.0360000000;38.0000000000;124.0000000000;0.9898000000;3.2900000000;0.4200000000;12.4000000000;7;155
white;6.4000000000;0.2200000000;0.5600000000;14.5000000000;0.0550000000;27.0000000000;159.0000000000;0.9980000000;2.9800000000;0.4000000000;9.1000000000;5;156
white;6.3000000000;0.3600000000;0.3000000000;4.8000000000;0.0490000000;14.0000000000;85.0000000000;0.9932000000;3.2800000000;0.3900000000;10.6000000000;5;157
white;7.4000000000;0.2400000000;0.4200000000;14.0000000000;0.0660000000;48.0000000000;198.0000000000;0.9979000000;2.8900000000;0.4200000000;8.9000000000;6;158
white;6.7000000000;0.2400000000;0.3500000000;13.1000000000;0.0500000000;64.0000000000;205.0000000000;0.9970000000;3.1500000000;0.5000000000;9.5000000000;5;159
white;7.0000000000;0.2300000000;0.3600000000;13.0000000000;0.0510000000;72.0000000000;177.0000000000;0.9972000000;3.1600000000;0.4900000000;9.8000000000;5;160
white;8.4000000000;0.2700000000;0.4600000000;8.7000000000;0.0480000000;39.0000000000;197.0000000000;0.9974000000;3.1400000000;0.5900000000;9.6000000000;6;161
white;6.7000000000;0.4600000000;0.1800000000;2.4000000000;0.0340000000;25.0000000000;98.0000000000;0.9896000000;3.0800000000;0.4400000000;12.6000000000;7;162
white;7.5000000000;0.2900000000;0.3100000000;8.9500000000;0.0550000000;20.0000000000;151.0000000000;0.9968000000;3.0800000000;0.5400000000;9.3000000000;5;163
white;9.8000000000;0.4200000000;0.4800000000;9.8500000000;0.0340000000;5.0000000000;110.0000000000;0.9958000000;2.8700000000;0.2900000000;10.0000000000;5;164
white;7.1000000000;0.3000000000;0.4600000000;1.5000000000;0.0660000000;29.0000000000;133.0000000000;0.9906000000;3.1200000000;0.5400000000;12.7000000000;6;165
white;7.9000000000;0.1900000000;0.4500000000;1.5000000000;0.0450000000;17.0000000000;96.0000000000;0.9917000000;3.1300000000;0.3900000000;11.0000000000;6;166
white;7.6000000000;0.4800000000;0.3700000000;0.8000000000;0.0370000000;4.0000000000;100.0000000000;0.9902000000;3.0300000000;0.3900000000;11.4000000000;4;167
white;6.3000000000;0.2200000000;0.4300000000;4.5500000000;0.0380000000;31.0000000000;130.0000000000;0.9918000000;3.3500000000;0.3300000000;11.5000000000;7;168
