type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum
white;4.94154721578788;0.305723862348241;0.384011339877733;5.23716621011524;0.0739823483368404;31.622349379159;144.691143351338;1.26145490607556;2.25169583949144;0.390047167286902;8.73508325789341;5;0.055700;0.352158;0.098013;0.010294;0.036677;0.212444;0.581752;0.000042;0.042982;0.058645;0.018376;0;1.467083;8
white;6.53194101502549;0.200976384482543;0.507312440616615;7.00054592872831;0.0356246925859502;35.9353003241744;149.184939404375;1.26838282344764;1.66961202524753;0.267942650938824;8.28257645381231;6;0.683136;0.411053;0.098013;0.616470;0.339945;0.015831;0.109724;0.000822;0.027446;0.077472;0.048335;0;2.428247;287
red;10.8614445819856;0.511637429527801;0.449337256047111;1.11871923133835;0.0358095314631473;17.9566504909313;167.679539910879;1.26881148412259;3.2941974137174;0.550265338582618;11.5625630337797;5;1.826608;0.678498;0.027473;0.669358;0.230911;0.148012;0.037214;0.001560;0.022268;0.002164;0.113680;0;3.757746;144
white;8.2355897751328;0.223695331494119;0.453582628947157;0.911531315058577;0.037027382520615;14.6467555357088;135.113797997842;1.27000758020406;1.87417085639137;0.418857513698291;13.8098047676134;7;0.055700;0.381605;0.160756;0.706096;0.125874;0.246318;0.187515;0.002309;0.018124;0.096299;0.038805;0;2.019401;112
white;7.10641357950554;0.351987530430879;0.173934579414443;9.51966346324911;0.0162978465191246;25.3997639281333;203.07649638963;1.27218626984262;4.28681193573695;0.188898376495662;13.0427335184394;5;0.258017;0.087132;0.215704;0.221537;0.429142;0.016937;0.192796;0.002269;0.098912;0.303397;0.057865;0;1.883708;67
white;7.34918998475352;0.205206374507735;0.53615803088942;3.61491576812834;0.0978140627237705;23.3122900268427;225.998167987511;1.27389314729085;2.11550167913907;0.733374595989119;8.48753969779628;5;0.683136;0.001209;0.223500;0.267460;0.177393;0.409056;0.400239;0.000917;0.033660;0.002164;0.094619;0;2.293353;216
red;5.31919786420463;0.555268709895598;0.209124348515335;2.15148786308849;0.0693525219604141;38.5738991311023;49.1002878311039;1.27495189441147;4.20716194693792;0.33191157820505;13.7247947203831;5;0.369418;0.266235;0.466679;0.669358;0.462822;0.115243;0.559183;0.001651;0.084412;0.204933;0.008846;0;3.208780;65
white;6.70114224520428;0.166236030158122;0.414995130247231;4.94909610829277;0.0450655865423181;22.8613602248374;89.2324067322459;1.28179631609587;2.75445557010176;0.765137114502055;12.983889442775;5;0.996854;0.146027;0.003897;0.065401;0.286427;0.475699;0.031933;0.001706;0.055411;0.091971;0.067396;0;2.222722;188
white;10.2359466208114;0.244753249861673;0.155232260207139;1.59648323963412;0.058802559986347;42.0761708604376;142.390331552239;1.28434656590321;3.43493499930317;0.345601561494079;5.80229495724077;6;0.258017;0.411053;0.184333;0.706096;0.286427;0.179675;0.063144;0.002330;0.037804;0.171608;0.029274;0;2.329761;234
white;6.4549429107027;0.170992638815538;0.179909054431435;0.741514320033577;0.0314144606742319;28.8596416329854;63.2563951136884;1.28603711405873;3.61742205829291;0.391158786505955;9.00612778352092;6;0.055700;0.293263;0.152961;0.742834;0.322106;0.015831;0.054501;0.002008;0.021232;0.133954;0.018376;0;1.812766;51
red;7.59948744574912;0.397125959859369;0.310132875367226;1.67054059693989;0.0552220764581379;21.5341649452206;95.0724116613783;1.29039388573242;4.62939882751199;0.534503592903771;10.4585853983954;5;0.369418;0.001209;0.121589;0.632620;0.462822;0.015831;0.412245;0.002254;0.071983;0.096299;0.104149;0;2.290419;20
red;3.87300050145921;0.474624688928885;0.195038564380365;1.13000869768817;0.106900188637921;38.7115633634713;103.273382932737;1.29316660693521;2.86319951077671;0.310540512911171;9.33720747317577;5;0.055700;0.207341;0.058845;0.614251;0.480661;0.146906;0.377671;0.002314;0.068876;0.020991;0.104149;0;2.137705;10
white;5.8917889560315;0.269429957096717;0.405599230297955;2.32351116183928;0.0410521268222337;21.8683825023589;76.3660345810496;1.29332990471946;1.88671935182489;0.322591700785928;6.70477237959636;6;0.055700;0.293263;0.121589;0.650989;0.429142;0.016937;0.204802;0.003315;0.036768;0.265743;0.038805;0;2.117053;145
white;3.54216286887783;0.324530488824662;0.443414433675678;5.03336107167935;0.0356728220968373;31.7048650099182;160.390875833708;1.29366961946709;4.55116916729973;0.337424897771887;10.9879820033348;6;0.683136;0.146027;0.160756;0.099919;0.393463;0.148012;0.097718;0.001907;0.015017;0.171608;0.029274;0;1.946837;82
red;3.7652735789309;0.681852442564857;0.0711887308887957;2.97771998803816;0.0713976190073025;25.0032949449139;52.6144956153905;1.29575906128475;1.75790967061384;0.897800552654496;6.69442205164854;6;0.369418;1.031866;0.749025;0.614251;0.123875;0.376288;0.550540;0.001389;0.062662;0.129625;0.027907;0;4.036846;182
red;10.5653422559148;0.479515924466545;0.108225574924044;2.13940928256732;0.0409944098259966;12.4515391868348;34.5611745954964;1.29710950543296;2.37442730698053;0.524934010417188;9.42572214565063;6;0.055700;0.325130;0.529422;0.632620;0.391465;0.672312;0.757983;0.001399;0.022268;0.039818;0.056498;0;3.484615;104
red;9.43068479061399;0.490585665822383;0.355878970299535;1.6997203067674;0.0904480413150301;19.296340474613;27.6962480496981;1.29733544073423;2.24042659295626;0.65483919817725;14.1818235163534;7;0.055700;0.089551;0.003897;0.632620;0.106036;0.508468;0.757983;0.000002;0.003625;0.374377;0.076926;0;2.609185;31
white;5.15421372713478;0.11983893506038;0.26193934887374;2.10125971141259;0.0659639475862789;25.5682984838844;145.521770502386;1.30017746032435;4.3552383915768;0.369381530035477;8.39450876597172;5;0.571735;0.352158;0.035269;0.632620;0.197231;0.015831;0.127011;0.001606;0.062662;0.035489;0.086456;0;2.118068;146
red;11.0142139369005;0.198544809328458;0.839863295480454;3.0688788311264;0.0972370881438753;16.1135325012927;31.7281377880901;1.3026062545236;3.13057646299752;0.766833513590706;7.17705619667472;6;1.199171;0.030657;0.882308;0.522406;0.302268;0.246318;0.619688;0.001872;0.050233;0.487339;0.057865;0;4.400125;252
red;9.02719292334662;0.451425634524454;0.371215867273397;2.1819864183966;0.0586361285548131;25.816310273005;163.225493133694;1.30363543972003;2.21562128125471;0.460415583251136;12.7156411270694;6;1.938008;0.148446;0.537218;0.687727;0.248751;0.246318;0.287874;0.002510;0.030553;0.058645;0.095986;0;4.282036;226
white;8.07980227619173;0.304063899899412;0.155393596280227;5.18691187045164;0.0745667236029216;15.4953993772443;88.7084468293232;1.30546752572516;3.198643116699;0.530934700209571;8.28949748412848;6;0.996854;0.263816;0.058845;0.246871;0.036677;0.246318;0.002640;0.000701;0.070947;0.284570;0.104149;0;2.312388;228
white;8.36107248134224;0.316558852195667;0.207223100670972;3.05265051733146;0.0320477664576172;18.1800608532818;189.158656646098;1.30629437961548;4.29207161446612;0.534959374051893;5.7541960256354;5;0.571735;0.207341;0.066641;0.136657;0.250749;0.377393;0.097718;0.000605;0.009839;0.209262;0.008846;0;1.936786;79
white;4.42743597914409;0.297528708365704;0.29800709105033;8.5643170362779;0.0301986274634245;11.3281262736796;107.672539839554;1.30906937115889;4.31481710463496;0.452567539221379;16.0867666064478;6;0.571735;0.234369;0.348987;0.102139;0.607535;0.279087;0.080431;0.001907;0.027446;0.035489;0.095986;0;2.385111;266
red;4.61427261576435;0.656844775069384;0.19644715256118;3.04277935160454;0.0750631206746221;17.9832210245596;25.0271899905918;1.30924415368275;4.31543468984395;0.536973083674915;16.7252652934065;6;0.055700;0.560709;0.560794;0.614251;0.141715;0.508468;0.749339;0.001475;0.040911;0.148452;0.153168;0;3.534982;113
white;10.7616897921853;0.296651417754547;0.13186209772325;2.31625863230369;0.0535713500127618;36.5259649238738;182.317797006602;1.31187210690642;2.49854346383341;0.61252057780915;14.8048621962896;5;0.258017;0.116579;0.215704;0.540775;0.197231;0.048600;0.054501;0.001415;0.011910;0.016662;0.018376;0;1.479770;10
white;3.88808531242535;0.161882807912388;0.339203629311768;11.7206760294638;0.0649907756031668;52.224964100565;194.097023252157;1.31359863114195;2.03700144724527;0.329969324547545;10.6575729541852;6;0.055700;0.322711;0.003897;0.561364;0.034679;0.540131;0.607682;0.000907;0.008803;0.246916;0.056498;0;2.439288;292
red;4.35069829450004;0.338230661531452;0.297526001181025;3.56634376714095;0.117829922799858;17.7793359582695;66.474076471721;1.31570044787813;4.0671980444695;0.515839611878156;8.83554884908027;5;0.996854;0.177893;0.247076;0.540775;0.480661;0.016937;0.611044;0.001208;0.012947;0.091971;0.046967;0;3.224333;67
red;4.12752013658982;0.595086414320793;0.29228962409804;2.01185215428468;0.0941382066387946;21.9208814486378;89.2682360498033;1.31748810532415;2.44228478338317;0.463049651469914;9.74143851346451;5;1.826608;0.560709;0.035269;0.559144;0.427144;0.213549;0.244657;0.001862;0.025375;0.129625;0.094619;0;4.118561;195
red;7.77893659578843;0.208091341145776;0.43537438809208;2.44403027429699;0.102117125144516;21.4956627191695;24.1078838545415;1.31928451673929;5.02037494083304;0.749212928886386;11.8893159925274;6;0.996854;0.207341;0.035269;0.595882;0.444983;0.279087;0.688835;0.000203;0.059555;0.412031;0.057865;0;3.777905;146
red;10.0043487970425;0.45603998363766;0.186212987474297;2.35241231679307;0.0246370964078347;20.9948913969544;36.2238513488479;1.32062148825216;3.88230816977181;0.746024035227015;7.32388090615638;6;0.258017;0.295683;0.372563;0.706096;0.125874;0.213549;0.446818;0.001204;0.050233;0.073143;0.115047;0;2.658227;34
red;5.90589732482271;0.484658693907115;0.0131980914097247;1.96789826296909;0.0851997602953556;23.7698396280339;36.3823501992191;1.32291290412609;4.25334222319756;0.564273093960229;5.9228750322783;5;0.683136;0.678498;0.937256;0.632620;0.284429;0.442930;0.775270;0.001057;0.044019;0.148452;0.027907;0;4.655574;296
white;6.16238150801661;0.191300111454619;0.333432465544043;9.01585784399474;0.063559937526946;25.5652823200505;176.569652827617;1.32308862714931;1.89179201325373;0.759766622178587;13.7006293598741;6;0.885453;0.469947;0.160756;0.138877;0.108034;0.311855;0.192796;0.000766;0.005696;0.035489;0.000683;0;2.310352;226
red;3.95687320981583;0.51334680948703;0.427510062858192;2.00167689411163;0.0869832514598603;43.2997841156074;70.2751922070761;1.32417312863361;2.28723019232361;0.526749524881565;12.2967685979013;6;0.055700;0.118999;0.058845;0.669358;0.302268;0.015831;0.394958;0.002163;0.062662;0.110798;0.094619;0;1.886201;6
red;9.50743009364446;0.549430414016881;0.22162109256732;5.39515777436471;0.105238634101111;28.2332270783882;166.563172811317;1.32660454554983;4.6350153232222;0.781635697471047;5.99910625389182;5;0.369418;0.266235;0.317615;0.010294;0.266590;0.082474;0.106362;0.002616;0.062662;0.336723;0.000683;0;1.821672;3
white;8.77066024396543;0.357775683610558;0.407718398495728;2.58233146852883;0.0258475834644118;33.9451736248927;157.435305899794;1.32926197534403;3.27232233969754;0.52362107372801;8.28565201088129;7;0.369418;0.060104;0.254872;0.641804;0.411303;0.148012;0.019927;0.005386;0.005696;0.152781;0.286593;0;2.355896;245
white;9.76745424652373;0.190545949521754;0.177907133607257;6.54845854400408;0.0608091456564174;47.6767904114895;127.698655409613;1.33037503056699;3.43255799072045;0.297382615949995;6.20183612248539;5;0.055700;0.087132;0.184333;0.340936;0.108034;0.212444;0.357022;0.001560;0.039875;0.190435;0.142271;0;1.719742;36
white;5.24289445229327;0.325181408673139;0.171659146209762;1.1429114916819;0.0711348727161998;10.9715904932794;82.2483051885449;1.34640482476336;3.24298500136086;0.394024194418512;14.6805072941135;5;0.369418;0.175474;0.027473;0.724465;0.054517;0.344624;0.152941;0.004029;0.021232;0.058645;0.086456;0;2.019274;111
white;4.88577118071713;0.266361236712097;0.558269855081967;5.80728521393495;0.0544744228916323;31.1870258151913;155.477330687528;1.350199899435;3.90887911021038;0.760043477735006;17.3382399442969;6;0.055700;0.001209;0.380359;0.228502;0.161552;0.671207;0.244657;0.003717;0.064732;0.430858;0.172229;0;2.414722;278
white;6.73246944058934;0.171670309026605;0.196497736561253;6.81086189889376;0.0456275802551092;32.7403730173881;219.749248914624;1.35083838528875;2.18662783098671;0.419870306400086;10.2746230976864;5;0.258017;0.263816;0.090217;0.377674;0.125874;0.245213;0.365665;0.001811;0.065769;0.284570;0.085089;0;2.163715;165
white;5.06930594219937;0.111131103096622;0.492709287417302;3.83167667451625;0.0474415047867383;19.3665296905917;150.160402967289;1.3515569609987;4.96548139988825;0.291874229757273;11.8836139616416;5;0.996854;0.440500;0.098013;0.081550;0.195233;0.048600;0.296518;0.000303;0.044019;0.096299;0.066028;0;2.363917;249
red;10.1437431660092;0.338617308202971;0.406861197288204;2.00017862465071;0.0446784766282765;15.1635856442634;95.8289020477867;1.35176934035667;2.88081178532607;0.407290288040402;13.1647048961972;6;1.199171;0.266235;0.027473;0.614251;0.230911;0.574006;0.360384;0.001108;0.012947;0.016662;0.056498;0;3.359646;85
white;3.56082083590329;0.116924385988451;0.352839046895213;8.68479567245903;0.0351505259901914;27.6952651713442;50.3299348577743;1.35187615876363;3.77546924829986;0.820414567075017;11.5851983009292;6;0.683136;0.322711;0.184333;0.322567;0.268588;0.311855;0.222089;0.000394;0.000518;0.035489;0.094619;0;2.446299;299
white;8.53663600599766;0.343829668704444;0.141953730702876;6.57379684214995;0.0356838956295903;50.0071076570063;178.757324241407;1.35215506492528;4.51190342756684;0.81740653844793;7.54198713148799;7;0.683136;0.057684;0.152961;0.304198;0.518338;0.212444;0.054501;0.003063;0.021232;0.129625;0.200820;0;2.338002;239
red;10.6609107147845;0.604656226806174;0.317551392586856;1.66460732159886;0.092641572445904;24.6144979613333;81.8908246540059;1.35289412121715;2.31396954187067;0.598418150384245;5.28246086960024;5;1.199171;0.266235;0.090217;0.614251;0.337947;0.377393;0.429532;0.002495;0.056447;0.204933;0.094619;0;3.673240;135
white;10.7263634880068;0.176000313204648;0.398036243824411;4.10609991990802;0.049161657950151;29.5568615117042;143.501443519003;1.35439781615992;4.17777406341403;0.385554392862897;8.19547955958173;5;0.258017;0.204921;0.223500;0.230722;0.141715;0.082474;0.624969;0.001108;0.022268;0.435187;0.075558;0;2.300439;221
white;8.87917134684086;0.398147317463275;0.384143455040831;3.6065507832831;0.0485454089560425;32.8011646171188;139.378903416978;1.35485551239578;3.15452716145447;0.511057680067169;12.5877706409435;7;0.369418;0.295683;0.160756;0.504037;0.268588;0.146906;0.106362;0.005124;0.046089;0.190435;0.286593;0;2.379991;264
white;10.4634056307874;0.140700220319588;0.608858076067456;2.83034859427074;0.028096495781609;20.7671863841994;146.380827585034;1.35681012703755;4.82096640035569;0.54092094636417;9.6703645517845;6;0.258017;0.234369;0.537218;0.081550;0.500499;0.048600;0.075150;0.001103;0.006732;0.016662;0.029274;0;1.789174;46
red;6.20608734557152;0.470919922078819;0.18565719422097;2.00456170285104;0.111601731441842;20.4951978367032;42.7334138482095;1.35709531137753;4.8370875326567;0.706576420924637;11.1225440624214;6;1.624290;0.354577;0.247076;0.687727;0.373626;0.410162;0.706122;0.000102;0.053340;0.129625;0.010214;0;4.596861;277
white;6.97492758420777;0.212419985568888;0.222918171660403;1.49456480522405;0.0498585309411865;19.4856162653715;95.6657979847037;1.35709666922598;4.25271410572835;0.810543320892136;5.78563214092757;7;0.369418;0.381605;0.003897;0.595882;0.339945;0.082474;0.218726;0.001706;0.005696;0.073143;0.046967;0;2.119459;148
white;5.86134650827823;0.326829170681668;0.181422960589296;9.63093358285473;0.0308271346508876;17.8716771924647;111.513021348415;1.36231507437719;2.94679093599038;0.63677391380705;10.5915466902726;7;0.369418;0.204921;0.152961;0.910374;0.268588;0.148012;0.014646;0.001354;0.055411;0.020991;0.095986;0;2.242662;199
white;10.6064885937992;0.44411487137682;0.244819934097777;1.71800342786137;0.048698476405225;21.8738961439963;77.095839800249;1.36301432295882;2.51938463986454;0.655843881609456;14.2339482058502;8;0.258017;0.116579;0.066641;0.504037;0.215070;0.114138;0.066506;0.003667;0.044019;0.002164;0.219881;0;1.610719;15
red;7.18154912194144;0.486545427200212;0.240200400196482;1.37859310911672;0.103024005845021;11.4448388224016;90.2892223045088;1.36345266871617;4.26668097916188;0.451985773643244;7.03810277285777;5;1.826608;0.295683;0.121589;0.504037;0.783930;0.410162;0.178871;0.001912;0.000518;0.261414;0.104149;0;4.488873;260
white;4.27849799855039;0.210830040225388;0.29525902173781;6.71790180626884;0.0487481699524022;25.4521761869676;149.525860464013;1.36464219379048;2.15519729693786;0.558859475564404;5.71357445628433;6;0.258017;0.234369;0.129385;0.044812;0.286427;0.015831;0.218726;0.001606;0.018124;0.110798;0.048335;0;1.366430;5
white;5.77263122385834;0.248628320591347;0.308511325958841;2.24797341448899;0.0562544151623752;12.6224711496846;91.6420263192405;1.36632229988763;4.02760889051448;0.576412790630868;13.5776363602245;5;0.055700;0.411053;0.309820;0.706096;0.215070;0.442930;0.127011;0.000012;0.047126;0.002164;0.046967;0;2.363949;251
white;9.19532381132684;0.341706764525624;0.264236236780837;4.60326831991615;0.0624070052128904;35.336265931807;102.791623040372;1.36642574750061;2.40553958823458;0.3988090481073;10.1066080652101;6;0.996854;0.322711;0.066641;0.265240;0.161552;0.213549;0.106362;0.000299;0.005696;0.020991;0.075558;0;2.235453;192
white;7.79957732568154;0.337464594174546;0.350697396203571;1.40211247732707;0.0467554717602854;15.6925649427502;238.48314316719;1.36643201733504;3.65672701372416;0.654654226744325;9.29700928274356;6;0.055700;0.293263;0.247076;0.687727;0.197231;0.410162;0.391596;0.002752;0.009839;0.002164;0.067396;0;2.364906;252
white;4.91945615064259;0.171266124479202;0.220031861809002;3.15205578483961;0.0288425709793245;55.0518179619427;81.3777503140383;1.36662316371704;2.63460007455603;0.411712283078626;9.79857408536943;6;0.369418;0.234369;0.003897;0.083770;0.339945;0.277981;0.161584;0.001304;0.028483;0.246916;0.105517;0;1.853184;60
red;7.58036453967673;0.278726739903619;0.392861341167567;1.07552166363552;0.0646987867058326;13.8791302287903;44.9843183691652;1.36697100803119;2.36753738655063;0.591907817888152;15.1205923506491;5;0.683136;0.322711;0.254872;0.706096;0.123875;0.311855;0.420888;0.000505;0.087519;0.186106;0.057865;0;3.155428;60
red;4.04980967600298;0.594680804026222;0.0879885531630835;2.24269173583268;0.102075771329427;36.8457723286738;78.2574563938449;1.36768588982569;3.94141495581068;0.330407350451591;7.35841202177298;5;0.055700;0.796287;0.749025;0.265240;0.462822;0.148012;0.066506;0.001721;0.009839;0.039818;0.104149;0;2.699119;35
red;7.14260414910722;0.460487946085507;0.152676506836577;10.4224185537741;0.0408928482616252;32.5853218361034;63.816160326402;1.37007958474895;2.44410012460479;0.576418855084509;15.3667790774426;6;2.251726;0.148446;0.278448;0.524626;0.090195;0.082474;0.213445;0.000505;0.068876;0.035489;0.153168;0;3.847398;156
white;6.95162789531979;0.196388166015899;0.278351190795237;4.21553533845994;0.0843895007217451;42.9750835080303;158.805714032257;1.37196988664105;2.34043748766733;0.406621309536568;11.3639742351297;7;0.055700;0.499395;0.160756;0.267460;0.052518;0.540131;0.106362;0.001485;0.042982;0.133954;0.048335;0;1.909078;70
red;4.20576925346812;0.557754796075511;0.0421188778601062;1.52676890916802;0.0702541895137435;22.2102383575543;16.5658005565632;1.37326081137351;1.96866521090968;0.770824535061912;6.47587893017294;6;0.369418;0.560709;0.780397;0.687727;0.266590;0.508468;0.792557;0.000404;0.022268;0.242587;0.029274;0;4.260399;223
white;8.0440825708789;0.137368870373499;0.25339668647701;10.5087658049243;0.0428123684336478;33.6961722128104;96.218826224834;1.37542871935606;2.67505916701078;0.654777808266417;10.5606959314782;5;0.055700;0.234369;0.003897;0.910374;0.106036;0.246318;0.014646;0.001912;0.003625;0.077472;0.000683;0;1.655032;24
white;4.41998928487124;0.170472649150969;0.32677927077595;9.03291927083239;0.0581553500205296;21.9034387608087;164.315740532373;1.37598027603675;1.56016875026492;0.573404380425985;9.57720455364471;6;0.055700;0.499395;0.066641;0.175615;0.250749;0.475699;0.040576;0.001927;0.070947;0.246916;0.029274;0;1.913439;72
red;4.72391194225551;0.640312271655572;0.0651745867630766;2.43547325692557;0.045056213627796;21.4736405990005;118.611470464746;1.37606261308024;2.9551775971426;0.56052641566748;9.28222814334108;5;0.055700;0.825735;0.811769;0.540775;0.391465;0.442930;0.273949;0.002777;0.090627;0.002164;0.075558;0;3.513449;110
white;8.35107035269947;0.178477861700679;0.566552234145182;2.17917247948863;0.0474062100417404;19.5072261454945;97.8251249918109;1.37694170316298;3.03520710908028;0.717696281802311;11.8358106867096;7;0.369418;0.175474;0.380359;0.669358;0.429142;0.048600;0.075150;0.004018;0.009839;0.096299;0.162699;0;2.420356;279
white;4.31395346357627;0.368410680791125;0.227299590626368;7.92578161085018;0.0692111173477319;34.6870136718282;234.535497647671;1.37747691966176;3.19514230436494;0.340437421195913;5.27875908726038;5;0.258017;0.263816;0.090217;0.377674;0.125874;0.245213;0.365665;0.001811;0.065769;0.284570;0.085089;0;2.163715;164
red;5.39150075674432;1.03586042133452;0;1.64756660054466;0.0538914542326247;20.8806040718243;70.1367837529526;1.37892750799982;2.7449461788092;0.671193357425235;7.23030512896629;5;0.369418;1.105485;1.000000;0.568328;0.266590;0.311855;0.593757;0.001630;0.022268;0.152781;0.104149;0;4.496261;261
white;4.05573454323323;0.295513364710198;0.277327931791948;2.89081867943119;0.063895942958391;36.9441742134215;87.3488008911381;1.3823861831774;1.78041173322715;0.336834760140002;6.98086474842034;6;0.571735;0.263816;0.129385;0.623435;0.108034;0.015831;0.135654;0.002712;0.008803;0.171608;0.029274;0;2.060287;123
white;4.822374335128;0.227966696295376;0.21258915486722;8.63475076017779;0.0479124829704242;43.3057205340571;166.501670901788;1.38243408006645;4.07694243512096;0.397212709405509;11.3417138118286;6;0.258017;0.440500;0.247076;0.157246;0.036677;0.114138;0.996637;0.001711;0.044019;0.016662;0.046967;0;2.359650;246
red;8.73721573230583;0.440202458248027;0.22312498827816;1.16615130646401;0.0895654569470637;12.2351431830612;43.9703597799504;1.38300235051612;1.88835795683621;0.684896314652798;8.02977487979184;6;0.996854;0.207341;0.027473;0.632620;0.409304;0.311855;0.559183;0.001992;0.078198;0.035489;0.094619;0;3.354928;84
red;7.22205478149876;0.667443147641353;0.171446453800082;6.82372514407744;0.143583474841325;43.7561722695128;140.856198582517;1.38322625346775;3.72184643024647;0.418743988836709;13.2248952878571;5;0.885453;0.855182;0.623538;0.063181;0.980162;0.638438;0.049220;0.003621;0.012947;0.449685;0.104149;0;4.665576;299
red;11.4983253363632;0.359117947985252;0.31025910374292;2.47419695151755;0.0545490786465181;38.2543561905364;139.238753017379;1.38443127995242;2.16840397486102;0.640782856132337;7.76139310433763;5;2.140326;0.531261;0.184333;0.650989;0.409304;0.376288;0.210083;0.001711;0.003625;0.016662;0.094619;0;4.619201;289
white;10.1956708658436;0.168712949728281;0.369044124251813;3.54437007791485;0.0196241473358117;32.9469551008586;104.41022931889;1.38619962628541;4.0991517751264;0.408516095890192;12.0552469348769;7;0.369418;0.028237;0.058845;0.393823;0.393463;0.016937;0.118367;0.003516;0.042982;0.416360;0.172229;0;2.014177;109
white;5.82490577631468;0.394280125261466;0.384614167205645;3.04507315938542;0.030528001085032;18.9544442620737;102.99796968611;1.38689398784877;3.47764459313279;0.775506211749269;9.2237706757846;7;0.571735;0.028237;0.184333;0.522406;0.286427;0.049705;0.006002;0.003415;0.046089;0.020991;0.124577;0;1.843917;57
red;6.03273522023788;0.510698994759518;0.125787066306316;2.55253907424447;0.0863830734714833;17.8271528908102;20.8529609301715;1.387690088924;4.37634654388818;0.377071753914413;13.0361217905066;5;0.996854;0.619603;0.529422;0.595882;0.355786;0.377393;0.654261;0.001409;0.059555;0.110798;0.037437;0;4.338400;237
white;6.14279378393508;0.320776001880552;0.414732887684465;1.20075148594738;0.0371851749160169;33.3267254123051;55.7104197018382;1.38922683420517;3.96549498707375;0.409565869125142;6.00722510584752;6;0.055700;0.263816;0.003897;0.724465;0.036677;0.213549;0.092437;0.003174;0.015017;0.096299;0.057865;0;1.562896;11
red;9.76488045232707;0.218652397141374;0.410753581980221;2.98642517918296;0.0515203523639171;14.8210825182138;37.0599655334354;1.38928966074021;2.91908538697365;0.848927117440654;11.5383131869878;8;0.055700;0.118999;0.027473;0.632620;0.000999;0.508468;0.749339;0.000022;0.003625;0.430858;0.076926;0;2.605029;30
white;3.50500456957126;0.210361247706438;0.168206090696925;2.94830653337785;0.0330996292618508;22.5809812688595;108.745207809718;1.39125008323231;1.75763944755515;0.493678355149841;6.66433550683104;7;0.996854;0.001209;0.058845;0.136657;0.482660;0.114138;0.279231;0.003063;0.044019;0.077472;0.172229;0;2.366377;255
white;9.74230525351405;0.523765448511366;0.251977926547821;4.04120343094565;0.0263185453088217;25.9253402996922;124.627789526264;1.39151044434504;2.62418550689907;0.547617784018487;16.8074839210037;8;0.885453;0.236788;0.066641;0.210133;0.286427;0.114138;0.066506;0.003164;0.024339;0.152781;0.219881;0;2.266251;209
red;9.51629075920986;0.732487196028223;0.295579930044629;2.04199626901693;0.0928034467006074;36.1711837985281;36.4680750234312;1.39175583247719;3.47966784692775;0.584535426148173;9.3017987972975;5;0.885453;0.707945;0.372563;0.632620;0.302268;0.114138;0.619688;0.000243;0.036768;0.190435;0.113680;0;3.975801;171
white;10.0850852420506;0.350253457833097;0.47996778543446;9.0272832349005;0.0368756672148193;46.7798931283428;135.479726795192;1.39374904802612;2.12042736183263;0.440838050768841;5.48795981760826;6;0.055700;0.234369;0.254872;0.157246;0.161552;0.703975;0.486674;0.001037;0.011910;0.002164;0.094619;0;2.164118;166
red;7.58492628863476;0.295424629148794;0.184354781976061;2.14229498463767;0.0488958004952544;5.50645940454884;44.9820024622901;1.39597226993639;5.03206445566323;0.436428771313365;11.9547309809425;5;0.996854;0.531261;0.215704;0.522406;0.444983;0.672312;0.680192;0.002163;0.075091;0.058645;0.048335;0;4.247946;220
white;9.0056903652209;0.220390831956709;0.15484345438618;1.60532835475701;0.0414059592567769;23.0356635195589;153.402399648801;1.39810181122808;4.09813417001748;0.285258148971835;15.4848969659969;6;0.683136;0.293263;0.184333;0.687727;0.268588;0.015831;0.049220;0.003295;0.005696;0.002164;0.048335;0;2.241588;197
red;6.23702702371984;0.643509046237831;0.209949840953726;2.41448470462126;0.0557416547790483;11.9843680638885;22.8249850162718;1.40551121701458;3.58161105570312;0.702631863776185;13.1980911860878;5;0.885453;0.442919;0.403935;0.650989;0.355786;0.672312;0.619688;0.001007;0.053340;0.016662;0.075558;0;4.177649;204
white;3.82650729586904;0.168353258906979;0.485893595959112;7.38318134688772;0.0437814530906557;18.3147739299057;184.882646499759;1.40606028724871;1.59729607476311;0.407232953055118;8.34193132113604;5;0.258017;0.293263;0.066641;0.377674;0.143713;0.049705;0.313804;0.001510;0.036768;0.016662;0.142271;0;1.700028;29
red;5.19551033492336;0.609409652145562;0.349148594351807;1.47124748733362;0.161162303280319;19.3756719768589;79.220865431169;1.4076699147432;4.72880232394735;0.836085242406088;8.27937179358537;5;0.258017;1.149656;0.247076;0.650989;0.926644;0.410162;0.118367;0.002012;0.012947;0.110798;0.113680;0;4.000348;178
red;9.46645948990249;0.813000162610456;0.309157045579771;2.39686425671087;0.110683664519948;40.9606087171839;152.418986999711;1.40843053109717;4.15813111320218;0.326367725788003;13.0402154579024;5;1.826608;0.766840;0.184333;0.632620;0.427144;0.015831;0.132292;0.001530;0.002588;0.020991;0.056498;0;4.067275;187
