type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;random_num;rnum
white;7.1000000000;0.4700000000;0.2900000000;14.8000000000;0.0240000000;22.0000000000;142.0000000000;0.9951800000;3.1200000000;0.4800000000;12.0000000000;8;65771704,9353741;324
white;7.1000000000;0.2400000000;0.4100000000;17.8000000000;0.0460000000;39.0000000000;145.0000000000;0.9998000000;3.3200000000;0.3900000000;8.7000000000;5;65782010,9512657;325
white;7.1000000000;0.1200000000;0.3200000000;9.6000000000;0.0540000000;64.0000000000;162.0000000000;0.9962000000;3.4000000000;0.4100000000;9.4000000000;5;70478588,4010156;355
red;7.1000000000;0.4600000000;0.1400000000;2.8000000000;0.0760000000;15.0000000000;37.0000000000;0.9962400000;3.3600000000;0.4900000000;10.7000000000;5;45515891,473819;87
red;7.1000000000;0.4600000000;0.2000000000;1.9000000000;0.0770000000;28.0000000000;54.0000000000;0.9956000000;3.3700000000;0.6400000000;10.4000000000;6;58515025,9663554;108
red;7.1000000000;0.6600000000;0.0000000000;2.4000000000;0.0520000000;6.0000000000;11.0000000000;0.9931800000;3.3500000000;0.6600000000;12.7000000000;7;71487832,4346511;131
red;7.1000000000;0.3400000000;0.2800000000;2.0000000000;0.0820000000;31.0000000000;68.0000000000;0.9969400000;3.4500000000;0.4800000000;9.4000000000;5;2731035,0722889;3
red;7.1000000000;0.6800000000;0.0000000000;2.2000000000;0.0730000000;12.0000000000;22.0000000000;0.9969000000;3.4800000000;0.5000000000;9.3000000000;5;17107286,4911221;33
red;7.1000000000;0.4300000000;0.1700000000;1.8000000000;0.0820000000;27.0000000000;51.0000000000;0.9963400000;3.4900000000;0.6400000000;10.4000000000;5;110044979,230143;197
red;7.1000000000;0.3400000000;0.2800000000;2.0000000000;0.0820000000;31.0000000000;68.0000000000;0.9969400000;3.4500000000;0.4800000000;9.4000000000;5;110942018,913915;199
red;7.1000000000;0.7200000000;0.0000000000;1.8000000000;0.1230000000;6.0000000000;14.0000000000;0.9962700000;3.4500000000;0.5800000000;9.8000000000;5;127070757,764297;217
red;7.1000000000;0.7500000000;0.0100000000;2.2000000000;0.0590000000;11.0000000000;18.0000000000;0.9924200000;3.3900000000;0.4000000000;12.8000000000;6;95932695,835457;169
red;7.1000000000;0.2200000000;0.4900000000;1.8000000000;0.0390000000;8.0000000000;18.0000000000;0.9934400000;3.3900000000;0.5600000000;12.4000000000;6;163422093,058722;274
red;7.1000000000;0.3600000000;0.3000000000;1.6000000000;0.0800000000;35.0000000000;70.0000000000;0.9969300000;3.4400000000;0.5000000000;9.4000000000;5;167155094,80985;279
red;7.1000000000;0.5300000000;0.0700000000;1.7000000000;0.0710000000;15.0000000000;24.0000000000;0.9951000000;3.2900000000;0.6600000000;10.8000000000;6;143708557,54784;240
red;7.1000000000;0.7500000000;0.0100000000;2.2000000000;0.0590000000;11.0000000000;18.0000000000;0.9924200000;3.3900000000;0.4000000000;12.8000000000;6;138673008,939674;235
red;7.1000000000;0.3900000000;0.1200000000;2.1000000000;0.0650000000;14.0000000000;24.0000000000;0.9925200000;3.3000000000;0.5300000000;13.3000000000;6;206181841,002956;325
red;7.1000000000;0.4600000000;0.1400000000;2.8000000000;0.0760000000;15.0000000000;37.0000000000;0.9962400000;3.3600000000;0.4900000000;10.7000000000;5;229264594,34418;361
red;7.1000000000;0.6900000000;0.0800000000;2.1000000000;0.0630000000;42.0000000000;52.0000000000;0.9960800000;3.4200000000;0.6000000000;10.2000000000;6;247522765,066559;386
red;7.1000000000;0.5900000000;0.0000000000;2.1000000000;0.0910000000;9.0000000000;14.0000000000;0.9948800000;3.4200000000;0.5500000000;11.5000000000;7;240059567,639297;375
red;7.1000000000;0.3100000000;0.3000000000;2.2000000000;0.0530000000;36.0000000000;127.0000000000;0.9965000000;2.9400000000;1.6200000000;9.5000000000;5;267253008,039224;420
white;7.1000000000;0.2700000000;0.2700000000;10.4000000000;0.0410000000;26.0000000000;114.0000000000;0.9933500000;3.0400000000;0.5200000000;11.5000000000;7;3951433,2224094;19
white;7.1000000000;0.2000000000;0.3400000000;16.0000000000;0.0500000000;51.0000000000;166.0000000000;0.9985000000;3.2100000000;0.6000000000;9.2000000000;6;7850777,5718008;39
white;7.1000000000;0.2100000000;0.3100000000;3.8000000000;0.0210000000;40.0000000000;142.0000000000;0.9921500000;3.1700000000;0.3900000000;10.8000000000;7;9312445,5516612;45
red;7.1000000000;0.5900000000;0.0200000000;2.3000000000;0.0820000000;24.0000000000;94.0000000000;0.9974400000;3.5500000000;0.5300000000;9.7000000000;6;301162822,464425;468
red;7.1000000000;0.6000000000;0.0100000000;2.3000000000;0.0790000000;24.0000000000;37.0000000000;0.9951400000;3.4000000000;0.6100000000;10.9000000000;6;284461246,174895;446
red;7.2000000000;0.6050000000;0.0200000000;1.9000000000;0.0960000000;10.0000000000;31.0000000000;0.9950000000;3.4600000000;0.5300000000;11.8000000000;6;285411184,982347;448
red;7.2000000000;0.6950000000;0.1300000000;2.0000000000;0.0760000000;12.0000000000;20.0000000000;0.9954600000;3.2900000000;0.5400000000;10.1000000000;5;295674985,883134;462
red;7.2000000000;0.7300000000;0.0200000000;2.5000000000;0.0760000000;16.0000000000;42.0000000000;0.9972000000;3.4400000000;0.5200000000;9.3000000000;5;290938828,619868;454
red;7.2000000000;0.4150000000;0.3600000000;2.0000000000;0.0810000000;13.0000000000;45.0000000000;0.9972000000;3.4800000000;0.6400000000;9.2000000000;5;306922614,558141;475
red;7.2000000000;0.4100000000;0.3000000000;2.1000000000;0.0830000000;35.0000000000;72.0000000000;0.9970000000;3.4400000000;0.5200000000;9.4000000000;5;309741420,731883;483
red;7.2000000000;0.6300000000;0.0300000000;2.2000000000;0.0800000000;17.0000000000;88.0000000000;0.9974500000;3.5300000000;0.5800000000;9.8000000000;6;313790155,279912;486
white;7.2000000000;0.2500000000;0.3200000000;1.5000000000;0.0540000000;24.0000000000;105.0000000000;0.9915400000;3.1700000000;0.4800000000;11.1000000000;6;11557910,4407299;57
white;7.2000000000;0.2300000000;0.3200000000;8.5000000000;0.0580000000;47.0000000000;186.0000000000;0.9956000000;3.1900000000;0.4000000000;9.9000000000;6;11697926,8773978;59
white;7.2000000000;0.1400000000;0.3500000000;1.2000000000;0.0360000000;15.0000000000;73.0000000000;0.9938000000;3.4600000000;0.3900000000;9.9000000000;5;7751717,9091131;36
white;7.2000000000;0.2100000000;0.4100000000;1.3000000000;0.0360000000;33.0000000000;85.0000000000;0.9920000000;3.1700000000;0.5100000000;10.4000000000;5;3110937,8589744;16
white;7.2000000000;0.2700000000;0.2700000000;2.4000000000;0.0480000000;30.0000000000;149.0000000000;0.9936000000;3.1000000000;0.5100000000;9.2000000000;6;4976798,4502509;23
red;7.2000000000;0.3900000000;0.4400000000;2.6000000000;0.0660000000;22.0000000000;48.0000000000;0.9949400000;3.3000000000;0.8400000000;11.5000000000;6;262281941,879576;414
red;7.2000000000;0.3300000000;0.3300000000;1.7000000000;0.0610000000;3.0000000000;13.0000000000;0.9960000000;3.2300000000;1.1000000000;10.0000000000;8;208934418,963967;330
red;7.2000000000;0.6200000000;0.0600000000;2.5000000000;0.0780000000;17.0000000000;84.0000000000;0.9974600000;3.5100000000;0.5300000000;9.7000000000;5;216956224,618032;338
red;7.2000000000;0.6200000000;0.0600000000;2.7000000000;0.0770000000;15.0000000000;85.0000000000;0.9974600000;3.5100000000;0.5400000000;9.5000000000;5;173113165,485107;288
red;7.2000000000;0.5300000000;0.1400000000;2.1000000000;0.0640000000;15.0000000000;29.0000000000;0.9932300000;3.3500000000;0.6100000000;12.1000000000;6;160281062,769558;267
red;7.2000000000;0.6950000000;0.1300000000;2.0000000000;0.0760000000;12.0000000000;20.0000000000;0.9954600000;3.2900000000;0.5400000000;10.1000000000;5;89420721,0438503;159
red;7.2000000000;0.5700000000;0.0600000000;1.6000000000;0.0760000000;9.0000000000;27.0000000000;0.9972000000;3.3600000000;0.7000000000;9.6000000000;6;84957236,8770736;152
red;7.2000000000;0.6000000000;0.0400000000;2.5000000000;0.0760000000;18.0000000000;88.0000000000;0.9974500000;3.5300000000;0.5500000000;9.5000000000;5;118418698,632796;207
red;7.2000000000;0.5600000000;0.2600000000;2.0000000000;0.0830000000;13.0000000000;100.0000000000;0.9958600000;3.2600000000;0.5200000000;9.9000000000;5;110738816,429788;198
red;7.2000000000;0.5800000000;0.5400000000;2.1000000000;0.1140000000;3.0000000000;9.0000000000;0.9971900000;3.3300000000;0.5700000000;10.3000000000;4;107319070,623106;191
red;7.2000000000;0.3700000000;0.3200000000;2.0000000000;0.0620000000;15.0000000000;28.0000000000;0.9947000000;3.2300000000;0.7300000000;11.3000000000;7;6942758,9915593;12
red;7.2000000000;0.6300000000;0.0000000000;1.9000000000;0.0970000000;14.0000000000;38.0000000000;0.9967500000;3.3700000000;0.5800000000;9.0000000000;6;33740059,4609312;65
red;7.2000000000;0.3800000000;0.3000000000;1.8000000000;0.0730000000;31.0000000000;70.0000000000;0.9968500000;3.4200000000;0.5900000000;9.5000000000;6;19924214,6528412;37
red;7.2000000000;0.6450000000;0.0000000000;1.9000000000;0.0970000000;15.0000000000;39.0000000000;0.9967500000;3.3700000000;0.5800000000;9.2000000000;6;68586416,5493052;124
red;7.2000000000;0.8350000000;0.0000000000;2.0000000000;0.1660000000;4.0000000000;11.0000000000;0.9960800000;3.3900000000;0.5200000000;10.0000000000;5;54608236,6240996;102
white;7.2000000000;0.4000000000;0.2400000000;8.5000000000;0.0550000000;45.0000000000;151.0000000000;0.9962600000;3.2000000000;0.5200000000;9.2000000000;5;66226115,3927048;330
white;7.2000000000;0.2300000000;0.3200000000;8.5000000000;0.0580000000;47.0000000000;186.0000000000;0.9956000000;3.1900000000;0.4000000000;9.9000000000;6;55885964,6651696;268
white;7.2000000000;0.4000000000;0.4900000000;1.1000000000;0.0480000000;11.0000000000;138.0000000000;0.9929000000;3.0100000000;0.4200000000;9.3000000000;5;59387388,3951946;286
white;7.2000000000;0.3200000000;0.3600000000;2.0000000000;0.0330000000;37.0000000000;114.0000000000;0.9906000000;3.1000000000;0.7100000000;12.3000000000;7;30290834,0343297;151
white;7.2000000000;0.3100000000;0.2400000000;1.4000000000;0.0570000000;17.0000000000;117.0000000000;0.9928000000;3.1600000000;0.3500000000;10.5000000000;5;18659629,4363024;98
white;7.2000000000;0.3700000000;0.4000000000;11.6000000000;0.0320000000;34.0000000000;214.0000000000;0.9963000000;3.1000000000;0.5100000000;9.8000000000;6;36430911,6883205;183
white;7.2000000000;0.1600000000;0.4900000000;1.3000000000;0.0370000000;27.0000000000;104.0000000000;0.9924000000;3.2300000000;0.5700000000;10.6000000000;6;35514683,49936;174
white;7.2000000000;0.2100000000;0.3100000000;10.5000000000;0.0350000000;36.0000000000;122.0000000000;0.9947800000;3.1200000000;0.4000000000;10.6000000000;6;31259841,6720161;156
white;7.2000000000;0.3400000000;0.2300000000;8.9000000000;0.1050000000;22.0000000000;155.0000000000;0.9969200000;3.0100000000;0.5800000000;9.5000000000;5;32199061,4220028;160
white;7.2000000000;0.3400000000;0.2800000000;10.4000000000;0.1080000000;43.0000000000;187.0000000000;0.9973800000;2.9600000000;0.5700000000;9.4000000000;5;98089898,3504011;498
white;7.2000000000;0.1800000000;0.4100000000;1.2000000000;0.0480000000;41.0000000000;97.0000000000;0.9919000000;3.1400000000;0.4500000000;10.4000000000;5;92278344,7435603;468
white;7.2000000000;0.3200000000;0.4000000000;8.7000000000;0.0380000000;45.0000000000;154.0000000000;0.9956800000;3.2000000000;0.4700000000;10.4000000000;6;87753431,0037489;443
white;7.2000000000;0.3300000000;0.2800000000;1.4000000000;0.0340000000;26.0000000000;109.0000000000;0.9924600000;3.2800000000;0.5700000000;10.6000000000;6;77608987,0103938;395
white;7.3000000000;0.4900000000;0.3200000000;5.2000000000;0.0430000000;18.0000000000;104.0000000000;0.9952000000;3.2400000000;0.4500000000;10.7000000000;4;80245975,7295508;408
white;7.3000000000;0.1900000000;0.2700000000;13.9000000000;0.0570000000;45.0000000000;155.0000000000;0.9980700000;2.9400000000;0.4100000000;8.8000000000;8;86771133,3925605;433
white;7.3000000000;0.2800000000;0.5400000000;12.9000000000;0.0490000000;62.0000000000;162.5000000000;0.9984000000;3.0600000000;0.4500000000;9.1000000000;6;91056227,3719202;461
white;7.3000000000;0.3300000000;0.4000000000;6.8500000000;0.0380000000;32.0000000000;138.0000000000;0.9920000000;3.0300000000;0.3000000000;11.9000000000;7;94990042,7647054;478
white;7.3000000000;0.3200000000;0.2300000000;13.7000000000;0.0500000000;49.0000000000;197.0000000000;0.9985000000;3.2000000000;0.4600000000;8.7000000000;5;35690688,5695984;178
white;7.3000000000;0.2200000000;0.3700000000;15.5000000000;0.0480000000;70.0000000000;203.0000000000;0.9989900000;3.2500000000;0.7700000000;9.4000000000;5;44451082,405561;215
white;7.3000000000;0.3100000000;0.2500000000;6.6500000000;0.0320000000;30.0000000000;138.0000000000;0.9924400000;2.9000000000;0.3700000000;11.1000000000;5;16401242,91182;89
white;7.3000000000;0.2700000000;0.3000000000;1.3000000000;0.0400000000;26.0000000000;84.0000000000;0.9922200000;3.2800000000;0.5300000000;10.7000000000;6;21172779,2580148;109
white;7.3000000000;0.2600000000;0.3000000000;9.3000000000;0.0500000000;35.0000000000;154.0000000000;0.9958100000;3.2100000000;0.5000000000;10.4000000000;6;56792671,477529;274
white;7.3000000000;0.5100000000;0.2900000000;11.3000000000;0.0340000000;61.0000000000;224.0000000000;0.9968300000;3.1400000000;0.5600000000;9.5000000000;6;52531120,867836;250
white;7.3000000000;0.4100000000;0.2900000000;1.8000000000;0.0320000000;26.0000000000;74.0000000000;0.9888900000;2.9600000000;0.3500000000;13.0000000000;8;52853809,7132357;252
white;7.3000000000;0.2400000000;0.3900000000;3.6000000000;0.0240000000;35.0000000000;116.0000000000;0.9928000000;3.1700000000;0.5100000000;10.9000000000;5;53159455,3550554;254
white;7.3000000000;0.1800000000;0.2900000000;1.0000000000;0.0360000000;26.0000000000;101.0000000000;0.9900000000;3.0900000000;0.3700000000;11.7000000000;6;68812705,5893628;340
red;7.3000000000;0.5100000000;0.1800000000;2.1000000000;0.0700000000;12.0000000000;28.0000000000;0.9976800000;3.5200000000;0.7300000000;9.5000000000;6;74102857,7729323;136
red;7.3000000000;0.7300000000;0.2400000000;1.9000000000;0.1080000000;18.0000000000;102.0000000000;0.9967000000;3.2600000000;0.5900000000;9.3000000000;5;23524074,0594119;44
red;7.3000000000;0.7400000000;0.0800000000;1.7000000000;0.0940000000;10.0000000000;45.0000000000;0.9957600000;3.2400000000;0.5000000000;9.8000000000;5;26775196,9244448;51
red;7.3000000000;0.6600000000;0.0000000000;2.0000000000;0.0840000000;6.0000000000;23.0000000000;0.9983000000;3.6100000000;0.9600000000;9.9000000000;6;17857414,2256952;34
red;7.3000000000;0.3050000000;0.3900000000;1.2000000000;0.0590000000;7.0000000000;11.0000000000;0.9933100000;3.2900000000;0.5200000000;11.5000000000;6;125925282,18904;216
red;7.3000000000;0.6700000000;0.0200000000;2.2000000000;0.0720000000;31.0000000000;92.0000000000;0.9956600000;3.3200000000;0.6800000000;11.0666666700;6;87384195,5861238;155
red;7.3000000000;0.5900000000;0.2600000000;2.0000000000;0.0800000000;17.0000000000;104.0000000000;0.9958400000;3.2800000000;0.5200000000;9.9000000000;5;195070218,955162;312
red;7.3000000000;0.5850000000;0.1800000000;2.4000000000;0.0780000000;15.0000000000;60.0000000000;0.9963800000;3.3100000000;0.5400000000;9.8000000000;5;223246938,114637;349
red;7.3000000000;0.6700000000;0.0200000000;2.2000000000;0.0720000000;31.0000000000;92.0000000000;0.9956600000;3.3200000000;0.6800000000;11.1000000000;6;221142106,197797;347
red;7.3000000000;0.7350000000;0.0000000000;2.2000000000;0.0800000000;18.0000000000;28.0000000000;0.9976500000;3.4100000000;0.6000000000;9.4000000000;5;302274525,488238;469
red;7.3000000000;0.5800000000;0.3000000000;2.4000000000;0.0740000000;15.0000000000;55.0000000000;0.9968000000;3.4600000000;0.5900000000;10.2000000000;5;285066918,789289;447
red;7.4000000000;0.3600000000;0.3400000000;1.8000000000;0.0750000000;18.0000000000;38.0000000000;0.9933000000;3.3800000000;0.8800000000;13.6000000000;7;310553127,051107;485
red;7.4000000000;0.5900000000;0.0800000000;4.4000000000;0.0860000000;6.0000000000;29.0000000000;0.9974000000;3.3800000000;0.5000000000;9.0000000000;4;306738174,964776;473
white;7.4000000000;0.3700000000;0.3500000000;5.7000000000;0.0610000000;12.0000000000;94.0000000000;0.9965000000;3.4800000000;0.6900000000;10.7000000000;6;7821186,658831;37
white;7.4000000000;0.2400000000;0.4000000000;4.3000000000;0.0320000000;9.0000000000;95.0000000000;0.9920000000;3.0900000000;0.3900000000;11.1000000000;6;12219579,2921098;62
red;7.4000000000;0.5500000000;0.2200000000;2.2000000000;0.1060000000;12.0000000000;72.0000000000;0.9959000000;3.0500000000;0.6300000000;9.2000000000;5;197999283,014534;315
red;7.4000000000;0.7000000000;0.0000000000;1.9000000000;0.0760000000;11.0000000000;34.0000000000;0.9978000000;3.5100000000;0.5600000000;9.4000000000;5;193303810,579049;310
red;7.4000000000;0.5300000000;0.2600000000;2.0000000000;0.1010000000;16.0000000000;72.0000000000;0.9957000000;3.1500000000;0.5700000000;9.4000000000;5;262920388,201925;416
red;7.4000000000;0.6000000000;0.2600000000;2.1000000000;0.0830000000;17.0000000000;91.0000000000;0.9961600000;3.2900000000;0.5600000000;9.8000000000;6;250628098,691788;396
red;7.4000000000;0.6000000000;0.2600000000;2.1000000000;0.0830000000;17.0000000000;91.0000000000;0.9961600000;3.2900000000;0.5600000000;9.8000000000;6;102569140,029909;180
red;7.4000000000;0.3600000000;0.2900000000;2.6000000000;0.0870000000;26.0000000000;72.0000000000;0.9964500000;3.3900000000;0.6800000000;11.0000000000;5;164640771,987323;276
red;7.4000000000;0.9650000000;0.0000000000;2.2000000000;0.0880000000;16.0000000000;32.0000000000;0.9975600000;3.5800000000;0.6700000000;10.2000000000;5;134138547,746229;227
red;7.4000000000;0.5200000000;0.1300000000;2.4000000000;0.0780000000;34.0000000000;61.0000000000;0.9952800000;3.4300000000;0.5900000000;10.8000000000;6;136303406,198606;229
red;7.4000000000;0.6400000000;0.1700000000;5.4000000000;0.1680000000;52.0000000000;98.0000000000;0.9973600000;3.2800000000;0.5000000000;9.5000000000;5;36192621,6252393;68
red;7.4000000000;0.4900000000;0.2700000000;2.1000000000;0.0710000000;14.0000000000;25.0000000000;0.9938800000;3.3500000000;0.6300000000;12.0000000000;6;70790187,5225558;129
red;7.4000000000;0.4900000000;0.2700000000;2.1000000000;0.0710000000;14.0000000000;25.0000000000;0.9938800000;3.3500000000;0.6300000000;12.0000000000;6;51936408,9891218;95
white;7.4000000000;0.1800000000;0.3100000000;1.4000000000;0.0580000000;38.0000000000;167.0000000000;0.9931000000;3.1600000000;0.5300000000;10.0000000000;7;67208239,7778896;335
white;7.4000000000;0.2500000000;0.3600000000;2.0500000000;0.0500000000;31.0000000000;100.0000000000;0.9920000000;3.1900000000;0.4400000000;10.8000000000;6;66669007,71778;332
white;7.4000000000;0.2100000000;0.8000000000;12.3000000000;0.0380000000;77.0000000000;183.0000000000;0.9977800000;2.9500000000;0.4800000000;9.0000000000;5;51270904,9512751;243
white;7.4000000000;0.2700000000;0.3100000000;2.4000000000;0.0140000000;15.0000000000;143.0000000000;0.9909400000;3.0300000000;0.6500000000;12.0000000000;4;15532015,7805137;83
white;7.4000000000;0.2900000000;0.4800000000;12.8000000000;0.0370000000;61.5000000000;182.0000000000;0.9980800000;3.0200000000;0.3400000000;8.8000000000;5;15661619,099191;84
white;7.4000000000;0.4900000000;0.2400000000;15.1000000000;0.0300000000;34.0000000000;153.0000000000;0.9953000000;3.1300000000;0.5100000000;12.0000000000;7;29337859,1152023;148
white;7.4000000000;0.1900000000;0.3100000000;14.5000000000;0.0450000000;39.0000000000;193.0000000000;0.9986000000;3.1000000000;0.5000000000;9.2000000000;6;22529294,8627383;120
white;7.4000000000;0.3000000000;0.4900000000;8.2000000000;0.0550000000;49.0000000000;188.0000000000;0.9974000000;3.5200000000;0.5800000000;9.7000000000;6;22370943,4780442;118
white;7.4000000000;0.4400000000;0.2000000000;11.5000000000;0.0490000000;44.0000000000;157.0000000000;0.9980000000;3.2700000000;0.4400000000;9.0000000000;5;24174418,9592984;131
white;7.4000000000;0.2500000000;0.2900000000;6.8000000000;0.0200000000;31.0000000000;113.0000000000;0.9933800000;3.1300000000;0.2900000000;10.8000000000;6;25599682,9357087;134
white;7.4000000000;0.3500000000;0.2000000000;13.9000000000;0.0540000000;63.0000000000;229.0000000000;0.9988800000;3.1100000000;0.5000000000;8.9000000000;6;44911763,4579575;216
white;7.4000000000;0.3600000000;0.2300000000;1.9000000000;0.0170000000;31.0000000000;69.0000000000;0.9892000000;2.9300000000;0.3600000000;12.5000000000;6;36000207,1164502;179
white;7.4000000000;0.2400000000;0.4200000000;14.0000000000;0.0660000000;48.0000000000;198.0000000000;0.9979000000;2.8900000000;0.4200000000;8.9000000000;6;92605303,703081;470
white;7.4000000000;0.1800000000;0.4200000000;2.1000000000;0.0360000000;33.0000000000;187.0000000000;0.9938000000;3.4000000000;0.4100000000;10.6000000000;7;78702147,8669023;403
white;7.4000000000;0.1900000000;0.4900000000;9.3000000000;0.0300000000;26.0000000000;132.0000000000;0.9940000000;2.9900000000;0.3200000000;11.0000000000;7;76375585,7341321;387
white;7.4000000000;0.1600000000;0.3300000000;1.2000000000;0.0420000000;47.0000000000;121.0000000000;0.9919800000;3.0400000000;0.6800000000;10.5000000000;7;76143106,6584136;385
white;7.5000000000;0.3800000000;0.5600000000;9.7000000000;0.0550000000;15.0000000000;170.0000000000;0.9960500000;3.1300000000;0.6500000000;9.9000000000;6;79860200,0225497;406
white;7.5000000000;0.2300000000;0.6800000000;11.0000000000;0.0470000000;37.0000000000;133.0000000000;0.9978000000;2.9900000000;0.3800000000;8.8000000000;5;35465395,1134002;173
white;7.5000000000;0.2200000000;0.2900000000;4.8000000000;0.0500000000;33.0000000000;87.0000000000;0.9940000000;3.1400000000;0.4200000000;9.9000000000;5;46776894,8236382;226
white;7.5000000000;0.2000000000;0.4700000000;16.9000000000;0.0520000000;51.0000000000;188.0000000000;0.9994400000;3.0900000000;0.6200000000;9.3000000000;5;43116626,1079411;205
white;7.5000000000;0.2900000000;0.3100000000;8.9500000000;0.0550000000;20.0000000000;151.0000000000;0.9968000000;3.0800000000;0.5400000000;9.3000000000;5;27667169,7476109;140
white;7.5000000000;0.3400000000;0.2400000000;3.8500000000;0.0310000000;5.0000000000;34.0000000000;0.9909800000;3.0100000000;0.3600000000;11.8000000000;4;17190991,4381036;95
white;7.5000000000;0.1800000000;0.7200000000;9.6000000000;0.0390000000;53.0000000000;151.0000000000;0.9980200000;3.0300000000;0.4600000000;8.9000000000;5;17364324,0781413;96
white;7.5000000000;0.2400000000;0.3100000000;13.1000000000;0.0500000000;26.0000000000;180.0000000000;0.9988400000;3.0500000000;0.5300000000;9.1000000000;6;16167736,1216124;88
white;7.5000000000;0.3300000000;0.3800000000;8.7000000000;0.1260000000;49.0000000000;199.0000000000;0.9971100000;2.9800000000;0.5700000000;9.4000000000;5;19746650,0829091;104
white;7.5000000000;0.3200000000;0.2400000000;4.6000000000;0.0530000000;8.0000000000;134.0000000000;0.9958000000;3.1400000000;0.5000000000;9.1000000000;3;55075573,8391183;264
white;7.5000000000;0.2300000000;0.3500000000;17.8000000000;0.0580000000;128.0000000000;212.0000000000;1.0024100000;3.4400000000;0.4300000000;8.9000000000;5;56765661,2594838;272
white;7.5000000000;0.3050000000;0.3800000000;1.4000000000;0.0470000000;30.0000000000;95.0000000000;0.9915800000;3.2200000000;0.5200000000;11.5000000000;7;72050708,9129295;359
red;7.5000000000;0.5900000000;0.2200000000;1.8000000000;0.0820000000;43.0000000000;60.0000000000;0.9949900000;3.1000000000;0.4200000000;9.2000000000;5;133631840,730941;226
red;7.5000000000;0.5300000000;0.0600000000;2.6000000000;0.0860000000;20.0000000000;44.0000000000;0.9965000000;3.3800000000;0.5900000000;10.7000000000;6;143446728,306044;239
red;7.5000000000;0.6300000000;0.1200000000;5.1000000000;0.1110000000;50.0000000000;110.0000000000;0.9983000000;3.2600000000;0.7700000000;9.4000000000;5;148050667,096771;252
red;7.5000000000;0.7050000000;0.2400000000;1.8000000000;0.3600000000;15.0000000000;63.0000000000;0.9964000000;3.0000000000;1.5900000000;9.5000000000;5;166098857,169141;278
red;7.5000000000;0.7250000000;0.0400000000;1.5000000000;0.0760000000;8.0000000000;15.0000000000;0.9950800000;3.2600000000;0.5300000000;9.6000000000;5;150922496,72576;258
red;7.5000000000;0.7550000000;0.0000000000;1.9000000000;0.0840000000;6.0000000000;12.0000000000;0.9967200000;3.3400000000;0.4900000000;9.7000000000;4;102093738,492496;178
red;7.5000000000;0.5200000000;0.4000000000;2.2000000000;0.0600000000;12.0000000000;20.0000000000;0.9947400000;3.2600000000;0.6400000000;11.8000000000;6;88557441,8043289;157
red;7.5000000000;0.5800000000;0.5600000000;3.1000000000;0.1530000000;5.0000000000;14.0000000000;0.9947600000;3.2100000000;1.0300000000;11.6000000000;6;249041546,404864;392
red;7.5000000000;0.5100000000;0.0200000000;1.7000000000;0.0840000000;13.0000000000;31.0000000000;0.9953800000;3.3600000000;0.5400000000;10.5000000000;6;230713102,270041;363
red;7.5000000000;0.5000000000;0.3600000000;6.1000000000;0.0710000000;17.0000000000;102.0000000000;0.9978000000;3.3500000000;0.8000000000;10.5000000000;5;230886237,469688;364
red;7.5000000000;0.4200000000;0.3100000000;1.6000000000;0.0800000000;15.0000000000;42.0000000000;0.9978000000;3.3100000000;0.6400000000;9.0000000000;5;269258250,836478;425
red;7.5000000000;0.4200000000;0.3200000000;2.7000000000;0.0670000000;7.0000000000;25.0000000000;0.9962800000;3.2400000000;0.4400000000;10.4000000000;5;256129299,286727;405
red;7.5000000000;0.6300000000;0.2700000000;2.0000000000;0.0830000000;17.0000000000;91.0000000000;0.9961600000;3.2600000000;0.5800000000;9.8000000000;6;203940906,532675;321
red;7.5000000000;0.4900000000;0.2000000000;2.6000000000;0.3320000000;8.0000000000;14.0000000000;0.9968000000;3.2100000000;0.9000000000;10.5000000000;6;227840151,794303;358
white;7.5000000000;0.2300000000;0.6800000000;11.0000000000;0.0470000000;37.0000000000;133.0000000000;0.9978000000;2.9900000000;0.3800000000;8.8000000000;5;9100769,4288589;44
red;7.5000000000;0.6000000000;0.0300000000;1.8000000000;0.0950000000;25.0000000000;99.0000000000;0.9950000000;3.3500000000;0.5400000000;10.1000000000;5;308094590,45232;478
red;7.5000000000;0.6300000000;0.2700000000;2.0000000000;0.0830000000;17.0000000000;91.0000000000;0.9961600000;3.2600000000;0.5800000000;9.8000000000;6;315447984,01372;492
red;7.5000000000;0.5800000000;0.2000000000;2.0000000000;0.0730000000;34.0000000000;44.0000000000;0.9949400000;3.1000000000;0.4300000000;9.3000000000;5;316237239,870348;493
red;7.6000000000;0.5000000000;0.2900000000;2.3000000000;0.0860000000;5.0000000000;14.0000000000;0.9950200000;3.3200000000;0.6200000000;11.5000000000;6;287963554,66139;450
red;7.6000000000;0.9500000000;0.0300000000;2.0000000000;0.0900000000;7.0000000000;20.0000000000;0.9959000000;3.2000000000;0.5600000000;9.6000000000;5;271751103,413445;428
red;7.6000000000;0.7350000000;0.0200000000;2.5000000000;0.0710000000;10.0000000000;14.0000000000;0.9953800000;3.5100000000;0.7100000000;11.7000000000;7;291623644,097487;455
