type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rnum
white;5.8000000000;0.2600000000;0.2900000000;1.0000000000;0.0420000000;35.0000000000;101.0000000000;0.9904400000;3.3600000000;0.4800000000;11.4000000000;7;54
white;5.7000000000;0.2400000000;0.3000000000;1.3000000000;0.0300000000;25.0000000000;98.0000000000;0.9896800000;3.3700000000;0.4300000000;12.4000000000;7;55
white;6.0000000000;0.1700000000;0.3300000000;6.0000000000;0.0360000000;30.0000000000;111.0000000000;0.9936200000;3.3200000000;0.5800000000;10.1333333300;7;56
white;6.1000000000;0.1600000000;0.3400000000;6.1000000000;0.0340000000;31.0000000000;114.0000000000;0.9936500000;3.3200000000;0.5800000000;10.1333333300;7;57
white;6.3000000000;0.3600000000;0.2800000000;2.5000000000;0.0350000000;18.0000000000;73.0000000000;0.9886800000;3.1000000000;0.4700000000;12.8000000000;7;58
white;6.0000000000;0.2900000000;0.4100000000;10.8000000000;0.0480000000;55.0000000000;149.0000000000;0.9937000000;3.0900000000;0.5900000000;10.9666666700;7;59
white;6.0000000000;0.2900000000;0.4100000000;10.8000000000;0.0480000000;55.0000000000;149.0000000000;0.9937000000;3.0900000000;0.5900000000;10.9666666700;7;60
white;6.0000000000;0.2900000000;0.4100000000;10.8000000000;0.0480000000;55.0000000000;149.0000000000;0.9937000000;3.0900000000;0.5900000000;10.9666666700;7;61
white;6.0000000000;0.2900000000;0.4100000000;10.8000000000;0.0480000000;55.0000000000;149.0000000000;0.9937000000;3.0900000000;0.5900000000;11.0000000000;7;62
white;5.7000000000;0.3900000000;0.2500000000;4.9000000000;0.0330000000;49.0000000000;113.0000000000;0.9896600000;3.2600000000;0.5800000000;13.1000000000;7;63
white;6.9000000000;0.2200000000;0.3200000000;9.3000000000;0.0400000000;22.0000000000;110.0000000000;0.9958000000;3.3400000000;0.5400000000;10.7000000000;7;64
white;5.7000000000;0.2200000000;0.2800000000;1.3000000000;0.0270000000;26.0000000000;101.0000000000;0.9894800000;3.3500000000;0.3800000000;12.5000000000;7;65
white;5.6000000000;0.2200000000;0.3200000000;1.2000000000;0.0240000000;29.0000000000;97.0000000000;0.9882300000;3.2000000000;0.4600000000;13.0500000000;7;66
white;5.6000000000;0.1800000000;0.3000000000;10.2000000000;0.0280000000;28.0000000000;131.0000000000;0.9954000000;3.4900000000;0.4200000000;10.8000000000;7;67
white;5.6000000000;0.2600000000;0.2700000000;10.6000000000;0.0300000000;27.0000000000;119.0000000000;0.9947000000;3.4000000000;0.3400000000;10.7000000000;7;68
white;7.0000000000;0.2300000000;0.3500000000;1.4000000000;0.0360000000;31.0000000000;113.0000000000;0.9912000000;3.1600000000;0.4800000000;10.8000000000;7;69
white;6.2000000000;0.2000000000;0.2600000000;9.7000000000;0.0300000000;39.0000000000;102.0000000000;0.9908000000;3.0800000000;0.5600000000;12.9000000000;7;70
white;6.1000000000;0.3500000000;0.2400000000;2.3000000000;0.0340000000;25.0000000000;133.0000000000;0.9906000000;3.3400000000;0.5900000000;12.0000000000;7;71
white;5.8000000000;0.6100000000;0.0100000000;8.4000000000;0.0410000000;31.0000000000;104.0000000000;0.9909000000;3.2600000000;0.7200000000;14.0500000000;7;72
white;6.6000000000;0.3500000000;0.2600000000;2.7000000000;0.0450000000;19.0000000000;129.0000000000;0.9895200000;3.2400000000;0.4800000000;13.0000000000;7;73
white;6.3000000000;0.2900000000;0.2900000000;3.3000000000;0.0370000000;32.0000000000;140.0000000000;0.9895000000;3.1700000000;0.3600000000;12.8000000000;7;74
white;6.3000000000;0.2900000000;0.2900000000;3.3000000000;0.0370000000;32.0000000000;140.0000000000;0.9895000000;3.1700000000;0.3600000000;12.8000000000;7;75
white;5.8000000000;0.3000000000;0.3800000000;4.9000000000;0.0390000000;22.0000000000;86.0000000000;0.9896300000;3.2300000000;0.5800000000;13.1000000000;7;76
white;7.1000000000;0.2700000000;0.2700000000;10.4000000000;0.0410000000;26.0000000000;114.0000000000;0.9933500000;3.0400000000;0.5200000000;11.5000000000;7;77
white;5.8000000000;0.3000000000;0.3800000000;4.9000000000;0.0390000000;22.0000000000;86.0000000000;0.9896300000;3.2300000000;0.5800000000;13.1000000000;7;78
white;7.1000000000;0.2700000000;0.2700000000;10.4000000000;0.0410000000;26.0000000000;114.0000000000;0.9933500000;3.0400000000;0.5200000000;11.5000000000;7;79
white;7.1000000000;0.2300000000;0.3000000000;2.6000000000;0.0340000000;62.0000000000;148.0000000000;0.9912100000;3.0300000000;0.5600000000;11.3000000000;7;80
white;5.2000000000;0.3100000000;0.2000000000;2.4000000000;0.0270000000;27.0000000000;117.0000000000;0.9888600000;3.5600000000;0.4500000000;13.0000000000;7;81
white;6.0000000000;0.3100000000;0.2700000000;2.3000000000;0.0420000000;19.0000000000;120.0000000000;0.9895200000;3.3200000000;0.4100000000;12.7000000000;7;82
white;6.0000000000;0.2900000000;0.2700000000;2.3000000000;0.0440000000;20.0000000000;117.0000000000;0.9895000000;3.3100000000;0.4100000000;12.7000000000;7;83
white;6.5000000000;0.2200000000;0.2700000000;1.6000000000;0.0390000000;36.0000000000;116.0000000000;0.9917800000;3.3800000000;0.5700000000;11.0000000000;7;84
white;6.3000000000;0.4100000000;0.2200000000;7.3000000000;0.0350000000;23.0000000000;117.0000000000;0.9917200000;3.2000000000;0.3900000000;11.9400000000;7;85
white;6.7000000000;0.4100000000;0.2400000000;5.4000000000;0.0350000000;33.0000000000;115.0000000000;0.9901000000;3.1200000000;0.4400000000;12.8933333300;7;86
white;7.4000000000;0.1600000000;0.3300000000;1.2000000000;0.0420000000;47.0000000000;121.0000000000;0.9919800000;3.0400000000;0.6800000000;10.5000000000;7;87
white;6.7000000000;0.3400000000;0.2600000000;1.9000000000;0.0380000000;58.0000000000;138.0000000000;0.9893000000;3.0000000000;0.4700000000;12.2000000000;7;88
white;6.3000000000;0.4100000000;0.2200000000;7.3000000000;0.0350000000;23.0000000000;117.0000000000;0.9917200000;3.2000000000;0.3900000000;11.9400000000;7;89
white;6.7000000000;0.4100000000;0.2400000000;5.4000000000;0.0350000000;33.0000000000;115.0000000000;0.9901000000;3.1200000000;0.4400000000;12.8933333300;7;90
white;6.0000000000;0.3100000000;0.2700000000;2.3000000000;0.0420000000;19.0000000000;120.0000000000;0.9895200000;3.3200000000;0.4100000000;12.7000000000;7;91
white;5.4000000000;0.2200000000;0.3500000000;6.5000000000;0.0290000000;26.0000000000;87.0000000000;0.9909200000;3.2900000000;0.4400000000;12.5000000000;7;92
white;5.9000000000;0.2200000000;0.2900000000;4.2000000000;0.0370000000;69.0000000000;144.0000000000;0.9921400000;3.1300000000;0.7400000000;10.8000000000;7;93
white;5.6000000000;0.2550000000;0.5700000000;10.7000000000;0.0560000000;66.0000000000;171.0000000000;0.9946400000;3.2500000000;0.6100000000;10.4000000000;7;94
white;5.2000000000;0.2000000000;0.2700000000;3.2000000000;0.0470000000;16.0000000000;93.0000000000;0.9923500000;3.4400000000;0.5300000000;10.1000000000;7;95
white;5.7000000000;0.2800000000;0.3600000000;1.8000000000;0.0410000000;38.0000000000;90.0000000000;0.9900200000;3.2700000000;0.9800000000;11.9000000000;7;96
white;6.1000000000;0.2500000000;0.3000000000;1.2000000000;0.0360000000;42.0000000000;107.0000000000;0.9910000000;3.3400000000;0.5600000000;10.8000000000;7;97
white;6.2000000000;0.3000000000;0.3000000000;2.5000000000;0.0410000000;29.0000000000;82.0000000000;0.9906500000;3.3100000000;0.6100000000;11.8000000000;7;98
white;6.4000000000;0.3300000000;0.2800000000;4.0000000000;0.0400000000;24.0000000000;81.0000000000;0.9903000000;3.2600000000;0.6400000000;12.6000000000;7;99
white;7.5000000000;0.1600000000;0.3800000000;12.7000000000;0.0430000000;70.5000000000;163.0000000000;0.9970600000;3.1500000000;0.8200000000;10.4000000000;7;100
white;6.4000000000;0.2500000000;0.2800000000;4.9000000000;0.0300000000;29.0000000000;98.0000000000;0.9902400000;3.0900000000;0.5800000000;12.8000000000;7;101
white;5.7000000000;0.3100000000;0.2800000000;4.1000000000;0.0300000000;22.0000000000;86.0000000000;0.9906200000;3.3100000000;0.3800000000;11.7000000000;7;102
white;6.9000000000;0.4500000000;0.2700000000;4.7000000000;0.0350000000;17.0000000000;80.0000000000;0.9905800000;3.1200000000;0.3600000000;12.5000000000;7;103
white;6.9000000000;0.3000000000;0.4500000000;1.4000000000;0.0390000000;36.0000000000;122.0000000000;0.9905900000;3.0700000000;0.4700000000;11.1000000000;7;104
white;7.4000000000;0.1600000000;0.2700000000;15.5000000000;0.0500000000;25.0000000000;135.0000000000;0.9984000000;2.9000000000;0.4300000000;8.7000000000;7;105
white;7.4000000000;0.1600000000;0.2700000000;15.5000000000;0.0500000000;25.0000000000;135.0000000000;0.9984000000;2.9000000000;0.4300000000;8.7000000000;7;106
white;7.4000000000;0.1600000000;0.2700000000;15.5000000000;0.0500000000;25.0000000000;135.0000000000;0.9984000000;2.9000000000;0.4300000000;8.7000000000;7;107
white;7.4000000000;0.1600000000;0.2700000000;15.5000000000;0.0500000000;25.0000000000;135.0000000000;0.9984000000;2.9000000000;0.4300000000;8.7000000000;7;108
white;7.2000000000;0.1700000000;0.2800000000;17.5500000000;0.0500000000;33.0000000000;154.0000000000;0.9997100000;2.9400000000;0.4300000000;9.0000000000;7;109
white;7.4000000000;0.1600000000;0.2700000000;15.5000000000;0.0500000000;25.0000000000;135.0000000000;0.9984000000;2.9000000000;0.4300000000;8.7000000000;7;110
white;7.4000000000;0.1600000000;0.2700000000;15.5000000000;0.0500000000;25.0000000000;135.0000000000;0.9984000000;2.9000000000;0.4300000000;8.7000000000;7;111
white;7.2000000000;0.1700000000;0.2800000000;17.5500000000;0.0500000000;33.0000000000;154.0000000000;0.9997100000;2.9400000000;0.4300000000;9.0000000000;7;112
white;6.0000000000;0.1300000000;0.3600000000;1.6000000000;0.0520000000;23.0000000000;72.0000000000;0.9897400000;3.1000000000;0.5000000000;11.5000000000;7;113
white;6.5000000000;0.4000000000;0.3100000000;3.5000000000;0.0460000000;22.0000000000;147.0000000000;0.9902400000;3.1500000000;0.3100000000;12.0000000000;7;114
white;6.3000000000;0.3400000000;0.3100000000;6.0000000000;0.0200000000;18.0000000000;68.0000000000;0.9898100000;3.2200000000;0.2900000000;13.4000000000;7;115
white;6.8000000000;0.1800000000;0.3500000000;5.4000000000;0.0540000000;53.0000000000;143.0000000000;0.9928700000;3.1000000000;0.5400000000;11.0000000000;7;116
white;7.1000000000;0.1300000000;0.2900000000;15.5000000000;0.0640000000;56.0000000000;115.5000000000;0.9973700000;3.1600000000;0.4100000000;9.7000000000;7;117
white;6.8000000000;0.1800000000;0.3500000000;5.4000000000;0.0540000000;53.0000000000;143.0000000000;0.9928700000;3.1000000000;0.5400000000;11.0000000000;7;118
white;7.4000000000;0.1600000000;0.3000000000;13.7000000000;0.0560000000;33.0000000000;168.0000000000;0.9982500000;2.9000000000;0.4400000000;8.7000000000;7;119
white;7.4000000000;0.1600000000;0.3000000000;13.7000000000;0.0560000000;33.0000000000;168.0000000000;0.9982500000;2.9000000000;0.4400000000;8.7000000000;7;120
white;7.4000000000;0.1600000000;0.3000000000;13.7000000000;0.0560000000;33.0000000000;168.0000000000;0.9982500000;2.9000000000;0.4400000000;8.7000000000;7;121
white;7.4000000000;0.1600000000;0.3000000000;13.7000000000;0.0560000000;33.0000000000;168.0000000000;0.9982500000;2.9000000000;0.4400000000;8.7000000000;7;122
white;7.4000000000;0.1600000000;0.3000000000;13.7000000000;0.0560000000;33.0000000000;168.0000000000;0.9982500000;2.9000000000;0.4400000000;8.7000000000;7;123
white;7.4000000000;0.1600000000;0.3000000000;13.7000000000;0.0560000000;33.0000000000;168.0000000000;0.9982500000;2.9000000000;0.4400000000;8.7000000000;7;124
white;5.8000000000;0.2400000000;0.2800000000;1.4000000000;0.0380000000;40.0000000000;76.0000000000;0.9871100000;3.1000000000;0.2900000000;13.9000000000;7;125
white;6.6000000000;0.2200000000;0.3500000000;1.4000000000;0.0500000000;23.0000000000;83.0000000000;0.9901900000;3.1700000000;0.4800000000;12.0000000000;7;126
white;5.8000000000;0.2300000000;0.3100000000;3.5000000000;0.0440000000;35.0000000000;158.0000000000;0.9899800000;3.1900000000;0.3700000000;12.1000000000;7;127
white;6.7000000000;0.2100000000;0.3400000000;1.5000000000;0.0350000000;45.0000000000;123.0000000000;0.9894900000;3.2400000000;0.3600000000;12.6000000000;7;128
white;7.4000000000;0.1600000000;0.3000000000;13.7000000000;0.0560000000;33.0000000000;168.0000000000;0.9982500000;2.9000000000;0.4400000000;8.7000000000;7;129
white;5.8000000000;0.1900000000;0.3300000000;4.2000000000;0.0380000000;49.0000000000;133.0000000000;0.9910700000;3.1600000000;0.4200000000;11.3000000000;7;130
white;6.9000000000;0.3500000000;0.3900000000;2.4000000000;0.0480000000;25.0000000000;157.0000000000;0.9913300000;3.2000000000;0.5400000000;11.1000000000;7;131
white;6.0000000000;0.2600000000;0.2900000000;3.1000000000;0.0410000000;37.0000000000;144.0000000000;0.9894400000;3.2200000000;0.3900000000;12.8000000000;7;132
white;6.7000000000;0.1900000000;0.3200000000;3.7000000000;0.0410000000;26.0000000000;76.0000000000;0.9917300000;2.9000000000;0.5700000000;10.5000000000;7;133
white;6.7000000000;0.2800000000;0.3400000000;8.9000000000;0.0480000000;32.0000000000;111.0000000000;0.9945500000;3.2500000000;0.5400000000;11.0000000000;7;134
white;6.7000000000;0.2800000000;0.3400000000;8.9000000000;0.0480000000;32.0000000000;111.0000000000;0.9945500000;3.2500000000;0.5400000000;11.0000000000;7;135
white;6.7000000000;0.2800000000;0.3400000000;8.9000000000;0.0480000000;32.0000000000;111.0000000000;0.9945500000;3.2500000000;0.5400000000;11.0000000000;7;136
white;6.0000000000;0.2600000000;0.2900000000;3.1000000000;0.0410000000;37.0000000000;144.0000000000;0.9894400000;3.2200000000;0.3900000000;12.8000000000;7;137
white;6.5000000000;0.3800000000;0.2600000000;5.2000000000;0.0420000000;33.0000000000;112.0000000000;0.9906700000;3.0600000000;0.5000000000;12.3000000000;7;138
white;6.1000000000;0.2400000000;0.2600000000;1.7000000000;0.0330000000;61.0000000000;134.0000000000;0.9903000000;3.1900000000;0.8100000000;11.9000000000;7;139
white;7.0000000000;0.3200000000;0.2900000000;7.6000000000;0.0250000000;35.0000000000;124.0000000000;0.9916200000;3.1500000000;0.6500000000;12.8000000000;7;140
white;6.5000000000;0.2900000000;0.5300000000;1.7000000000;0.0400000000;41.0000000000;192.0000000000;0.9922000000;3.2600000000;0.5900000000;10.4000000000;7;141
white;7.0000000000;0.3200000000;0.2900000000;7.6000000000;0.0250000000;35.0000000000;124.0000000000;0.9916200000;3.1500000000;0.6500000000;12.8000000000;7;142
white;6.3000000000;0.2200000000;0.2700000000;4.5000000000;0.0360000000;81.0000000000;157.0000000000;0.9928000000;3.0500000000;0.7600000000;10.7000000000;7;143
white;6.1000000000;0.2400000000;0.2600000000;1.7000000000;0.0330000000;61.0000000000;134.0000000000;0.9903000000;3.1900000000;0.8100000000;11.9000000000;7;144
white;6.7000000000;0.1800000000;0.3100000000;10.6000000000;0.0350000000;42.0000000000;143.0000000000;0.9957200000;3.0800000000;0.4900000000;9.8000000000;7;145
white;7.2000000000;0.5800000000;0.2700000000;5.8000000000;0.0320000000;40.0000000000;118.0000000000;0.9908800000;3.1700000000;0.5300000000;13.0000000000;7;146
white;6.0000000000;0.3400000000;0.3200000000;3.8000000000;0.0440000000;13.0000000000;116.0000000000;0.9910800000;3.3900000000;0.4400000000;11.8000000000;7;147
white;8.4000000000;0.2200000000;0.3000000000;1.3000000000;0.0380000000;45.0000000000;122.0000000000;0.9917800000;3.1300000000;0.5400000000;10.8000000000;7;148
white;6.7000000000;0.3100000000;0.3000000000;2.4000000000;0.0380000000;30.0000000000;83.0000000000;0.9886700000;3.0900000000;0.3600000000;12.8000000000;7;149
white;6.8000000000;0.2600000000;0.4200000000;1.7000000000;0.0490000000;41.0000000000;122.0000000000;0.9930000000;3.4700000000;0.4800000000;10.5000000000;8;1
white;6.2000000000;0.6600000000;0.4800000000;1.2000000000;0.0290000000;29.0000000000;75.0000000000;0.9892000000;3.3300000000;0.3900000000;12.8000000000;8;2
white;6.7000000000;0.2300000000;0.3100000000;2.1000000000;0.0460000000;30.0000000000;96.0000000000;0.9926000000;3.3300000000;0.6400000000;10.7000000000;8;3
white;6.7000000000;0.2300000000;0.3100000000;2.1000000000;0.0460000000;30.0000000000;96.0000000000;0.9926000000;3.3300000000;0.6400000000;10.7000000000;8;4
white;5.2000000000;0.4400000000;0.0400000000;1.4000000000;0.0360000000;43.0000000000;119.0000000000;0.9894000000;3.3600000000;0.3300000000;12.1000000000;8;5
white;5.2000000000;0.4400000000;0.0400000000;1.4000000000;0.0360000000;43.0000000000;119.0000000000;0.9894000000;3.3600000000;0.3300000000;12.1000000000;8;6
white;6.8000000000;0.5300000000;0.3500000000;3.8000000000;0.0340000000;26.0000000000;109.0000000000;0.9906000000;3.2600000000;0.5700000000;12.7000000000;8;7
white;6.7000000000;0.2600000000;0.3900000000;1.1000000000;0.0400000000;45.0000000000;147.0000000000;0.9935000000;3.3200000000;0.5800000000;9.6000000000;8;8
white;7.0000000000;0.2400000000;0.3600000000;2.8000000000;0.0340000000;22.0000000000;112.0000000000;0.9900000000;3.1900000000;0.3800000000;12.6000000000;8;9
white;6.1000000000;0.3100000000;0.5800000000;5.0000000000;0.0390000000;36.0000000000;114.0000000000;0.9909000000;3.3000000000;0.6000000000;12.3000000000;8;10
white;6.4000000000;0.3200000000;0.3500000000;4.8000000000;0.0300000000;34.0000000000;101.0000000000;0.9912000000;3.3600000000;0.6000000000;12.5000000000;8;11
white;5.0000000000;0.5500000000;0.1400000000;8.3000000000;0.0320000000;35.0000000000;164.0000000000;0.9918000000;3.5300000000;0.5100000000;12.5000000000;8;12
white;6.6000000000;0.1600000000;0.3200000000;1.4000000000;0.0350000000;49.0000000000;186.0000000000;0.9906000000;3.3500000000;0.6400000000;12.4000000000;8;13
white;7.0000000000;0.2300000000;0.3600000000;7.1000000000;0.0280000000;31.0000000000;104.0000000000;0.9922000000;3.3500000000;0.4700000000;12.1000000000;8;14
white;6.0000000000;0.2500000000;0.2800000000;2.2000000000;0.0260000000;54.0000000000;126.0000000000;0.9898000000;3.4300000000;0.6500000000;12.9000000000;8;15
white;6.5000000000;0.3600000000;0.2800000000;3.2000000000;0.0370000000;29.0000000000;119.0000000000;0.9908000000;3.2500000000;0.6500000000;12.4000000000;8;16
white;6.2000000000;0.2400000000;0.2900000000;13.3000000000;0.0390000000;49.0000000000;130.0000000000;0.9952000000;3.3300000000;0.4600000000;11.0000000000;8;17
white;5.9000000000;0.2700000000;0.2900000000;11.4000000000;0.0360000000;31.0000000000;115.0000000000;0.9949000000;3.3500000000;0.4800000000;10.5000000000;8;18
white;7.1000000000;0.3200000000;0.3400000000;14.5000000000;0.0390000000;46.0000000000;150.0000000000;0.9950000000;3.3800000000;0.5000000000;12.5000000000;8;19
white;6.6000000000;0.3300000000;0.3100000000;1.3000000000;0.0200000000;29.0000000000;89.0000000000;0.9903500000;3.2600000000;0.4400000000;12.4000000000;8;20
white;8.1000000000;0.1700000000;0.4400000000;14.1000000000;0.0530000000;43.0000000000;145.0000000000;1.0006000000;3.2800000000;0.7500000000;8.8000000000;8;21
white;6.0000000000;0.1800000000;0.3100000000;1.4000000000;0.0360000000;14.0000000000;75.0000000000;0.9908500000;3.3400000000;0.5800000000;11.1000000000;8;22
white;8.1000000000;0.1700000000;0.4400000000;14.1000000000;0.0530000000;43.0000000000;145.0000000000;1.0006000000;3.2800000000;0.7500000000;8.8000000000;8;23
white;8.1000000000;0.2700000000;0.3500000000;1.7000000000;0.0300000000;38.0000000000;103.0000000000;0.9925500000;3.2200000000;0.6300000000;10.4000000000;8;24
white;7.3000000000;0.3000000000;0.3400000000;2.7000000000;0.0440000000;34.0000000000;108.0000000000;0.9910500000;3.3600000000;0.5300000000;12.8000000000;8;25
white;7.3000000000;0.2100000000;0.2900000000;1.6000000000;0.0340000000;29.0000000000;118.0000000000;0.9917000000;3.3000000000;0.5000000000;11.0000000000;8;26
white;7.3000000000;0.2100000000;0.2900000000;1.6000000000;0.0340000000;29.0000000000;118.0000000000;0.9917000000;3.3000000000;0.5000000000;11.0000000000;8;27
white;7.5000000000;0.4200000000;0.3400000000;4.3000000000;0.0400000000;34.0000000000;108.0000000000;0.9915500000;3.1400000000;0.4500000000;12.8000000000;8;28
white;7.3000000000;0.2500000000;0.3600000000;2.1000000000;0.0340000000;30.0000000000;177.0000000000;0.9908500000;3.2500000000;0.4000000000;11.9000000000;8;29
white;7.3000000000;0.2500000000;0.3600000000;2.1000000000;0.0340000000;30.0000000000;177.0000000000;0.9908500000;3.2500000000;0.4000000000;11.9000000000;8;30
white;7.3000000000;0.2500000000;0.3600000000;2.1000000000;0.0340000000;30.0000000000;177.0000000000;0.9908500000;3.2500000000;0.4000000000;11.9000000000;8;31
white;6.9000000000;0.2100000000;0.2800000000;2.4000000000;0.0560000000;49.0000000000;159.0000000000;0.9944000000;3.0200000000;0.4700000000;8.8000000000;8;32
white;6.9000000000;0.1200000000;0.3600000000;2.2000000000;0.0370000000;18.0000000000;111.0000000000;0.9919000000;3.4100000000;0.8200000000;11.9000000000;8;33
white;7.8000000000;0.1800000000;0.4600000000;12.6000000000;0.0420000000;41.0000000000;143.0000000000;1.0000000000;3.2400000000;0.7600000000;8.5000000000;8;34
white;7.1000000000;0.2500000000;0.3900000000;2.1000000000;0.0360000000;30.0000000000;124.0000000000;0.9908000000;3.2800000000;0.4300000000;12.2000000000;8;35
white;7.9000000000;0.2800000000;0.4100000000;2.0000000000;0.0440000000;50.0000000000;152.0000000000;0.9934000000;3.4500000000;0.4900000000;10.7000000000;8;36
white;6.8000000000;0.1900000000;0.3200000000;7.0500000000;0.0190000000;54.0000000000;188.0000000000;0.9935000000;3.2500000000;0.3700000000;11.1000000000;8;37
white;5.3000000000;0.2400000000;0.3300000000;1.3000000000;0.0330000000;25.0000000000;97.0000000000;0.9906000000;3.5900000000;0.3800000000;11.0000000000;8;38
white;5.2000000000;0.2400000000;0.4500000000;3.8000000000;0.0270000000;21.0000000000;128.0000000000;0.9920000000;3.5500000000;0.4900000000;11.2000000000;8;39
white;7.0000000000;0.2400000000;0.3200000000;1.3000000000;0.0370000000;39.0000000000;123.0000000000;0.9920000000;3.1700000000;0.4200000000;11.2000000000;8;40
white;6.0000000000;0.2600000000;0.4200000000;5.2000000000;0.0270000000;70.0000000000;178.0000000000;0.9914000000;3.4000000000;0.4000000000;12.3000000000;8;41
white;6.1000000000;0.3100000000;0.3700000000;8.4000000000;0.0310000000;70.0000000000;170.0000000000;0.9934000000;3.4200000000;0.4000000000;11.7000000000;8;42
white;5.2000000000;0.2400000000;0.4500000000;3.8000000000;0.0270000000;21.0000000000;128.0000000000;0.9920000000;3.5500000000;0.4900000000;11.2000000000;8;43
white;7.0000000000;0.1500000000;0.3800000000;2.2000000000;0.0470000000;33.0000000000;96.0000000000;0.9928000000;3.1300000000;0.3900000000;10.4000000000;8;44
white;6.6000000000;0.2100000000;0.3800000000;2.2000000000;0.0260000000;40.0000000000;104.0000000000;0.9914000000;3.2500000000;0.4000000000;11.1000000000;8;45
white;7.2000000000;0.2600000000;0.4400000000;7.1000000000;0.0270000000;25.0000000000;126.0000000000;0.9930000000;3.0200000000;0.3400000000;11.1000000000;8;46
white;8.2000000000;0.3700000000;0.3600000000;1.0000000000;0.0340000000;17.0000000000;93.0000000000;0.9906000000;3.0400000000;0.3200000000;11.7000000000;8;47
white;8.2000000000;0.3700000000;0.3600000000;1.0000000000;0.0340000000;17.0000000000;93.0000000000;0.9906000000;3.0400000000;0.3200000000;11.7000000000;8;48
white;7.5000000000;0.2800000000;0.3400000000;4.2000000000;0.0280000000;36.0000000000;116.0000000000;0.9910000000;2.9900000000;0.4100000000;12.3000000000;8;49
white;6.8000000000;0.2400000000;0.4000000000;1.8000000000;0.0470000000;34.0000000000;105.0000000000;0.9900000000;3.1300000000;0.4900000000;12.8000000000;8;50
white;8.0000000000;0.4500000000;0.3600000000;8.8000000000;0.0260000000;50.0000000000;151.0000000000;0.9927000000;3.0700000000;0.2500000000;12.7000000000;8;51
white;7.4000000000;0.4000000000;0.2900000000;5.4000000000;0.0440000000;31.0000000000;122.0000000000;0.9940000000;3.3000000000;0.5000000000;11.1000000000;8;52
white;7.1000000000;0.2600000000;0.3100000000;2.2000000000;0.0440000000;29.0000000000;128.0000000000;0.9937000000;3.3400000000;0.6400000000;10.9000000000;8;53
white;7.8000000000;0.2100000000;0.3900000000;1.8000000000;0.0340000000;62.0000000000;180.0000000000;0.9910000000;3.0900000000;0.7500000000;12.6000000000;8;54
white;7.3000000000;0.2300000000;0.3700000000;1.9000000000;0.0410000000;51.0000000000;165.0000000000;0.9908000000;3.2600000000;0.4000000000;12.2000000000;8;55
white;7.3000000000;0.3900000000;0.3700000000;1.1000000000;0.0430000000;36.0000000000;113.0000000000;0.9910000000;3.3900000000;0.4800000000;12.7000000000;8;56
white;7.8000000000;0.2900000000;0.3600000000;7.0000000000;0.0420000000;38.0000000000;161.0000000000;0.9941000000;3.2600000000;0.3700000000;11.2000000000;8;57
white;7.8000000000;0.2900000000;0.3600000000;7.0000000000;0.0420000000;38.0000000000;161.0000000000;0.9941000000;3.2600000000;0.3700000000;11.2000000000;8;58
white;6.8000000000;0.3500000000;0.3200000000;2.4000000000;0.0480000000;35.0000000000;103.0000000000;0.9911000000;3.2800000000;0.4600000000;12.0000000000;8;59
white;8.2000000000;0.2200000000;0.3600000000;6.8000000000;0.0340000000;12.0000000000;90.0000000000;0.9944000000;3.0100000000;0.3800000000;10.5000000000;8;60
white;6.9000000000;0.3000000000;0.3300000000;4.1000000000;0.0350000000;26.0000000000;155.0000000000;0.9925000000;3.2500000000;0.7900000000;12.3000000000;8;61
white;8.0000000000;0.4400000000;0.4900000000;9.1000000000;0.0310000000;46.0000000000;151.0000000000;0.9926000000;3.1600000000;0.2700000000;12.7000000000;8;62
white;7.0000000000;0.1700000000;0.7400000000;12.8000000000;0.0450000000;24.0000000000;126.0000000000;0.9942000000;3.2600000000;0.3800000000;12.2000000000;8;63
white;8.0000000000;0.3400000000;0.4900000000;9.0000000000;0.0330000000;39.0000000000;180.0000000000;0.9936000000;3.1300000000;0.3800000000;12.3000000000;8;64
white;7.7000000000;0.3500000000;0.4900000000;8.6500000000;0.0330000000;42.0000000000;186.0000000000;0.9931000000;3.1400000000;0.3800000000;12.4000000000;8;65
white;7.1000000000;0.2800000000;0.4900000000;6.5000000000;0.0410000000;28.0000000000;111.0000000000;0.9926000000;3.4100000000;0.5800000000;12.2000000000;8;66
white;6.2000000000;0.2200000000;0.4900000000;6.0000000000;0.0290000000;31.0000000000;128.0000000000;0.9928000000;3.4100000000;0.3600000000;11.3000000000;8;67
white;6.5000000000;0.1300000000;0.3700000000;1.0000000000;0.0360000000;48.0000000000;114.0000000000;0.9911000000;3.4100000000;0.5100000000;11.5000000000;8;68
white;6.5000000000;0.1800000000;0.3400000000;1.6000000000;0.0400000000;43.0000000000;148.0000000000;0.9912000000;3.3200000000;0.5900000000;11.5000000000;8;69
white;6.5000000000;0.1800000000;0.3400000000;1.6000000000;0.0400000000;43.0000000000;148.0000000000;0.9912000000;3.3200000000;0.5900000000;11.5000000000;8;70
white;6.4000000000;0.1500000000;0.3600000000;1.8000000000;0.0340000000;43.0000000000;150.0000000000;0.9922000000;3.4200000000;0.6900000000;11.0000000000;8;71
